町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳以上
金沢区合計,カナザワク_ゴウケイ,男,103959,825,860,924,977,933,909,1007,959,936,935,1016,1018,1034,1074,1135,1198,1212,1268,1371,1413,1520,1535,1549,1570,1541,1545,1712,1709,1770,1743,1703,1674,1677,1561,1645,1246,1560,1429,1410,1399,1394,1286,1377,1234,1243,1328,1403,1410,1407,1650,1784,1904,2103,2070,1973,1210,1360,1614,1588,1519,1449,1301,1178,1204,1199,1249,1168,1013,1026,932,921,822,799,801,703,638,604,465,418,366,304,301,243,254,198,210,188,182,133,92,68,53,50,18,11,14,9,9,5,1,1
金沢区合計,カナザワク_ゴウケイ,女,104000,787,838,892,849,887,858,909,934,878,921,938,903,999,1045,974,1098,1185,1233,1301,1321,1389,1443,1392,1478,1458,1467,1529,1633,1652,1630,1608,1605,1448,1466,1563,1196,1509,1432,1313,1453,1270,1313,1274,1254,1289,1298,1467,1324,1502,1590,1740,1899,2011,2067,2006,1187,1317,1567,1512,1569,1543,1312,1202,1181,1243,1220,1203,1077,1101,1007,1019,912,865,838,753,778,759,630,610,571,555,554,446,434,365,336,306,261,224,186,157,129,105,82,55,29,27,21,9,10,15
朝比奈町,アサヒナチョウ,男,224,5,7,3,6,4,5,3,0,2,1,0,2,2,1,1,0,3,1,3,6,1,4,5,2,3,2,6,6,4,4,6,8,13,6,9,4,5,5,2,3,2,3,2,1,2,0,3,3,2,3,3,2,1,2,5,1,3,2,0,0,0,2,2,1,1,1,2,2,1,3,1,6,1,1,1,0,1,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
朝比奈町,アサヒナチョウ,女,181,2,0,3,2,1,5,3,4,3,2,0,1,3,0,0,2,3,1,1,3,3,4,2,1,3,2,3,2,6,7,6,4,8,7,5,1,2,3,6,1,2,1,2,2,1,3,1,1,1,1,2,3,4,3,0,0,1,1,2,0,0,0,1,1,1,2,1,1,2,4,2,2,3,0,2,1,2,3,2,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
東朝比奈一丁目,ヒガシアサヒナ1,男,1227,3,9,9,6,3,8,6,8,5,9,9,7,8,8,18,14,14,16,11,12,17,20,24,15,11,15,26,23,21,21,14,17,17,16,16,8,17,11,11,11,12,8,5,11,12,5,13,19,10,14,16,20,25,19,24,13,22,40,29,42,26,26,33,25,16,21,25,20,24,13,20,7,14,10,9,7,10,9,5,5,5,3,4,3,5,0,1,3,1,1,0,1,2,0,0,0,0,0,0,0,0
東朝比奈一丁目,ヒガシアサヒナ1,女,1325,9,6,6,5,6,10,9,7,7,5,4,10,11,9,11,9,20,13,15,12,15,22,17,23,25,19,28,26,18,17,20,19,17,16,10,12,15,15,9,6,10,11,16,14,12,10,16,15,16,15,27,30,40,23,39,26,33,41,24,26,35,13,25,29,20,26,11,18,11,15,19,14,14,7,6,7,11,5,6,7,7,4,2,4,5,4,5,4,5,1,0,3,0,3,1,1,0,0,0,0,0
東朝比奈二丁目,ヒガシアサヒナ2,男,1036,7,6,5,5,7,7,14,9,11,10,8,10,9,19,12,18,16,8,11,11,13,8,11,8,14,9,21,12,18,11,17,14,17,12,14,6,18,11,7,13,13,15,6,10,13,13,8,9,15,9,13,14,15,13,16,8,21,17,14,26,28,16,27,16,24,26,18,24,24,16,14,8,12,11,4,7,4,8,5,3,3,3,2,0,0,4,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
東朝比奈二丁目,ヒガシアサヒナ2,女,1100,5,1,8,7,8,8,8,10,13,8,9,11,15,8,11,13,6,9,10,8,10,6,7,9,15,10,17,20,17,29,16,15,15,18,17,10,16,14,11,14,9,16,16,11,12,6,19,10,10,11,10,16,10,27,25,17,17,31,30,28,28,28,19,21,24,17,20,15,11,12,9,9,5,13,7,10,8,4,4,3,8,6,2,1,6,1,2,2,2,3,2,1,2,0,1,1,0,0,0,0,0
東朝比奈三丁目,ヒガシアサヒナ3,男,801,7,9,5,11,5,7,9,8,10,11,7,11,11,11,10,12,4,9,14,7,17,12,5,7,11,13,9,15,13,10,14,10,9,13,15,15,11,8,13,15,4,16,13,12,8,6,8,13,6,8,12,11,19,11,10,6,12,10,12,15,16,10,9,9,16,14,13,8,7,12,8,5,4,5,4,4,9,4,1,4,2,1,1,1,2,1,0,1,3,0,0,1,0,1,0,0,0,0,0,0,0
東朝比奈三丁目,ヒガシアサヒナ3,女,787,5,4,5,7,10,6,5,10,12,6,13,1,6,9,8,10,6,9,9,6,3,16,16,9,9,8,9,11,13,9,2,17,13,15,26,12,12,10,8,14,14,7,13,6,7,12,8,7,13,10,11,12,22,12,11,17,12,10,11,13,9,18,14,11,11,11,9,9,8,8,8,7,6,7,2,7,5,4,1,2,1,3,2,5,3,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,2
