町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳,101歳,102歳,103歳,104歳,105歳,106歳,107歳,108歳,109歳,110歳,111歳,112歳,113歳,114歳,115歳,116歳,117歳,118歳,119歳,120歳以上
都筑区合計,ツヅキク_ゴウケイ,男,106668,772,861,905,930,1016,1055,1166,1120,1153,1164,1276,1258,1254,1199,1272,1279,1243,1251,1279,1388,1319,1285,1338,1345,1242,1148,1113,1093,1048,1054,1072,1053,1062,1095,1078,1163,1248,1349,1366,1402,1426,1449,1507,1643,1630,1795,1800,1938,2110,1994,2031,2100,2176,2158,2129,1630,1993,1842,1699,1507,1410,1277,1222,1151,960,977,937,850,870,901,920,980,1074,1050,983,580,579,683,682,705,660,552,435,467,426,384,350,282,214,196,187,121,96,73,52,35,36,16,10,7,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
都筑区合計,ツヅキク_ゴウケイ,女,108161,761,802,846,903,991,1022,1094,1117,1075,1072,1138,1166,1174,1200,1145,1135,1119,1213,1217,1248,1265,1347,1354,1252,1201,1146,1089,1122,1019,1061,1090,1053,1033,1095,1130,1178,1233,1311,1408,1440,1470,1560,1596,1673,1714,1737,1938,1978,2147,2186,2125,2084,2144,2040,2071,1584,1812,1665,1477,1375,1242,1138,1075,978,946,897,865,871,882,941,900,1014,1095,1118,1067,686,743,866,887,865,836,735,637,630,617,594,507,427,432,388,337,288,216,199,181,119,106,59,37,35,33,16,5,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
あゆみが丘,アユミガオカ,男,809,2,10,4,6,6,10,6,11,8,9,7,8,4,4,11,11,13,12,12,18,15,24,12,9,9,11,11,6,5,5,11,6,3,8,6,9,3,7,11,4,12,5,7,15,5,12,11,15,10,14,18,16,23,19,22,21,23,18,22,12,14,8,7,9,10,7,5,8,5,7,5,8,3,5,5,4,2,7,4,3,5,5,2,1,6,3,2,2,1,0,2,1,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
あゆみが丘,アユミガオカ,女,819,3,5,7,6,10,3,10,7,4,3,2,6,14,5,9,5,18,6,7,12,10,15,16,9,16,11,13,4,9,5,2,3,8,5,8,8,11,7,10,12,10,11,12,10,3,15,10,15,18,18,18,22,25,18,27,15,18,26,15,15,6,7,8,4,10,7,6,1,3,4,11,4,3,6,8,4,3,6,6,8,8,5,4,5,3,2,4,4,2,3,2,3,1,4,4,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
茅ケ崎中央,チガサキチュウオウ,男,2723,31,30,21,28,36,29,30,23,31,22,34,36,31,23,34,33,29,21,26,31,19,25,25,35,36,29,39,41,29,30,35,28,42,40,41,27,38,51,52,42,45,42,57,47,54,62,49,63,60,59,64,62,72,46,58,40,50,42,42,39,22,21,21,22,9,17,13,10,10,6,12,6,18,12,13,11,4,3,5,16,7,10,6,10,10,13,16,8,8,12,8,12,5,2,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
茅ケ崎中央,チガサキチュウオウ,女,3190,29,32,31,27,38,21,32,29,30,26,35,34,29,30,36,29,27,32,19,24,28,31,34,54,50,55,52,57,38,32,48,35,44,36,45,49,47,47,57,50,51,46,66,58,67,59,61,66,82,65,65,52,61,58,55,46,48,48,30,26,29,21,12,12,14,16,13,11,13,17,12,18,12,12,14,7,10,16,22,21,22,15,23,17,39,22,26,28,25,23,12,12,7,11,5,2,3,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
茅ケ崎町,チガサキチョウ,男,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
茅ケ崎町,チガサキチョウ,女,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
茅ケ崎東一丁目,チガサキヒガシ1,男,1399,10,3,3,7,15,6,17,8,15,13,12,10,20,12,13,16,17,17,21,25,27,20,32,26,21,27,21,9,10,7,7,14,5,5,8,8,7,4,7,20,7,13,10,7,14,10,15,22,20,15,18,26,29,39,35,32,40,51,40,52,44,33,33,39,22,17,15,16,11,12,8,8,15,11,13,7,8,7,5,7,4,4,2,4,1,4,2,2,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
茅ケ崎東一丁目,チガサキヒガシ1,女,1420,7,7,3,7,10,8,10,11,10,13,12,6,17,19,14,13,15,20,20,18,23,27,29,12,25,23,8,17,11,10,10,7,6,8,10,11,6,11,11,15,13,11,14,9,8,17,21,26,18,24,33,26,46,43,31,51,55,44,45,48,32,25,33,21,16,17,16,6,13,7,4,11,10,16,9,8,1,6,6,8,6,5,6,4,4,3,2,1,4,1,4,2,1,5,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
