町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳,101歳,102歳,103歳,104歳,105歳,106歳,107歳,108歳,109歳,110歳,111歳,112歳,113歳,114歳,115歳,116歳,117歳,118歳,119歳,120歳以上
 # 朝日町２丁目,アサヒチョウ2,男,929,3,13,7,3,5,9,6,11,9,5,4,12,6,3,6,7,5,8,7,10,10,9,13,8,10,1,13,8,12,7,5,4,10,5,7,8,12,12,14,14,12,12,17,14,10,14,9,21,17,14,19,13,17,10,11,12,12,8,9,8,9,11,9,13,14,12,13,23,16,16,20,17,32,17,20,8,13,13,16,10,6,8,8,4,6,5,3,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 朝日町２丁目,アサヒチョウ2,女,997,6,0,6,8,5,6,8,10,9,4,6,10,2,4,11,8,5,8,4,6,7,9,5,9,12,6,11,10,5,8,6,1,7,8,14,14,16,8,14,14,11,18,4,19,15,8,9,6,17,13,13,17,16,14,9,11,12,15,12,15,9,22,10,12,10,21,21,23,27,19,18,21,30,27,20,9,14,8,12,12,14,9,7,5,12,13,3,5,5,3,3,0,3,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
馬場一丁目,ババ1,男,1247,11,12,13,7,6,13,8,6,14,7,11,11,17,4,7,13,12,13,7,7,15,18,10,14,15,14,19,11,9,26,13,16,10,9,18,11,13,18,15,11,15,16,20,17,15,11,19,22,20,23,17,29,27,20,20,14,33,14,25,12,15,15,12,11,7,9,21,11,15,16,13,12,23,18,16,6,8,9,21,17,7,16,7,13,11,9,11,7,4,1,4,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
馬場一丁目,ババ1,女,1188,12,5,5,8,7,8,8,4,9,10,6,6,9,10,9,6,16,11,8,12,10,12,9,10,20,6,14,16,24,12,16,13,18,8,9,13,15,13,15,16,17,11,12,14,13,13,15,14,22,15,18,16,24,21,23,20,15,22,16,14,10,8,11,13,11,10,12,8,12,10,11,17,14,24,11,14,11,14,22,26,16,15,13,13,15,13,14,8,5,5,7,3,8,4,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
馬場二丁目,ババ2,男,1452,11,13,14,17,15,14,20,20,17,17,13,17,11,10,10,10,13,13,10,15,12,14,11,18,7,12,12,9,10,14,15,10,13,11,20,21,19,31,22,16,19,17,24,25,26,16,19,26,24,28,21,27,28,26,21,20,19,30,15,21,18,18,20,20,17,20,17,15,14,18,14,20,16,22,22,11,14,15,11,19,9,12,9,9,6,6,12,4,4,4,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
馬場二丁目,ババ2,女,1410,6,13,10,18,12,8,14,14,10,14,13,6,16,9,12,14,11,12,10,9,12,14,12,13,13,10,6,5,14,8,10,9,13,17,17,22,26,20,14,18,22,19,11,18,24,28,23,29,13,22,24,23,19,17,25,22,14,20,17,21,15,22,17,16,16,13,12,28,16,13,14,18,21,28,16,12,18,17,22,21,12,16,16,12,11,14,6,6,9,8,5,5,1,4,5,1,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
馬場三丁目,ババ3,男,1349,9,8,12,8,25,7,11,22,10,20,22,20,16,15,19,10,17,17,10,19,12,17,10,14,4,12,12,18,16,12,16,9,7,11,17,14,7,16,12,19,19,18,24,25,15,22,25,23,29,23,30,27,21,30,15,18,28,13,25,24,15,11,12,6,15,20,14,16,21,9,15,16,15,14,18,8,8,12,11,10,9,11,10,4,4,7,4,6,5,7,5,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
馬場三丁目,ババ3,女,1377,7,12,9,11,13,7,18,5,13,16,11,14,16,18,10,15,12,21,12,12,21,25,20,20,16,11,12,14,13,14,5,18,11,17,21,10,13,14,17,12,16,21,24,24,19,25,17,20,29,32,24,18,15,25,25,19,20,13,16,22,11,11,15,11,16,17,14,15,13,12,20,24,16,14,8,9,12,15,11,16,6,9,10,11,11,11,9,5,5,6,4,7,8,4,2,1,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
馬場四丁目,ババ4,男,1410,16,18,13,8,15,13,19,12,16,19,18,10,18,19,10,12,11,12,10,19,9,10,19,10,11,6,18,16,9,12,12,18,16,25,20,19,16,24,14,22,16,18,24,26,31,17,33,22,29,20,18,20,28,22,27,17,17,15,22,17,19,9,12,17,6,11,15,17,15,17,24,17,22,17,26,13,5,16,13,10,9,8,10,5,10,5,5,6,2,6,3,2,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
馬場四丁目,ババ4,女,1419,12,7,15,9,17,21,13,13,12,18,13,14,15,18,8,16,10,8,15,11,11,12,12,15,14,15,11,11,8,11,10,18,17,19,21,16,14,21,13,24,17,27,26,14,17,20,21,34,15,19,15,17,28,19,18,13,13,20,18,18,28,14,14,15,23,12,8,22,21,13,16,16,19,21,19,7,8,17,18,12,14,21,6,15,12,9,11,8,11,5,5,9,6,3,3,3,2,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
馬場五丁目,ババ5,男,978,2,6,8,7,9,3,10,9,9,11,5,9,5,13,13,14,10,8,19,15,16,10,10,10,6,8,10,6,6,6,11,7,12,10,9,11,7,11,6,8,10,18,7,10,17,9,15,20,23,20,15,16,16,22,16,14,23,19,22,20,14,13,9,16,5,8,13,14,8,14,11,4,18,12,18,7,13,6,12,9,9,9,6,2,4,7,3,3,0,1,1,2,3,2,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
馬場五丁目,ババ5,女,915,8,5,6,7,1,6,3,4,5,2,8,6,11,7,8,7,8,7,11,13,8,17,12,13,12,11,11,9,7,4,3,7,10,8,9,4,9,7,8,9,10,11,4,7,10,15,18,18,17,13,19,19,20,25,21,8,16,8,13,14,16,14,13,7,12,11,10,12,6,9,9,24,8,8,14,8,11,10,10,16,11,1,6,7,3,8,6,7,6,11,5,5,5,0,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
馬場六丁目,ババ6,男,923,13,6,7,6,12,11,12,10,12,10,6,18,4,8,11,3,7,10,12,14,7,13,10,5,6,8,8,4,12,6,7,8,7,7,4,8,15,16,13,16,9,22,17,8,17,11,10,19,14,13,18,14,21,16,16,13,10,11,8,7,9,8,15,7,7,8,9,14,9,8,4,17,13,13,17,8,9,11,5,8,10,10,7,8,8,5,7,4,3,3,5,2,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
馬場六丁目,ババ6,女,922,4,4,7,6,9,3,12,14,9,7,5,10,10,10,8,10,13,9,11,6,12,12,4,8,7,6,8,8,10,4,7,9,5,12,9,8,10,10,16,14,15,15,12,13,11,13,14,15,17,18,12,18,16,15,10,11,14,6,7,11,8,13,3,13,6,8,10,15,13,14,5,12,10,18,13,8,6,11,9,14,9,12,11,12,10,4,3,7,6,7,6,3,5,0,4,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
馬場七丁目,ババ7,男,1124,6,3,13,4,12,13,12,13,5,12,12,4,2,20,16,7,4,15,6,13,15,16,10,18,14,21,11,10,13,14,6,18,16,14,19,14,12,20,10,15,14,10,17,18,16,14,14,14,25,26,26,18,21,23,31,16,13,19,22,14,16,19,11,7,6,9,7,10,17,6,20,3,18,16,9,3,20,10,7,6,9,8,2,6,7,3,6,4,2,3,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
馬場七丁目,ババ7,女,1079,8,5,11,6,10,15,10,9,10,7,12,14,11,8,9,6,14,7,7,11,12,17,6,14,10,11,13,8,15,10,13,15,18,14,14,13,8,12,15,14,13,11,13,17,15,16,11,16,17,15,17,11,28,16,20,15,14,16,18,18,13,6,10,14,7,9,11,11,13,13,11,19,14,14,10,12,9,10,12,8,6,9,6,7,9,10,10,4,6,5,5,2,2,2,3,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
弁天町,ベンテンチョウ,男,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
弁天町,ベンテンチョウ,女,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
大黒町,ダイコクチョウ,男,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
大黒町,ダイコクチョウ,女,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
大黒ふ頭,ダイコクフトウ,男,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大黒ふ頭,ダイコクフトウ,女,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大東町,ダイトウチョウ,男,989,5,10,8,12,6,6,8,12,7,5,14,7,9,16,7,16,9,7,9,10,20,14,16,13,14,24,7,16,5,10,13,9,11,5,11,8,19,7,12,11,7,10,15,16,14,17,18,12,10,21,29,19,19,27,21,15,16,22,15,15,16,12,10,11,9,5,14,6,7,11,14,12,14,9,4,6,8,6,7,7,2,6,3,4,2,2,2,2,3,1,3,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大東町,ダイトウチョウ,女,979,7,6,9,7,15,5,7,11,8,9,10,15,6,11,11,13,13,13,9,9,13,13,6,9,13,13,14,12,9,17,16,7,10,12,7,11,12,14,11,12,7,13,14,7,10,11,17,10,24,19,19,20,25,28,16,22,14,28,11,13,8,10,11,5,6,13,8,5,11,6,8,9,10,9,6,8,13,9,9,5,9,9,4,7,5,3,4,6,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
江ケ崎町,エガサキチョウ,男,4164,50,56,64,76,74,72,73,40,56,67,59,60,78,62,48,62,35,45,31,36,37,31,42,33,33,28,18,31,33,22,47,42,48,51,61,69,92,93,90,92,88,88,96,83,114,71,97,97,104,96,78,67,64,69,53,51,49,41,34,42,42,20,21,24,29,25,20,21,18,27,20,30,32,24,20,17,21,19,18,17,13,10,9,4,8,9,4,2,4,5,2,2,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
江ケ崎町,エガサキチョウ,女,4188,36,53,55,55,68,80,83,51,60,66,64,40,64,60,60,51,50,49,50,50,40,31,41,46,40,36,28,26,29,38,45,59,67,48,62,76,96,88,92,96,94,93,85,81,84,102,69,85,79,81,74,58,64,49,41,42,35,39,34,27,27,25,25,30,18,14,22,28,22,18,25,27,28,28,26,13,17,16,21,19,20,20,13,13,10,14,15,9,11,14,12,11,8,7,8,1,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
浜町,ハマチョウ,男,485,2,2,0,1,3,3,2,2,5,1,4,3,6,1,5,5,7,7,4,8,4,3,9,7,9,4,5,4,3,3,5,4,7,3,3,3,6,7,3,12,11,7,5,7,9,10,5,5,7,10,14,11,8,6,9,5,7,5,5,9,5,4,5,5,3,4,7,4,7,8,9,11,13,9,4,1,6,10,8,9,4,1,4,3,2,2,1,2,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
浜町,ハマチョウ,女,424,4,2,3,4,0,1,3,4,3,2,3,6,6,4,9,2,4,7,2,8,3,5,6,3,3,2,4,3,4,2,0,4,2,4,7,3,4,4,4,3,2,5,6,5,9,4,7,6,10,7,9,7,7,6,3,3,3,10,2,3,6,4,3,3,5,11,5,6,8,7,5,7,9,14,6,1,2,7,0,7,6,7,3,2,3,4,4,2,3,3,2,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 浜町１丁目,ハマチョウ1,男,330,2,1,0,0,2,1,2,2,4,1,4,3,5,1,4,5,6,5,3,7,3,3,6,6,8,2,5,3,3,2,4,4,4,1,2,3,5,4,3,7,9,6,4,5,7,5,4,3,7,7,12,8,7,4,7,5,3,4,3,7,4,4,2,2,0,2,4,1,4,4,5,6,7,6,0,0,0,6,3,5,1,0,2,3,1,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 浜町１丁目,ハマチョウ1,女,290,4,2,2,4,0,0,2,4,2,1,3,5,6,4,8,2,2,7,1,5,3,5,5,2,3,2,3,3,4,1,0,1,2,4,5,3,3,4,3,3,2,5,4,2,7,4,6,3,7,5,7,6,5,5,2,2,2,7,2,2,3,3,1,2,2,3,2,1,3,3,2,4,6,4,3,0,1,6,0,4,5,5,2,0,2,3,3,1,2,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 浜町２丁目,ハマチョウ2,男,155,0,1,0,1,1,2,0,0,1,0,0,0,1,0,1,0,1,2,1,1,1,0,3,1,1,2,0,1,0,1,1,0,3,2,1,0,1,3,0,5,2,1,1,2,2,5,1,2,0,3,2,3,1,2,2,0,4,1,2,2,1,0,3,3,3,2,3,3,3,4,4,5,6,3,4,1,6,4,5,4,3,1,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 浜町２丁目,ハマチョウ2,女,134,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,2,0,1,3,0,0,1,1,0,0,1,0,0,1,0,3,0,0,2,0,1,0,1,0,0,0,2,3,2,0,1,3,3,2,2,1,2,1,1,1,1,3,0,1,3,1,2,1,3,8,3,5,5,4,3,3,3,10,3,1,1,1,0,3,1,2,1,2,1,1,1,1,1,0,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平安町,ヘイアンチョウ,男,4486,28,27,24,23,42,26,33,30,39,35,43,44,45,46,50,59,65,56,51,61,47,55,49,57,65,47,54,49,46,42,42,52,39,45,59,48,59,57,50,56,67,41,62,71,71,94,87,86,110,107,96,112,84,104,93,68,86,74,63,66,43,52,56,35,42,49,31,51,35,39,53,53,50,50,47,29,25,28,27,27,28,24,16,25,17,10,6,7,6,5,12,3,8,4,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
