町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳以上
旭区合計,アサヒク_ゴウケイ,男,126176,978,1085,1130,1133,1133,1148,1173,1234,1155,1168,1139,1176,1181,1133,1154,1189,1240,1263,1279,1296,1357,1472,1470,1644,1559,1650,1748,1688,1812,1846,1914,1998,2165,2203,2231,2228,2201,2150,2124,1662,2020,1787,1725,1669,1636,1607,1563,1484,1428,1494,1538,1520,1606,1732,1863,2022,2184,2203,2085,1417,1539,1797,1822,1906,1804,1651,1556,1614,1677,1559,1485,1296,1304,1178,1102,1045,964,882,846,668,637,509,380,373,284,292,181,154,122,112,96,94,48,32,19,20,13,11,8,2,2
旭区合計,アサヒク_ゴウケイ,女,127346,981,960,1021,1088,1067,1088,1079,1181,1138,1133,1102,1088,1110,1060,1099,1169,1136,1121,1218,1202,1329,1414,1475,1456,1489,1537,1596,1636,1711,1715,1812,1988,2029,2011,2178,2046,1993,1922,1913,1544,1775,1681,1659,1573,1530,1469,1494,1391,1441,1399,1467,1539,1575,1715,1892,2132,2234,2273,2214,1467,1570,1995,2049,2103,2035,1898,1620,1686,1673,1655,1601,1410,1466,1282,1291,1208,1096,1023,935,927,803,665,657,565,507,474,379,334,330,278,260,178,155,131,115,68,74,25,25,18,27
二俣川１丁目,フタマタガワ1,男,2396,29,32,35,23,30,15,30,21,24,24,15,19,21,19,17,17,13,17,14,19,16,27,31,28,32,35,36,37,44,42,49,51,56,58,54,44,60,37,46,37,47,48,47,33,33,36,27,33,31,20,19,26,40,40,34,39,34,41,33,24,20,27,30,26,21,27,18,20,23,25,15,17,14,24,22,16,16,18,11,14,11,6,7,7,6,3,3,3,3,1,0,1,0,2,0,0,0,0,0,0,0
二俣川１丁目,フタマタガワ1,女,2450,28,18,33,29,19,25,26,24,28,25,16,18,15,16,25,22,19,14,13,31,21,27,27,32,30,33,31,60,44,39,41,49,57,59,68,55,48,54,35,39,29,35,37,36,34,28,25,20,18,27,34,31,23,30,26,28,41,32,44,22,23,40,30,27,33,29,19,24,21,17,24,27,17,15,29,17,24,20,18,16,13,12,8,9,8,6,6,5,5,1,8,1,3,1,0,0,1,0,0,0,0
二俣川２丁目,フタマタガワ2,男,1882,16,15,17,8,11,12,11,9,17,14,18,8,15,16,11,11,12,17,17,16,31,21,27,26,24,30,34,42,39,32,33,41,43,38,41,38,46,49,34,28,32,37,26,32,31,30,23,33,20,29,20,30,23,30,28,19,33,23,30,24,19,22,14,14,18,15,9,17,17,20,16,9,24,12,15,13,18,16,14,8,7,15,4,7,2,5,3,3,1,0,1,1,1,1,0,0,0,0,0,0,0
二俣川２丁目,フタマタガワ2,女,2009,21,7,13,20,11,11,11,12,22,17,17,12,17,17,23,11,15,19,21,25,26,27,36,47,40,42,35,39,43,44,38,30,38,43,30,35,32,34,33,20,23,27,27,27,25,28,24,22,24,22,18,29,26,22,30,37,31,25,24,19,18,16,25,25,13,18,11,20,29,28,22,20,15,16,26,17,17,19,21,8,14,6,11,3,11,8,4,3,4,5,3,1,2,2,1,1,1,0,0,1,0
本宿町,ホンジュクチョウ,男,3458,56,45,46,38,52,47,46,48,18,27,25,27,36,30,26,31,27,33,30,47,34,31,48,53,39,54,60,65,70,63,71,62,92,79,85,83,76,75,79,50,64,58,56,45,41,44,41,52,29,37,39,43,37,45,36,46,51,53,46,37,41,41,31,42,33,25,30,28,32,20,22,30,23,22,19,14,15,10,16,6,10,12,5,3,2,5,5,5,4,0,1,1,0,0,1,0,0,0,0,0,0
本宿町,ホンジュクチョウ,女,3279,36,52,41,40,41,33,41,38,41,47,31,31,35,28,25,34,31,32,27,25,25,37,42,50,41,50,51,40,49,62,70,77,82,72,66,77,84,60,50,46,56,60,53,39,38,47,33,38,28,26,36,34,39,38,42,52,51,52,48,30,23,44,44,29,40,26,32,32,24,32,19,21,14,20,14,20,13,14,11,14,10,19,15,6,3,9,11,6,7,5,5,5,7,0,3,0,2,0,0,0,0
南本宿町,ミナミホンジュクチョウ,男,2284,25,26,28,37,27,24,32,30,31,32,20,17,28,17,24,24,24,23,15,29,14,23,20,26,21,20,32,27,24,43,43,38,39,45,35,48,51,47,56,37,44,39,30,33,36,37,28,27,23,30,26,25,30,21,20,35,29,33,30,22,26,26,37,25,30,29,19,30,28,20,26,23,24,23,17,10,10,15,17,9,9,3,6,5,3,2,1,2,1,2,4,1,0,1,0,0,0,0,0,0,0
南本宿町,ミナミホンジュクチョウ,女,2314,29,26,21,33,26,25,19,31,21,21,27,26,22,16,16,26,28,21,25,12,15,26,17,25,34,21,39,33,33,37,33,54,36,49,44,42,46,45,43,23,31,28,43,35,29,32,21,19,22,21,19,26,27,26,23,24,40,31,30,28,20,26,29,39,32,31,20,27,25,29,21,27,22,18,16,15,22,10,12,11,10,13,9,14,14,10,4,9,12,10,7,8,5,4,2,2,4,2,0,1,1
