町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳以上
旭区合計,アサヒク_ゴウケイ,男,128266,1164,1177,1216,1199,1251,1190,1183,1144,1177,1197,1145,1144,1200,1252,1275,1270,1280,1311,1428,1442,1606,1526,1689,1776,1884,1961,1949,2088,2198,2379,2361,2402,2345,2384,2250,2180,1698,2070,1835,1798,1732,1682,1621,1604,1506,1452,1520,1553,1543,1614,1762,1922,2055,2231,2258,2153,1443,1592,1876,1880,1960,1870,1710,1619,1671,1759,1620,1556,1366,1406,1285,1172,1136,1061,959,936,760,722,600,467,447,346,363,236,231,187,161,138,153,95,71,49,46,30,20,19,6,3,3,0,4
旭区合計,アサヒク_ゴウケイ,女,127928,1118,1077,1152,1096,1216,1123,1151,1086,1120,1133,1059,1091,1172,1141,1138,1235,1185,1285,1407,1419,1371,1542,1563,1647,1665,1820,1815,1899,2098,2124,2142,2335,2134,2024,1964,1920,1538,1812,1714,1668,1585,1526,1505,1500,1429,1461,1429,1498,1561,1607,1740,1952,2144,2263,2345,2274,1501,1599,2030,2083,2135,2056,1908,1643,1717,1685,1689,1635,1440,1497,1340,1333,1251,1149,1092,963,975,845,721,690,631,571,527,420,396,405,336,318,259,236,196,168,123,121,70,40,43,24,20,11,18
二俣川１丁目,フタマタガワ1,男,2380,25,36,19,39,21,29,22,21,19,23,22,18,15,16,19,16,16,14,21,26,25,31,37,46,28,37,45,41,44,67,52,48,49,64,45,56,43,38,54,48,37,38,33,29,34,33,21,17,26,33,42,38,40,37,44,29,23,25,29,26,25,22,28,20,22,27,24,19,18,15,26,19,18,17,19,12,14,12,9,9,8,6,5,4,5,4,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0
二俣川１丁目,フタマタガワ1,女,2385,27,19,30,26,28,21,27,19,20,16,16,23,21,19,16,13,23,20,21,21,23,24,31,27,45,43,41,36,56,60,57,77,67,49,48,49,34,35,35,41,33,30,26,22,21,16,29,37,32,21,32,24,29,39,35,42,27,24,44,31,26,38,29,19,23,21,20,23,29,17,17,26,19,24,19,18,18,15,12,9,9,7,7,7,7,7,4,9,2,2,1,1,0,2,0,0,0,0,0,0,0
二俣川２丁目,フタマタガワ2,男,1956,16,15,17,18,9,25,14,20,9,14,18,8,7,12,19,13,16,25,17,26,16,20,20,30,33,40,38,33,49,49,42,48,42,50,62,37,26,39,33,35,31,33,42,20,31,25,31,19,33,20,29,34,22,37,23,27,23,19,19,18,18,17,16,10,20,20,19,20,11,26,15,17,16,19,17,14,10,10,18,4,8,4,6,4,4,3,3,2,3,1,2,0,2,1,0,0,0,0,0,0,0
二俣川２丁目,フタマタガワ2,女,2033,27,17,18,14,13,23,21,19,13,15,14,22,14,16,18,19,17,15,22,29,30,35,28,32,33,41,46,34,32,49,39,42,33,40,42,27,23,32,33,31,26,29,31,28,22,24,22,20,29,24,22,29,36,31,25,22,21,18,17,24,27,16,20,11,20,34,27,27,24,18,15,28,16,16,20,20,10,19,10,14,5,11,9,7,3,7,7,6,3,4,4,2,1,2,0,0,1,0,0,0,1
本宿町,ホンジュクチョウ,男,3421,49,52,55,41,63,23,36,22,28,35,29,23,28,25,35,27,36,26,31,45,32,23,43,52,66,64,62,74,70,94,86,88,90,97,74,91,60,61,66,57,44,41,47,51,59,32,35,41,41,41,49,40,47,54,53,51,39,41,39,32,44,39,26,33,34,27,23,22,30,28,27,19,17,16,10,20,8,10,12,4,4,5,4,5,6,4,0,4,1,1,0,1,0,0,0,0,0,0,0,0,1
本宿町,ホンジュクチョウ,女,3212,48,45,41,44,39,37,42,33,32,38,28,28,32,29,32,25,25,24,38,36,36,35,41,41,32,53,55,57,87,83,76,63,91,74,62,69,49,58,58,52,42,37,46,32,39,29,29,37,28,39,34,45,62,52,59,48,35,24,46,45,30,41,28,37,32,24,33,20,22,15,25,18,22,14,12,11,13,15,19,14,7,5,11,12,6,13,5,6,8,9,0,3,0,3,2,0,1,0,0,0,0
南本宿町,ミナミホンジュクチョウ,男,2237,34,26,29,24,29,34,30,23,15,29,21,19,21,24,20,16,29,11,22,18,26,20,17,32,24,27,34,43,30,41,50,39,57,48,47,62,42,47,40,30,35,34,31,26,23,23,31,26,25,30,22,25,36,33,34,32,24,25,24,37,24,29,31,19,32,31,22,29,24,27,24,17,11,11,15,16,11,10,5,6,7,3,6,2,4,4,3,3,2,1,1,0,0,0,0,0,0,1,0,0,0
南本宿町,ミナミホンジュクチョウ,女,2253,26,26,34,19,35,24,21,26,24,19,15,16,27,28,16,26,12,16,26,17,20,32,14,27,28,28,28,43,46,33,55,55,44,47,44,38,26,34,32,43,27,28,35,18,20,24,18,18,26,31,24,22,24,39,33,30,26,19,25,31,42,33,34,20,25,27,31,23,26,25,19,15,18,21,13,15,10,8,13,9,14,12,11,2,12,13,13,7,11,5,8,9,4,9,3,3,2,0,0,0,0
