町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳,101歳,102歳,103歳,104歳,105歳,106歳,107歳,108歳,109歳,110歳,111歳,112歳,113歳,114歳,115歳,116歳,117歳,118歳,119歳,120歳以上
中区合計,ナカク_ゴウケイ,男,79308,425,483,524,519,574,542,527,545,588,541,631,559,578,538,573,577,523,566,514,611,660,639,755,854,925,933,862,905,885,877,922,917,915,891,892,969,966,982,1012,1054,1092,1168,1212,1274,1291,1305,1434,1523,1493,1437,1576,1626,1501,1631,1235,1557,1399,1281,1211,1093,1122,1158,1021,927,916,980,943,963,1097,1004,1159,1209,1216,1172,688,666,837,733,684,669,534,418,416,388,381,392,281,270,219,179,123,116,99,67,61,31,19,19,10,9,8,6,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
中区合計,ナカク_ゴウケイ,女,73960,359,450,448,468,515,552,513,531,512,542,563,524,560,594,528,499,523,544,596,552,628,677,778,782,780,817,835,822,793,825,869,886,892,866,915,874,914,1040,1032,1003,1125,1047,1182,1174,1245,1266,1341,1389,1441,1443,1414,1396,1357,1292,1112,1220,1117,1055,1014,895,911,817,820,737,732,738,704,781,733,777,845,994,990,955,554,637,718,684,699,657,592,496,531,580,511,541,444,465,420,368,313,267,211,211,160,146,97,67,53,34,17,6,10,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
相生町,アイオイチョウ,男,191,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2,2,5,7,9,5,4,3,6,9,7,6,6,6,3,2,4,2,9,4,4,5,3,5,1,4,4,3,5,2,5,7,2,7,0,2,3,1,2,1,0,0,1,1,0,0,1,0,0,0,1,1,2,1,0,2,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
相生町,アイオイチョウ,女,197,2,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,3,5,0,2,1,5,9,8,16,9,3,5,5,11,7,8,7,5,6,1,3,4,1,2,9,4,2,4,2,4,4,3,3,1,3,0,1,2,1,0,0,1,0,2,0,0,0,2,0,0,1,1,1,0,0,2,2,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 相生町１丁目,アイオイチョウ1,男,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,3,0,2,2,1,2,0,1,1,0,0,0,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 相生町１丁目,アイオイチョウ1,女,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,3,1,0,1,0,3,0,1,2,0,1,0,2,1,0,1,0,1,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 相生町２丁目,アイオイチョウ2,男,32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,3,3,1,2,2,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 相生町２丁目,アイオイチョウ2,女,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,2,1,0,0,1,1,3,2,0,0,2,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 相生町３丁目,アイオイチョウ3,男,64,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,3,4,1,2,3,3,3,2,2,2,1,0,1,1,2,2,1,1,0,2,0,1,1,2,0,2,3,5,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 相生町３丁目,アイオイチョウ3,女,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,4,2,5,5,3,1,1,7,3,5,3,0,2,1,0,0,1,1,8,0,1,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
