町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳,101歳,102歳,103歳,104歳,105歳,106歳,107歳,108歳,109歳,110歳,111歳,112歳,113歳,114歳,115歳,116歳,117歳,118歳,119歳,120歳以上
南山田二丁目,ミナミヤマタ2,男,2326,10,16,15,16,22,21,24,19,13,22,27,18,18,31,25,23,21,39,41,40,29,43,42,40,40,37,20,16,22,27,14,15,20,15,13,19,22,11,20,14,27,20,31,21,27,40,39,20,24,47,32,41,48,59,53,46,56,62,64,55,53,66,51,39,42,30,28,25,20,16,28,20,18,22,12,7,12,12,10,8,6,4,7,8,3,5,8,3,0,5,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南山田二丁目,ミナミヤマタ2,女,2429,12,11,11,10,13,17,29,23,19,28,26,28,27,29,23,24,28,19,34,27,38,36,25,29,33,28,19,36,23,28,22,27,15,16,21,9,22,23,9,27,36,30,34,36,35,35,43,51,23,43,52,47,52,68,57,69,69,67,64,41,50,45,32,31,30,28,22,16,23,18,22,16,26,20,6,8,12,8,14,9,6,10,10,11,5,12,8,8,7,10,10,3,6,1,2,2,1,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南山田三丁目,ミナミヤマタ3,男,909,4,7,7,6,4,5,15,8,8,12,16,7,10,11,14,6,7,10,12,7,10,11,15,14,7,13,7,6,13,13,11,7,8,8,6,6,9,9,11,11,10,17,10,10,11,16,16,17,21,14,19,22,30,15,11,19,14,18,15,11,16,10,7,10,8,11,8,5,5,8,6,9,11,6,2,6,9,6,16,8,14,4,6,10,6,3,3,2,2,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南山田三丁目,ミナミヤマタ3,女,874,8,7,1,2,9,5,11,6,5,16,7,11,9,4,9,7,14,8,13,6,11,17,15,5,9,12,3,10,6,10,8,7,4,12,7,10,11,6,9,11,16,12,10,12,12,19,10,21,14,19,16,19,24,18,15,15,14,15,10,7,15,9,7,9,7,8,5,5,8,6,15,9,12,5,6,8,13,10,12,9,12,6,3,5,9,3,3,2,3,2,1,2,1,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南山田町,ミナミヤマタチョウ,男,1089,9,10,4,8,11,4,13,15,6,5,10,13,3,7,5,7,14,7,11,6,7,11,12,14,14,11,9,24,13,15,18,14,15,13,11,8,15,15,10,9,11,8,13,15,20,15,18,24,18,14,20,20,27,23,17,20,12,22,12,9,12,11,10,8,11,7,9,10,11,12,11,11,20,17,8,11,13,12,19,11,16,19,10,14,6,8,4,4,3,3,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南山田町,ミナミヤマタチョウ,女,1020,7,9,8,4,4,8,8,4,6,8,5,4,9,7,8,6,13,7,16,9,12,9,13,12,11,13,11,8,13,15,5,13,14,5,9,11,9,8,11,10,15,9,13,9,11,11,11,22,16,17,22,24,17,17,13,12,15,12,12,8,15,8,8,3,8,8,6,8,16,12,17,15,12,14,14,17,16,18,21,20,11,13,10,18,12,12,7,7,3,7,1,3,0,6,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
長坂,ナガサカ,男,910,9,9,13,19,17,24,19,22,22,25,17,19,21,23,10,16,9,13,13,11,9,6,6,2,5,6,16,6,10,4,1,7,6,7,11,12,13,16,24,16,17,27,23,14,17,16,21,23,21,13,19,21,13,13,5,12,8,14,6,9,8,5,6,3,4,1,2,4,4,3,4,4,11,3,2,2,2,2,2,2,4,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
長坂,ナガサカ,女,863,8,10,12,7,16,21,17,19,21,17,16,12,16,9,11,9,11,7,5,12,15,4,8,4,6,9,5,9,7,5,5,7,10,9,13,9,23,24,18,18,22,22,25,21,16,22,21,19,19,16,24,10,5,11,11,5,9,7,9,6,9,6,5,2,6,6,2,4,8,4,7,4,4,7,1,2,0,3,4,0,1,2,2,2,2,0,1,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中川一丁目,ナカガワ1,男,1912,12,15,10,19,17,15,14,15,20,24,18,15,17,13,13,14,22,16,17,20,23,28,23,28,13,32,22,21,20,25,23,20,15,18,27,23,22,31,32,30,26,26,32,24,31,22,23,34,25,15,30,21,35,50,34,39,31,43,35,30,41,34,42,27,29,29,25,23,23,29,19,25,25,17,15,13,11,12,15,5,2,7,7,5,6,8,2,0,3,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中川一丁目,ナカガワ1,女,2076,10,12,15,19,20,25,20,19,18,23,16,17,13,12,20,13,14,16,18,23,23,27,35,26,33,22,18,28,28,30,22,23,23,32,22,23,23,26,27,24,23,37,28,25,34,30,24,28,29,31,37,32,37,40,47,47,37,48,31,37,49,36,34,27,27,21,23,21,27,22,18,22,22,18,11,7,14,15,3,16,6,9,7,8,10,10,8,3,10,4,3,7,3,5,2,4,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
