町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳,101歳,102歳,103歳,104歳,105歳,106歳,107歳,108歳,109歳,110歳,111歳,112歳,113歳,114歳,115歳,116歳,117歳,118歳,119歳,120歳以上
 # 戸部町１丁目,トベチョウ1,男,151,1,0,0,1,0,0,0,3,0,2,1,1,0,2,1,1,0,0,0,1,0,1,0,1,4,4,2,4,2,2,2,7,5,6,2,5,5,4,3,4,4,6,3,4,3,4,2,2,4,0,7,2,3,0,1,1,1,3,2,1,1,3,3,2,0,1,1,1,1,0,1,2,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 戸部町１丁目,トベチョウ1,女,108,2,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,2,1,1,0,1,1,2,0,1,0,4,6,2,4,2,1,2,2,2,3,5,4,3,2,3,2,0,3,2,1,3,1,2,2,1,1,3,2,2,2,1,3,1,1,0,2,1,1,0,1,2,1,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 戸部町２丁目,トベチョウ2,男,243,0,2,2,2,0,3,2,3,1,0,2,1,2,1,3,0,2,3,3,1,0,2,3,2,2,4,3,2,2,2,5,4,4,2,3,3,5,4,6,7,4,8,2,6,5,3,4,7,8,3,3,4,2,7,4,1,5,1,4,7,2,1,1,2,1,4,1,3,6,2,3,2,1,3,4,4,1,1,2,1,1,4,0,2,0,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 戸部町２丁目,トベチョウ2,女,235,1,1,2,3,3,0,2,5,1,1,2,2,3,0,0,1,0,0,0,3,2,2,3,5,1,5,2,4,4,0,1,4,3,3,1,5,3,6,5,3,10,3,7,9,1,5,4,2,1,3,3,7,6,2,2,2,3,4,2,2,2,1,2,2,5,2,3,1,2,1,3,3,4,2,4,1,1,4,3,1,1,1,0,1,0,1,1,2,2,2,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 戸部町３丁目,トベチョウ3,男,418,4,2,2,5,7,4,6,4,1,3,1,4,4,6,3,0,2,4,2,4,2,4,1,3,3,6,5,7,2,8,7,2,8,5,7,8,4,8,12,9,8,8,6,10,6,7,8,9,3,4,9,8,7,7,6,2,7,9,4,3,10,4,4,3,6,3,3,4,1,7,7,4,8,6,3,1,3,5,1,1,1,1,2,1,2,2,6,3,1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 戸部町３丁目,トベチョウ3,女,408,4,2,2,3,2,4,5,4,1,2,5,2,1,4,3,5,2,0,2,3,2,2,4,4,3,1,6,5,3,6,5,5,6,5,12,1,3,4,7,5,7,5,5,12,5,9,6,5,4,6,9,6,4,5,5,7,6,6,2,7,6,2,6,4,4,8,2,6,1,6,3,7,6,4,6,5,5,8,3,2,1,5,5,4,3,6,6,4,4,3,1,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 戸部町４丁目,トベチョウ4,男,381,1,4,5,5,1,4,2,4,0,2,5,2,0,2,1,4,4,2,3,1,2,2,3,7,6,8,6,3,6,3,7,8,5,11,7,9,7,11,7,5,9,8,8,7,8,6,4,7,6,6,5,6,10,4,3,6,4,5,3,3,2,4,5,1,2,1,4,1,1,5,4,5,4,5,5,3,3,1,8,3,3,3,3,0,1,1,4,1,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 戸部町４丁目,トベチョウ4,女,343,3,3,3,2,4,1,1,1,2,0,2,2,2,3,0,1,1,1,0,0,1,8,4,4,2,7,9,4,6,8,6,13,7,5,8,12,7,7,6,7,9,1,7,5,6,6,8,6,4,4,5,3,4,2,1,2,1,3,2,1,3,4,1,2,3,3,3,2,0,4,2,3,5,6,7,3,6,6,4,0,3,0,5,5,3,4,2,1,3,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 戸部町５丁目,トベチョウ5,男,303,3,2,2,1,1,4,1,1,2,2,3,2,3,1,2,1,3,0,1,3,1,3,2,3,6,1,5,6,1,5,4,5,5,4,5,4,7,5,5,4,0,2,8,1,5,7,7,3,5,7,6,4,2,8,13,10,10,7,2,6,2,5,1,4,4,5,5,0,4,5,3,4,2,3,2,0,3,3,1,3,0,1,1,2,3,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 戸部町５丁目,トベチョウ5,女,337,4,1,2,0,2,2,1,2,3,3,1,0,1,4,3,0,1,0,7,3,2,4,6,3,1,3,0,3,1,5,7,7,4,4,8,6,2,3,5,7,7,3,3,7,5,4,8,3,5,5,8,6,12,7,12,1,3,12,7,5,2,8,6,4,1,2,0,3,3,2,2,3,4,4,6,1,2,3,4,2,0,5,1,3,4,4,3,1,4,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 戸部町６丁目,トベチョウ6,男,196,2,1,2,2,2,2,1,1,3,3,2,2,2,1,2,1,0,2,2,1,3,1,3,0,0,1,0,2,1,1,1,0,2,1,1,5,3,4,3,3,4,0,6,2,4,3,2,6,7,3,3,2,4,5,5,1,4,2,1,4,3,1,3,3,3,1,1,0,2,2,1,3,5,3,5,0,1,2,2,2,2,2,3,0,0,2,2,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 戸部町６丁目,トベチョウ6,女,212,0,1,0,1,3,4,4,3,2,2,1,1,1,0,3,0,0,2,0,2,0,2,0,0,2,1,2,0,1,4,0,2,1,3,2,2,2,5,5,1,3,0,3,4,8,1,4,5,2,2,4,6,4,4,4,3,5,4,2,6,2,6,2,4,1,1,2,5,5,3,1,2,1,6,3,2,0,2,5,5,1,3,2,0,1,3,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 戸部町７丁目,トベチョウ7,男,372,6,7,5,3,7,6,10,3,2,2,2,2,4,3,0,2,1,2,2,2,4,1,2,4,2,3,3,2,3,2,6,3,7,6,11,10,5,11,12,7,9,8,3,8,5,13,5,6,5,8,8,3,5,6,6,9,7,4,8,8,5,5,4,6,2,2,2,1,0,1,4,0,2,5,2,0,1,3,2,2,1,1,2,1,0,3,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 戸部町７丁目,トベチョウ7,女,389,4,3,6,3,7,4,7,7,3,2,3,1,1,1,2,1,1,2,2,0,2,1,2,4,3,4,2,4,6,0,4,6,13,4,11,8,4,6,8,8,11,11,8,8,12,8,3,4,15,6,12,8,9,9,7,5,5,9,3,4,3,4,3,4,1,2,2,0,3,1,3,2,3,3,5,3,1,0,2,5,3,2,1,4,0,1,1,1,3,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
戸部本町,トベホンチョウ,男,1645,15,11,8,10,7,6,11,10,9,8,10,9,6,12,6,7,10,4,11,7,9,15,22,41,51,49,44,33,29,32,24,33,37,25,26,33,31,27,22,28,18,30,29,27,29,29,39,26,29,29,26,18,23,26,26,19,32,15,17,20,14,10,17,18,12,15,12,12,13,14,11,12,20,13,16,7,6,13,15,9,14,12,14,3,8,9,5,2,3,6,6,2,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
戸部本町,トベホンチョウ,女,1557,10,9,15,6,10,9,10,6,5,8,12,8,5,9,4,3,6,9,9,12,10,10,19,24,23,32,34,33,31,21,21,24,32,26,28,28,30,26,26,28,17,31,17,18,22,18,27,22,27,28,24,17,28,23,19,15,15,22,23,17,15,10,14,16,11,14,13,13,11,11,19,20,15,13,12,12,7,21,21,16,20,10,9,13,13,8,11,12,14,10,10,11,4,5,3,4,7,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#はうち数を表しています。なお、住民基本台帳において字にあたる丁が記載されていないものは表示していません。このため、町の人口とうち数の合計が一致しない場合があります。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
