町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳以上
都筑区合計,ツヅキク_ゴウケイ,男,101599,1141,1185,1153,1259,1289,1242,1262,1309,1407,1350,1354,1407,1404,1445,1326,1282,1226,1187,1150,1105,1045,1020,1016,1072,1011,1066,1127,1145,1098,1143,1285,1305,1406,1511,1667,1760,1915,1999,2044,2047,2177,2240,2257,2255,1736,2157,2034,1857,1670,1570,1489,1414,1333,1095,1116,1068,1007,991,1051,1116,1165,1232,1195,1173,705,682,840,823,831,845,735,618,626,616,601,522,484,423,369,383,285,276,253,223,177,150,132,90,75,59,45,30,32,26,20,21,12,12,6,3,6
都筑区合計,ツヅキク_ゴウケイ,女,99775,991,1129,1161,1150,1178,1144,1232,1231,1286,1276,1368,1337,1251,1261,1282,1160,1149,1099,1011,1041,987,940,943,976,1000,1013,1012,1145,1102,1214,1320,1454,1489,1584,1665,1873,1953,2134,2214,2147,2159,2234,2119,2166,1675,1931,1817,1603,1472,1337,1262,1180,1054,1025,996,954,948,942,1014,978,1060,1161,1179,1120,719,776,893,931,899,858,792,635,647,685,672,567,484,518,491,457,397,362,381,334,296,304,212,196,219,148,155,97,92,74,57,45,29,24,21,6,14
あゆみが丘,アユミガオカ,男,731,8,4,6,9,8,9,10,13,13,13,23,11,11,11,21,12,8,10,8,11,11,3,6,6,6,7,2,4,4,4,8,4,1,4,8,9,10,13,16,14,21,23,23,20,19,23,18,20,14,15,8,9,14,10,5,4,10,4,6,7,8,7,4,8,4,2,8,4,5,5,4,3,3,6,4,2,2,2,1,3,0,2,1,1,2,1,1,2,1,1,0,0,0,0,1,0,0,0,0,0,1
あゆみが丘,アユミガオカ,女,735,3,4,6,14,5,12,4,8,10,13,15,14,8,12,13,12,11,11,10,6,6,6,2,5,11,5,6,6,4,7,5,7,9,6,10,2,17,28,19,19,25,23,15,29,14,19,30,15,18,7,8,8,3,9,6,7,0,5,4,12,4,5,6,5,4,7,4,4,8,8,5,3,3,3,3,2,2,2,3,2,1,3,5,3,2,1,1,0,3,1,1,0,1,0,2,0,0,0,0,0,0
茅ケ崎中央,チガサキチュウオウ,男,2210,42,39,35,37,32,34,24,23,26,20,27,24,26,20,23,22,19,19,18,10,10,13,6,10,17,22,32,35,31,37,54,46,52,51,71,61,68,71,51,72,57,80,62,66,44,62,41,58,41,26,29,17,19,16,21,16,13,10,15,14,8,11,14,10,12,7,6,3,9,5,5,4,6,4,5,7,4,3,9,6,6,6,5,4,4,1,2,0,3,1,0,1,0,1,1,0,0,0,0,0,0
茅ケ崎中央,チガサキチュウオウ,女,2334,29,31,36,43,36,30,30,26,22,29,32,21,33,28,31,16,28,15,14,13,14,14,19,29,31,34,25,53,35,46,48,72,60,69,74,59,67,63,68,72,68,77,56,57,39,41,57,35,28,27,20,12,11,11,11,18,13,9,15,10,17,9,10,12,5,5,12,6,9,7,9,3,5,14,12,6,4,6,10,7,11,7,8,6,2,3,6,2,3,2,3,1,0,0,0,0,1,0,0,1,0
茅ケ崎町,チガサキチョウ,男,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
茅ケ崎町,チガサキチョウ,女,18,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
茅ケ崎東一丁目,チガサキヒガシ1,男,1571,7,14,9,10,20,14,13,23,31,32,25,33,33,42,40,31,41,31,32,17,25,19,22,12,8,6,8,11,6,1,7,6,7,8,12,9,13,18,12,21,33,29,41,44,34,47,60,46,60,55,43,33,43,27,19,21,24,11,17,8,12,18,13,15,6,7,9,7,7,5,4,3,6,1,7,4,3,2,6,1,1,0,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
茅ケ崎東一丁目,チガサキヒガシ1,女,1555,5,13,16,8,13,12,20,25,23,26,33,33,21,40,33,19,40,36,30,31,26,18,12,16,10,13,12,2,6,7,5,12,9,8,12,15,12,14,31,41,27,48,49,39,51,64,46,52,57,36,26,40,25,14,22,17,11,14,6,7,13,11,17,8,7,2,5,7,7,7,4,9,5,5,3,1,0,2,4,3,2,2,5,1,2,5,2,3,0,0,2,0,0,2,0,0,0,0,0,0,0
