町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳以上
磯子区合計,イソゴク_ゴウケイ,男,84478,837,759,744,782,769,732,754,716,667,726,714,752,765,816,852,891,939,906,948,1070,1080,1135,1238,1311,1466,1618,1764,1617,1645,1645,1607,1527,1558,1188,1439,1311,1276,1120,1181,1135,1071,1084,1003,1074,1109,1008,1139,1230,1351,1466,1626,1618,1568,1061,1096,1284,1296,1310,1265,1068,1013,930,970,973,1016,919,943,849,824,743,764,681,649,607,586,431,407,367,297,250,230,203,166,183,155,122,102,76,76,50,61,30,20,18,14,14,4,5,1,1,1
磯子区合計,イソゴク_ゴウケイ,女,84365,791,768,757,688,741,715,687,687,650,687,706,719,796,733,846,828,877,898,911,977,977,1117,1132,1189,1304,1321,1514,1529,1497,1439,1432,1393,1353,1061,1252,1226,1133,1076,1046,1032,1056,966,957,981,1037,1001,1095,1231,1321,1399,1633,1626,1528,958,1039,1329,1348,1360,1229,1202,1035,1039,1113,1166,1091,999,1023,951,1035,864,849,739,773,740,694,544,526,501,451,448,376,341,307,288,285,244,201,177,136,135,131,99,62,55,54,30,24,20,15,8,15
馬場町,ババチョウ,男,632,1,5,2,3,7,7,3,7,5,4,4,3,3,4,4,5,5,6,6,6,9,5,14,7,9,15,12,12,15,3,6,11,15,8,8,9,8,10,9,7,7,5,7,13,6,11,8,9,10,12,13,13,14,10,7,14,10,13,15,9,6,5,11,4,10,9,8,6,3,8,5,6,2,6,5,4,4,10,1,3,3,4,1,2,1,1,4,4,2,1,1,1,1,1,1,0,0,0,0,0,0
馬場町,ババチョウ,女,649,7,3,5,9,3,4,5,5,4,4,3,3,4,5,1,5,5,7,6,16,11,12,8,12,12,9,8,7,9,9,11,9,6,9,10,8,2,7,9,5,6,6,4,4,3,7,12,11,9,7,13,10,10,8,1,12,10,16,9,4,12,9,5,8,5,10,7,8,14,5,12,5,10,6,9,5,6,10,8,7,3,5,5,8,3,3,7,4,6,1,1,2,0,0,0,0,1,0,0,0,0
原町,ハラマチ,男,698,6,9,5,7,7,4,1,4,2,5,8,4,10,4,9,7,2,9,4,8,8,7,5,12,8,17,18,18,17,23,18,17,11,13,14,13,12,7,13,9,7,8,10,10,5,8,9,15,15,15,19,8,13,6,11,9,11,6,7,6,9,5,8,7,9,5,6,10,5,1,7,5,5,4,4,4,2,4,2,4,6,1,0,2,4,1,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0
原町,ハラマチ,女,734,6,9,5,2,5,8,2,7,7,5,13,4,9,6,4,11,7,8,6,7,7,13,9,15,12,22,15,13,15,12,15,18,8,12,11,14,13,8,11,8,7,11,7,4,9,9,14,9,12,14,12,9,10,5,4,17,9,14,8,5,6,2,5,6,10,12,8,3,6,3,6,6,9,9,11,7,5,7,6,4,3,5,7,4,4,0,2,1,2,1,1,0,1,0,1,0,0,0,0,0,0
東町,ヒガシチョウ,男,1107,10,5,4,5,4,9,10,12,8,16,10,11,7,10,11,15,11,16,16,15,18,14,19,17,19,17,22,14,28,16,17,19,16,13,16,17,17,14,23,12,17,12,11,21,13,10,21,29,23,24,27,34,26,20,18,27,18,24,25,6,9,11,7,8,10,6,11,4,13,7,10,4,5,7,6,3,4,2,4,0,2,3,1,2,1,2,2,0,0,1,0,0,0,1,1,1,0,0,0,0,0
東町,ヒガシチョウ,女,1350,8,7,7,12,12,11,8,10,10,12,14,18,12,14,10,10,21,14,25,36,22,31,40,17,30,28,28,21,27,28,18,14,20,12,14,23,18,15,14,18,18,26,19,17,18,18,16,24,30,25,29,28,20,18,22,19,23,16,15,11,11,12,16,11,18,4,16,12,13,7,11,9,7,14,6,6,5,5,4,4,2,3,3,2,6,2,3,3,1,4,2,2,2,0,0,1,0,0,1,0,1
広地町,ヒロチチョウ,男,653,2,5,2,9,1,8,7,4,3,4,3,5,6,6,6,8,9,6,4,11,6,6,8,5,5,13,4,14,9,7,7,7,5,8,8,11,12,9,11,13,7,6,12,7,10,8,15,13,16,13,14,19,11,8,10,6,15,13,10,3,6,7,8,6,3,8,11,9,12,8,9,9,11,5,8,4,7,4,4,8,3,3,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0
広地町,ヒロチチョウ,女,721,4,3,4,5,2,5,9,5,4,7,10,7,7,11,9,12,3,3,9,5,11,10,8,8,8,7,4,10,8,5,9,8,7,5,7,12,12,6,7,8,8,15,8,11,15,7,12,12,16,15,7,19,6,7,8,7,13,8,11,3,9,9,10,8,10,8,17,15,7,8,10,7,13,9,14,3,7,11,6,6,6,2,3,3,1,6,1,2,0,3,4,1,2,1,3,1,2,0,1,0,0
