町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳以上
栄区合計,サカエク_ゴウケイ,男,62663,530,527,582,599,569,594,630,633,552,582,610,582,562,546,509,526,515,515,543,587,594,604,623,635,654,690,673,693,762,834,824,846,857,921,1048,1110,1197,1123,1166,1148,1121,1073,1058,831,968,862,745,700,715,717,663,611,644,647,645,676,723,781,866,972,987,1049,1121,672,849,982,1037,1057,1001,922,828,863,855,784,724,630,535,549,425,381,327,319,245,243,182,163,144,113,83,62,48,49,38,31,16,11,10,8,2,2,3
栄区合計,サカエク_ゴウケイ,女,63811,500,517,558,547,517,554,571,558,566,537,562,540,516,510,531,484,533,489,526,524,576,578,614,601,613,630,675,723,760,749,769,846,895,947,977,1069,1152,1130,1120,1099,1001,1006,961,695,806,735,693,732,697,696,713,637,632,669,723,668,774,917,999,1051,1174,1295,1288,841,991,1170,1119,1096,1085,969,804,748,749,775,681,605,509,550,503,426,414,350,346,339,305,274,215,197,175,176,114,113,89,81,75,60,41,32,21,18,30
柏陽,ハクヨウ,男,523,5,3,4,6,1,5,4,3,2,4,1,2,5,5,1,6,5,3,5,6,2,5,5,10,4,14,2,5,9,14,11,9,8,8,6,6,9,8,5,11,10,7,17,8,6,2,4,9,5,8,11,5,2,3,3,9,5,5,4,11,13,11,12,8,7,6,4,9,7,7,9,7,8,3,6,3,3,5,8,2,1,5,2,3,1,2,2,1,2,0,1,2,0,2,0,0,0,0,0,0,0
柏陽,ハクヨウ,女,544,7,3,8,4,2,3,5,3,1,6,2,5,2,2,3,2,2,6,2,2,8,5,3,6,3,4,8,8,7,5,9,4,7,7,12,6,11,7,6,8,9,9,4,6,8,1,7,8,2,4,9,6,6,7,5,7,9,11,11,13,11,12,9,8,9,14,8,7,9,13,5,8,2,7,10,6,3,8,8,3,7,3,3,6,3,1,3,3,1,2,2,1,0,0,0,0,1,0,0,1,1
本郷台一丁目,ホンゴウダイ1,男,478,1,1,1,1,0,3,2,6,2,0,1,5,5,8,2,3,8,3,6,3,4,6,9,4,4,8,3,4,6,9,6,6,8,7,2,3,2,4,3,7,4,5,5,2,4,7,7,4,6,6,3,3,7,5,6,5,5,9,4,8,8,11,13,4,12,7,11,12,9,11,9,13,17,12,4,8,7,9,4,4,4,2,1,3,3,0,1,2,3,0,1,1,1,0,0,0,0,0,0,0,0
本郷台一丁目,ホンゴウダイ1,女,518,1,1,2,3,0,2,3,5,4,1,3,4,3,1,4,5,6,2,5,3,4,8,3,2,2,9,4,3,2,3,11,4,3,3,3,5,5,8,8,5,3,6,3,4,10,3,7,4,8,3,7,7,3,7,5,7,3,9,14,7,7,13,17,16,14,14,8,11,20,12,11,9,10,7,4,7,4,8,8,4,10,3,2,5,1,3,2,5,2,3,1,1,1,0,0,1,0,1,0,0,0
本郷台二丁目,ホンゴウダイ2,男,499,4,1,3,3,2,1,1,3,6,2,4,3,5,3,3,3,2,4,5,3,5,4,6,7,5,4,8,8,6,3,6,9,3,6,7,7,6,8,5,7,4,4,5,4,4,5,7,0,5,9,4,5,5,4,9,4,8,5,8,6,13,7,10,4,10,14,11,13,15,10,6,14,9,9,11,6,6,5,5,5,4,5,3,3,5,4,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0
本郷台二丁目,ホンゴウダイ2,女,524,0,1,3,3,0,2,3,1,1,1,7,5,5,2,4,6,2,4,2,5,3,6,5,1,1,4,8,7,1,11,3,8,10,4,8,2,5,10,9,5,7,7,8,5,6,5,5,5,6,6,2,8,5,8,5,8,9,9,14,8,16,12,13,13,7,11,13,12,12,6,8,9,8,6,7,8,6,6,6,3,7,5,1,5,5,3,2,2,1,1,0,0,2,0,0,1,3,0,0,0,0
本郷台三丁目,ホンゴウダイ3,男,896,4,0,8,11,9,8,4,12,9,8,14,7,7,6,12,8,10,6,11,7,16,14,7,9,8,10,5,3,8,9,9,6,9,10,12,11,8,11,16,19,11,14,15,16,12,9,9,14,11,7,10,14,12,16,10,9,10,15,14,14,8,17,11,8,9,9,9,13,14,19,26,22,15,15,23,12,13,10,6,9,8,1,6,3,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0
本郷台三丁目,ホンゴウダイ3,女,889,3,4,8,4,8,1,7,12,6,10,7,6,14,9,6,7,5,12,5,8,11,6,12,9,8,9,9,2,7,2,7,2,6,12,9,13,15,18,15,11,13,18,7,12,15,11,6,14,15,14,11,9,6,12,12,8,16,18,9,11,11,14,12,16,11,24,23,21,23,25,16,18,15,16,12,8,9,5,6,6,5,6,2,3,3,1,4,2,1,1,0,2,2,1,1,0,2,0,0,0,0
本郷台四丁目,ホンゴウダイ4,男,548,5,2,0,2,4,1,5,3,3,4,6,3,7,2,6,9,4,5,5,5,8,4,4,7,2,6,4,6,6,6,5,3,2,0,5,4,9,11,9,2,6,9,9,6,9,3,3,8,5,5,4,4,6,0,7,2,10,8,7,8,7,9,14,8,9,7,14,9,16,12,14,21,14,14,15,6,8,8,7,6,3,6,3,5,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
本郷台四丁目,ホンゴウダイ4,女,588,1,3,2,1,0,4,2,4,3,2,5,3,4,5,4,7,1,2,5,2,6,7,5,7,9,6,7,4,2,3,5,4,9,6,6,5,5,4,8,8,9,7,18,3,10,8,7,7,8,5,1,7,4,10,5,6,9,6,6,7,8,12,12,12,15,13,25,20,17,17,11,8,13,10,11,7,7,4,4,2,4,7,6,6,3,0,0,3,3,0,1,0,3,0,0,0,0,4,0,0,1
本郷台五丁目,ホンゴウダイ5,男,554,5,3,1,2,4,7,5,3,2,3,3,4,3,4,1,3,5,5,4,3,3,2,5,3,9,6,6,3,5,3,8,4,11,11,5,6,9,5,6,7,6,9,11,5,7,5,4,6,5,4,3,2,3,6,3,11,6,13,7,7,10,10,10,3,9,17,12,14,13,18,17,12,17,10,10,12,8,10,6,3,3,2,2,4,1,1,2,2,2,0,1,1,0,1,0,1,0,0,0,0,0
本郷台五丁目,ホンゴウダイ5,女,621,3,4,4,4,1,5,2,3,3,2,5,1,0,8,3,4,3,2,2,4,7,6,6,6,4,5,7,3,8,3,4,7,5,16,7,7,5,8,7,8,10,11,9,3,5,6,9,5,1,3,10,3,8,4,3,9,11,7,5,12,19,15,19,8,18,22,20,17,12,21,7,20,8,6,6,5,6,9,5,5,3,2,5,3,10,5,2,2,1,4,0,2,2,2,2,1,0,0,1,0,0
飯島町,イイジマチョウ,男,7322,53,69,66,76,80,87,83,72,79,91,88,82,80,61,74,71,68,53,72,77,81,79,66,63,84,76,87,79,79,92,93,90,96,109,140,148,144,146,156,150,120,137,139,101,144,120,91,76,100,87,86,72,96,76,84,84,73,102,112,114,111,106,102,78,81,89,92,118,76,73,60,77,78,89,72,51,56,56,40,46,29,32,21,31,20,23,16,8,11,6,2,6,4,3,1,0,1,2,1,0,0
