町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳,101歳,102歳,103歳,104歳,105歳,106歳,107歳,108歳,109歳,110歳,111歳,112歳,113歳,114歳,115歳,116歳,117歳,118歳,119歳,120歳以上
緑園七丁目,リョクエン7,女,433,3,3,7,3,1,3,1,3,2,4,0,4,2,2,5,4,3,5,5,10,8,9,1,8,6,2,6,4,4,3,2,6,5,2,4,7,4,4,3,9,3,6,4,4,5,2,7,7,5,6,10,14,9,7,6,4,9,6,10,6,9,7,5,7,4,4,4,4,7,5,4,4,3,10,4,4,3,3,4,3,1,3,1,1,2,4,4,3,4,1,3,2,1,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
下和泉一丁目,シモイズミ1,男,355,0,2,2,2,0,4,1,1,3,2,2,2,7,5,2,4,4,8,2,7,4,3,1,2,6,4,0,3,5,4,3,5,2,2,4,2,5,3,5,6,5,4,7,7,5,9,8,7,5,11,5,5,2,10,6,5,5,4,6,3,2,2,1,5,2,6,1,5,5,8,5,8,7,2,4,4,3,7,7,5,5,3,4,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
下和泉一丁目,シモイズミ1,女,347,2,1,1,2,1,5,5,3,1,2,6,7,7,3,3,5,2,4,4,4,4,2,5,1,3,3,1,2,7,2,2,4,2,3,6,2,4,4,1,2,4,1,4,8,7,11,10,13,8,7,4,3,5,3,3,3,5,2,5,5,4,3,0,2,5,7,1,3,5,5,4,5,8,6,4,2,6,6,7,2,4,1,0,9,3,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
下和泉二丁目,シモイズミ2,男,578,2,3,2,1,3,4,2,6,7,3,5,5,2,4,5,8,2,4,6,5,2,5,3,1,4,2,7,8,6,4,5,3,4,4,6,4,6,3,11,9,10,8,6,10,12,6,7,7,8,11,9,12,9,11,11,8,8,6,5,8,3,9,9,6,2,4,7,13,7,12,13,9,10,17,9,8,12,12,5,6,11,4,7,8,7,5,7,3,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
下和泉二丁目,シモイズミ2,女,569,3,3,3,5,4,6,0,3,6,2,4,4,2,2,3,1,5,5,1,6,3,5,3,3,6,3,3,1,9,7,3,2,5,3,8,2,5,6,7,5,6,4,6,6,8,14,7,6,6,6,8,10,7,9,5,6,6,6,10,5,6,9,14,6,8,7,12,7,10,11,10,10,17,18,11,11,10,12,8,13,7,4,7,6,6,5,5,3,5,2,2,4,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
下和泉三丁目,シモイズミ3,男,763,0,3,9,2,7,4,4,10,6,3,8,3,7,6,8,4,10,8,5,8,5,5,10,9,9,5,6,5,10,10,8,5,5,6,6,3,7,5,4,10,5,9,14,11,10,15,9,20,16,18,15,12,11,12,13,8,8,8,9,12,7,6,9,10,8,5,6,8,7,9,15,17,10,14,19,8,9,10,8,6,9,11,3,9,11,10,7,6,9,4,2,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
下和泉三丁目,シモイズミ3,女,762,3,5,3,5,6,6,6,4,6,6,5,4,4,10,5,6,6,4,17,3,8,5,8,5,3,4,3,8,7,8,3,2,4,1,1,9,7,6,7,7,5,11,7,8,10,7,7,14,12,15,14,9,10,11,13,10,14,4,8,8,1,12,4,11,10,8,6,11,6,11,10,14,15,19,19,8,10,12,9,19,14,14,13,11,14,14,7,7,6,7,5,8,2,2,0,2,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
下和泉四丁目,シモイズミ4,男,616,1,2,4,4,6,1,6,7,5,10,4,8,10,8,4,4,6,6,3,4,6,10,7,7,2,5,4,2,0,3,2,4,3,5,6,2,6,8,9,8,2,4,12,12,9,9,17,8,14,8,16,7,6,9,16,2,10,6,9,15,8,8,6,2,1,8,2,7,10,9,10,10,11,11,8,12,4,12,14,7,7,4,9,8,8,5,3,5,5,0,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
下和泉四丁目,シモイズミ4,女,620,2,4,3,3,5,2,1,2,6,4,8,4,8,3,2,4,7,1,7,6,6,4,4,4,6,3,4,5,4,4,0,5,3,3,2,4,7,8,10,6,9,4,8,15,4,8,7,12,5,6,9,6,10,11,8,8,8,8,4,6,8,6,2,3,2,7,10,10,5,7,18,13,15,14,13,11,11,5,9,8,9,8,14,9,11,11,11,8,4,6,4,1,5,4,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
下和泉五丁目,シモイズミ5,男,534,7,4,4,5,6,6,8,6,2,7,2,5,6,0,5,5,7,6,6,2,8,7,5,3,2,9,2,6,3,6,3,7,7,4,5,7,7,8,8,9,4,10,10,4,8,10,10,14,7,9,15,5,6,7,6,5,6,5,4,3,7,4,7,7,6,6,5,7,6,6,4,9,11,13,8,4,10,12,5,5,6,2,2,3,4,2,2,3,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
