町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳以上
都筑区合計,ツヅキク_ゴウケイ,男,103983,1072,1212,1285,1243,1207,1290,1304,1284,1284,1320,1433,1344,1343,1389,1404,1432,1317,1260,1227,1199,1170,1073,1037,1027,995,1056,1005,1058,1163,1145,1165,1262,1363,1407,1455,1583,1768,1812,1991,2095,2081,2059,2213,2246,2223,2223,1738,2138,1987,1825,1629,1570,1460,1379,1301,1074,1100,1044,975,988,1033,1089,1137,1225,1195,1123,694,680,811,806,824,843,705,604,604,586,579,510,464,410,348,359,270,261,216,187,137,125,108,72,63,41,32,21,19,23,17,11,6,6,7
都筑区合計,ツヅキク_ゴウケイ,女,103015,1013,1107,1147,1211,1220,1164,1170,1144,1245,1223,1303,1271,1362,1328,1240,1264,1265,1152,1156,1100,1036,1041,1002,973,996,1000,1017,1051,1099,1200,1248,1302,1434,1510,1578,1680,1765,1924,2013,2148,2256,2146,2179,2229,2134,2177,1667,1915,1792,1593,1483,1340,1238,1153,1042,1014,999,933,934,931,1004,962,1050,1170,1178,1127,722,771,891,920,900,873,799,646,660,698,670,567,491,535,483,453,394,357,375,334,285,290,187,184,196,138,130,76,64,50,40,29,20,20,19
あゆみが丘,アユミガオカ,男,745,4,10,7,4,5,8,9,9,8,14,14,14,25,11,11,12,21,13,7,9,8,11,8,3,6,6,7,6,1,4,4,6,8,5,1,4,9,8,7,16,15,13,21,23,22,21,20,23,19,20,12,14,9,9,15,11,5,7,10,4,6,7,7,6,5,8,4,2,7,4,5,5,4,3,2,6,4,2,2,1,1,3,0,1,1,1,3,1,1,2,1,1,0,1,0,0,1,0,0,0,1
あゆみが丘,アユミガオカ,女,755,2,3,6,6,6,14,6,11,6,9,11,12,17,14,8,12,14,12,11,11,11,6,5,5,5,6,10,5,6,6,6,6,5,6,12,6,8,4,15,20,20,18,22,26,16,29,15,21,31,16,18,7,7,8,3,11,7,6,0,5,4,12,4,5,5,5,4,6,4,4,7,8,5,3,5,3,3,2,3,2,3,1,2,2,4,6,2,1,2,0,3,1,2,0,0,0,1,0,0,1,0
茅ケ崎中央,チガサキチュウオウ,男,2424,34,40,41,38,35,44,28,34,23,23,28,23,27,25,29,20,22,22,23,20,21,10,10,19,14,11,27,30,46,48,41,48,64,52,44,58,72,63,76,62,53,74,62,83,63,64,47,69,41,58,36,28,28,19,22,12,21,14,12,13,13,14,6,11,12,10,10,8,5,3,10,5,8,6,6,7,7,8,2,5,9,5,7,11,6,2,2,2,4,2,1,1,1,0,0,1,0,0,0,0,0
茅ケ崎中央,チガサキチュウオウ,女,2644,44,38,34,28,42,40,36,31,31,23,23,32,32,26,33,31,34,21,29,16,17,14,19,31,43,42,37,46,50,52,46,48,48,68,55,66,76,62,72,70,68,71,67,78,56,59,42,50,60,37,30,30,23,12,11,10,14,19,12,10,16,10,16,10,10,11,5,4,15,7,12,11,10,5,4,21,13,13,11,9,11,9,11,9,10,9,3,5,6,4,4,3,1,0,0,0,0,0,0,0,1
茅ケ崎町,チガサキチョウ,男,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
茅ケ崎町,チガサキチョウ,女,16,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
茅ケ崎東一丁目,チガサキヒガシ1,男,1570,4,9,7,18,13,12,21,17,16,24,30,29,24,33,32,41,41,32,40,30,32,17,22,20,21,9,8,5,7,9,7,0,8,9,10,7,13,13,15,22,14,19,33,33,37,39,36,43,57,46,60,52,43,34,41,25,20,17,24,11,14,9,11,17,13,13,6,8,8,7,7,4,4,3,5,1,7,4,4,2,6,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
茅ケ崎東一丁目,チガサキヒガシ1,女,1572,8,9,6,14,18,13,20,15,21,24,21,25,36,32,22,39,34,19,41,34,28,29,24,18,12,11,7,13,7,6,5,8,12,14,12,10,18,13,15,19,28,37,26,49,48,37,49,65,46,53,55,34,26,39,24,15,22,18,10,13,6,6,13,9,17,8,8,1,6,6,7,6,5,8,5,4,3,1,0,2,2,3,2,1,3,0,2,5,2,3,0,0,1,0,0,1,0,0,0,0,0
茅ケ崎東二丁目,チガサキヒガシ2,男,593,9,3,11,6,3,10,12,12,16,2,17,10,12,6,16,5,6,7,7,3,4,7,6,6,3,6,2,6,7,6,3,9,6,13,6,11,12,10,10,11,18,12,14,13,9,16,7,12,12,19,6,9,4,8,6,4,8,7,4,5,6,4,4,4,5,5,0,4,0,4,4,7,4,4,3,3,2,3,1,4,0,2,2,1,1,0,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0
茅ケ崎東二丁目,チガサキヒガシ2,女,569,12,5,8,8,6,16,4,10,8,7,12,12,5,9,5,4,9,10,6,4,1,5,5,3,2,2,3,3,5,7,10,10,14,3,13,13,7,13,11,21,22,9,14,15,14,8,10,12,8,11,6,7,5,7,6,7,5,0,6,6,2,5,2,2,4,5,4,2,5,6,7,1,3,5,2,4,0,4,2,1,3,1,3,0,1,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0
茅ケ崎東三丁目,チガサキヒガシ3,男,1111,9,18,18,11,15,12,23,13,13,16,17,12,12,24,19,16,14,20,17,17,10,11,7,15,9,5,11,12,3,17,7,14,18,15,15,21,31,20,17,33,15,24,17,29,20,28,24,20,23,19,20,17,24,24,17,12,9,8,10,9,8,7,10,9,12,6,6,4,3,7,4,4,3,5,3,4,5,7,3,5,1,7,4,1,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
茅ケ崎東三丁目,チガサキヒガシ3,女,1137,13,21,12,24,7,18,9,23,11,16,14,18,12,16,16,21,14,18,14,9,9,9,11,4,11,14,13,7,5,16,19,22,13,20,21,10,23,19,21,32,24,27,34,24,32,30,22,21,29,17,18,15,16,12,7,13,12,10,10,6,5,15,4,12,12,10,8,4,2,3,5,6,1,5,2,9,7,4,3,7,5,2,6,5,0,1,2,2,1,1,1,0,2,0,0,0,1,0,0,0,0
茅ケ崎東四丁目,チガサキヒガシ4,男,214,5,4,2,1,4,4,2,3,3,1,2,1,3,3,4,3,3,3,4,0,2,1,1,5,2,2,4,5,1,3,1,5,3,1,3,2,9,2,3,6,2,4,4,5,7,2,2,11,2,3,4,3,3,5,1,4,2,2,3,2,1,2,1,1,2,2,0,2,2,1,3,1,3,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
茅ケ崎東四丁目,チガサキヒガシ4,女,195,0,4,7,5,3,5,2,2,1,2,1,4,3,1,4,1,4,2,3,4,1,3,0,2,1,2,3,4,0,2,1,2,4,2,2,4,4,2,6,4,4,2,5,12,2,3,7,2,2,3,4,0,1,4,1,1,2,2,0,0,1,0,4,3,2,2,1,0,1,3,1,1,3,1,2,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
茅ケ崎東五丁目,チガサキヒガシ5,男,230,5,4,6,1,2,3,1,2,4,3,4,0,2,2,1,2,6,3,2,3,0,2,4,1,0,1,1,3,6,1,1,3,6,4,2,4,2,4,4,9,5,7,5,6,6,2,5,4,2,4,2,2,4,2,5,2,0,1,2,0,1,1,1,0,4,0,0,0,2,2,4,3,0,1,4,1,3,2,3,2,3,2,0,1,0,3,2,1,0,1,0,0,2,0,0,0,0,1,0,0,0
茅ケ崎東五丁目,チガサキヒガシ5,女,223,2,1,1,5,2,2,3,0,3,1,1,3,1,2,3,2,2,2,1,3,0,1,1,1,0,4,3,3,1,1,5,2,1,7,1,5,2,4,3,8,5,4,1,6,5,2,5,4,2,1,5,0,0,2,2,1,0,1,3,1,2,2,1,2,1,1,2,0,1,2,4,5,1,3,3,4,5,4,3,5,2,0,2,1,1,1,4,2,2,3,0,3,2,0,2,0,0,1,1,2,0
茅ケ崎南一丁目,チガサキミナミ1,男,739,4,2,3,5,3,4,6,3,6,2,9,6,10,16,6,12,18,8,9,12,16,9,10,8,7,14,10,9,11,10,5,12,7,3,3,6,7,4,6,4,7,9,13,9,14,15,6,9,8,8,16,12,16,14,15,17,15,15,11,18,19,22,21,17,16,11,11,9,10,10,3,5,6,4,4,6,1,2,1,5,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
茅ケ崎南一丁目,チガサキミナミ1,女,771,2,5,6,2,3,4,5,7,4,2,6,6,3,8,6,7,11,11,9,6,8,15,14,15,17,13,15,12,9,6,8,8,9,7,4,7,5,10,10,3,8,12,6,12,14,12,14,21,12,14,12,10,21,15,22,18,20,18,15,18,17,17,16,13,8,4,5,12,8,9,8,2,2,1,4,5,3,6,4,4,2,2,1,3,2,2,3,1,1,0,1,0,1,1,0,0,0,0,0,0,1
茅ケ崎南二丁目,チガサキミナミ2,男,953,18,15,20,20,19,19,21,21,15,20,16,14,13,13,11,14,14,7,9,8,2,12,7,5,5,7,11,13,10,12,14,16,18,22,14,26,23,26,29,32,30,25,30,28,27,23,10,21,23,13,10,11,7,10,7,4,2,4,2,2,4,3,4,4,4,0,0,2,1,2,2,2,0,0,2,1,2,2,0,1,2,2,1,2,1,3,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0
茅ケ崎南二丁目,チガサキミナミ2,女,977,17,17,26,19,20,17,19,13,20,14,16,14,16,5,14,9,7,7,10,12,7,9,4,3,5,9,8,13,11,19,19,25,15,22,27,20,27,29,22,27,30,24,36,23,26,22,13,9,19,11,12,6,2,5,9,6,2,1,3,1,2,5,4,6,3,7,0,0,1,0,3,1,2,6,0,3,1,4,2,3,2,8,6,4,7,0,1,3,4,2,6,1,4,1,2,0,0,0,0,0,0
