町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳,101歳,102歳,103歳,104歳,105歳,106歳,107歳,108歳,109歳,110歳,111歳,112歳,113歳,114歳,115歳,116歳,117歳,118歳,119歳,120歳以上
芹が谷四丁目,セリガヤ4,男,1210,9,6,7,8,3,3,5,9,12,7,6,8,13,6,15,12,13,11,16,9,14,19,7,20,9,13,13,10,11,9,12,7,18,12,13,11,18,9,8,14,10,23,14,10,18,17,15,18,33,17,15,19,17,15,20,18,18,13,30,19,12,14,8,17,10,19,13,17,14,13,16,18,14,24,20,7,22,18,18,13,12,9,12,6,11,10,8,5,8,9,12,4,2,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
芹が谷四丁目,セリガヤ4,女,1253,9,11,3,8,9,5,4,11,4,4,13,11,10,12,12,5,10,14,16,9,8,16,19,9,15,7,13,16,13,11,5,10,9,21,14,8,10,14,12,11,17,8,5,10,13,14,14,18,19,14,24,27,21,14,20,21,21,15,18,14,20,14,10,10,18,12,13,17,14,18,14,23,14,24,18,14,10,19,14,15,17,14,16,14,18,24,25,14,8,14,7,3,6,3,4,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
芹が谷五丁目,セリガヤ5,男,2070,15,16,14,20,17,17,13,19,26,16,9,12,22,12,10,18,15,19,18,26,34,25,15,25,21,18,24,19,19,20,16,24,20,18,20,21,23,22,19,15,24,18,31,18,32,28,30,34,50,44,38,41,43,48,41,32,33,32,27,28,32,24,25,23,21,29,25,21,21,26,28,27,29,33,24,14,13,24,22,29,21,19,15,17,16,19,13,6,7,8,6,3,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
芹が谷五丁目,セリガヤ5,女,2166,18,7,10,19,13,15,15,17,12,17,19,18,16,16,23,18,19,25,24,22,19,20,21,17,20,17,22,11,16,18,21,15,20,20,12,19,19,18,20,19,22,20,27,30,28,27,32,40,44,40,40,31,31,43,43,26,31,36,30,26,29,26,23,21,21,19,20,23,24,24,32,36,34,35,26,29,11,42,33,32,39,31,23,15,23,21,21,17,22,16,8,5,5,7,4,6,4,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東芹が谷,ヒガシセリガヤ,男,1262,9,2,8,7,7,8,6,11,12,4,11,12,14,6,9,7,7,8,6,9,13,15,12,9,17,15,17,16,13,6,13,9,13,12,8,13,21,13,14,12,10,12,13,14,18,8,18,19,18,20,23,26,21,22,23,14,21,17,16,19,17,15,23,17,20,24,22,15,22,21,32,21,28,28,21,9,13,16,16,14,13,12,11,8,5,10,7,5,10,4,1,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東芹が谷,ヒガシセリガヤ,女,1340,6,8,6,10,8,6,16,7,13,5,12,7,8,7,4,12,10,13,11,12,3,6,12,9,14,9,11,12,14,3,10,21,11,9,13,12,5,16,20,7,10,14,23,18,14,17,19,23,19,17,25,22,23,20,24,18,17,19,17,23,24,19,21,19,22,16,33,22,18,17,24,22,30,27,23,17,18,17,19,22,21,18,10,12,7,7,9,8,7,8,3,5,3,2,3,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
下永谷一丁目,シモナガヤ1,男,616,5,1,3,3,5,5,2,1,2,5,3,5,5,5,3,4,8,13,4,10,6,9,5,6,9,7,5,3,6,5,3,3,7,4,4,6,6,9,10,2,8,7,8,8,4,8,6,12,7,10,8,6,10,12,14,7,7,10,10,14,10,17,9,8,11,7,4,6,7,11,9,12,12,16,13,4,11,4,6,8,11,7,6,0,4,4,4,2,1,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
下永谷一丁目,シモナガヤ1,女,634,3,1,1,2,6,5,3,7,6,6,3,3,4,1,7,8,8,5,6,3,7,7,10,6,5,4,10,4,5,4,6,3,4,2,4,6,10,4,5,9,4,6,7,10,7,13,4,9,9,13,5,11,7,10,8,10,10,14,9,10,8,10,14,5,8,3,13,13,11,10,9,8,15,18,17,5,9,7,11,7,2,6,2,6,6,2,1,4,6,5,1,4,3,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
下永谷二丁目,シモナガヤ2,男,791,4,2,4,6,8,6,10,2,6,3,13,11,6,8,9,10,8,7,10,5,3,3,3,5,10,3,6,9,9,7,5,6,5,6,6,5,9,11,15,8,16,12,13,7,8,16,14,9,19,14,16,6,14,16,9,9,11,12,8,7,12,13,14,7,9,9,12,17,13,17,16,9,23,13,12,7,6,14,7,8,10,3,6,5,5,3,3,1,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
下永谷二丁目,シモナガヤ2,女,881,4,4,4,7,2,6,3,7,11,5,5,6,14,8,9,12,8,6,5,7,6,6,8,9,6,3,9,13,10,8,7,5,6,10,12,11,8,9,9,11,15,13,13,19,15,6,6,14,19,10,15,10,8,10,18,13,14,8,13,9,10,10,16,12,17,10,14,23,12,14,10,20,25,14,18,8,11,4,6,8,10,8,7,8,4,5,4,2,4,5,3,4,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
下永谷三丁目,シモナガヤ3,男,1549,6,10,7,4,12,9,13,15,15,17,15,18,15,13,15,12,11,21,25,13,10,13,20,17,10,18,26,22,10,9,12,12,15,21,12,12,12,15,18,18,17,15,17,13,24,25,25,26,30,44,30,44,30,25,29,25,40,22,23,24,16,18,27,13,16,22,19,12,11,19,18,16,24,18,22,5,15,16,19,15,10,18,19,12,9,11,10,5,5,5,1,1,1,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
下永谷三丁目,シモナガヤ3,女,1626,6,13,11,6,14,8,9,12,9,13,15,7,17,15,17,12,19,6,18,17,21,12,18,25,16,10,16,21,11,14,14,19,13,21,13,23,18,14,21,15,13,21,24,16,28,22,20,30,43,31,31,42,27,33,24,25,22,17,28,20,20,19,22,14,16,18,16,16,17,22,15,28,23,17,24,14,12,15,15,20,24,26,7,17,7,18,13,9,8,10,5,2,5,2,5,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
下永谷四丁目,シモナガヤ4,男,820,4,4,4,4,3,8,10,8,4,5,6,8,3,6,5,3,4,12,4,4,4,7,10,10,4,7,6,5,2,2,4,5,9,9,6,6,8,13,4,10,9,12,8,12,13,8,11,13,14,14,14,15,14,14,12,11,13,7,11,6,6,6,6,13,10,11,8,8,13,8,12,16,19,22,18,7,11,20,26,12,15,19,11,13,11,4,7,3,5,2,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
下永谷四丁目,シモナガヤ4,女,941,3,1,4,3,7,4,7,0,5,3,2,5,5,6,4,7,7,5,8,8,7,9,6,13,8,9,5,4,5,8,10,7,8,8,2,6,5,6,13,7,13,13,7,6,8,15,11,17,10,18,16,15,17,8,12,8,9,4,10,11,12,8,12,8,8,14,13,11,8,16,20,26,28,31,29,17,14,21,17,22,24,13,12,13,7,10,5,7,10,7,4,3,3,0,4,4,2,3,1,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
下永谷五丁目,シモナガヤ5,男,1845,12,11,14,11,16,20,10,19,19,10,19,16,15,21,10,22,17,13,26,20,19,20,25,17,14,9,13,17,15,9,17,15,21,23,24,24,25,25,15,24,19,13,25,25,33,26,31,22,48,35,39,33,41,29,36,22,36,20,32,24,22,21,22,7,12,20,28,14,17,25,23,19,20,32,16,8,16,30,20,19,22,20,23,15,22,17,9,3,7,9,7,5,4,1,3,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
下永谷五丁目,シモナガヤ5,女,1919,6,12,17,7,17,13,10,14,21,14,19,16,14,16,20,14,10,24,22,17,17,17,20,22,9,11,18,16,19,14,14,17,16,21,22,17,23,17,17,17,16,15,28,20,26,24,37,28,37,33,38,33,28,33,34,19,30,21,27,20,25,20,21,19,11,21,16,19,22,12,13,27,23,31,27,18,23,31,33,33,38,22,28,24,23,24,25,18,12,15,7,12,6,5,4,3,4,3,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
下永谷六丁目,シモナガヤ6,男,725,8,7,2,6,13,9,8,12,10,13,8,9,19,13,5,8,7,6,2,11,8,9,6,12,12,11,6,2,8,11,7,8,12,7,7,11,5,9,13,10,8,15,11,10,19,12,16,13,13,12,18,11,15,11,18,4,13,7,6,3,9,10,6,9,3,2,6,8,5,6,9,7,5,3,6,3,5,5,5,1,5,1,3,1,6,3,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
下永谷六丁目,シモナガヤ6,女,672,3,5,7,3,6,4,11,3,6,10,10,8,6,3,7,4,13,11,4,7,6,8,8,5,9,12,8,6,11,11,6,12,7,10,8,13,9,7,7,8,10,14,15,5,8,10,15,14,11,11,17,9,15,15,11,8,5,8,5,5,6,6,9,4,6,4,11,4,3,6,2,8,8,6,10,6,1,4,6,6,9,3,2,6,5,0,6,1,4,3,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
