町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳以上
西区合計,ニシク_ゴウケイ,男,44723,392,353,342,391,324,356,291,312,308,281,288,231,287,269,255,270,292,285,323,367,357,454,522,588,680,701,716,815,867,906,940,920,961,918,985,990,948,969,976,950,885,720,799,688,712,630,548,570,571,563,559,548,575,528,524,589,619,684,732,753,681,426,409,525,512,506,458,433,359,347,386,398,364,339,342,304,351,292,300,266,246,221,189,147,133,109,97,85,61,54,33,49,39,17,17,14,16,6,6,3,6
西区合計,ニシク_ゴウケイ,女,44094,385,350,362,320,313,341,287,325,266,278,275,291,289,273,279,291,288,277,261,333,396,366,510,561,629,645,604,701,681,778,778,788,924,896,929,879,854,868,838,706,804,575,641,639,598,558,494,528,558,517,472,468,481,438,495,495,567,585,629,715,667,370,426,541,496,527,505,490,401,430,457,481,441,509,442,464,456,416,370,351,358,408,325,262,265,236,221,196,163,163,130,103,83,70,61,40,25,24,17,14,18
赤門町,アカモンチョウ,男,230,3,1,4,2,2,1,1,0,0,1,0,0,0,1,2,2,3,2,3,0,3,1,5,3,2,0,5,6,2,3,7,5,0,2,4,1,1,8,4,4,3,4,0,2,2,1,1,2,3,4,5,3,3,0,3,8,5,1,8,7,4,5,5,4,1,5,8,2,0,2,4,1,2,5,2,2,3,2,2,0,1,2,0,2,1,1,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0
赤門町,アカモンチョウ,女,197,0,1,0,0,1,2,1,3,0,0,2,0,1,0,1,2,1,0,1,5,1,5,0,4,0,4,6,3,2,3,4,5,1,2,5,3,1,5,2,2,1,0,1,2,3,3,1,0,4,3,2,1,1,6,1,4,2,6,3,0,6,1,1,3,2,1,1,1,2,4,1,4,7,1,4,5,3,1,4,2,1,2,0,1,1,3,1,3,2,1,1,1,2,1,0,0,0,0,0,0,0
 # 赤門町２丁目,アカモンチョウ2,男,230,3,1,4,2,2,1,1,0,0,1,0,0,0,1,2,2,3,2,3,0,3,1,5,3,2,0,5,6,2,3,7,5,0,2,4,1,1,8,4,4,3,4,0,2,2,1,1,2,3,4,5,3,3,0,3,8,5,1,8,7,4,5,5,4,1,5,8,2,0,2,4,1,2,5,2,2,3,2,2,0,1,2,0,2,1,1,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0
 # 赤門町２丁目,アカモンチョウ2,女,197,0,1,0,0,1,2,1,3,0,0,2,0,1,0,1,2,1,0,1,5,1,5,0,4,0,4,6,3,2,3,4,5,1,2,5,3,1,5,2,2,1,0,1,2,3,3,1,0,4,3,2,1,1,6,1,4,2,6,3,0,6,1,1,3,2,1,1,1,2,4,1,4,7,1,4,5,3,1,4,2,1,2,0,1,1,3,1,3,2,1,1,1,2,1,0,0,0,0,0,0,0
東ケ丘,アヅマガオカ,男,727,2,9,8,6,3,6,6,4,5,4,8,10,7,2,7,8,4,7,6,11,9,10,8,12,9,8,9,9,12,13,19,11,14,21,11,15,11,11,15,15,11,9,12,15,10,10,17,10,5,13,15,10,7,13,5,12,9,10,13,8,21,7,9,11,7,5,4,5,6,9,6,7,3,2,7,3,5,6,2,5,1,0,4,4,3,2,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
東ケ丘,アヅマガオカ,女,675,3,3,10,4,2,9,4,9,8,7,8,5,5,8,6,6,4,10,5,5,8,13,8,5,9,9,10,5,15,11,7,12,13,17,12,8,16,14,11,15,6,11,18,7,13,10,8,11,15,7,6,7,11,9,4,7,6,5,10,10,14,4,3,9,10,12,3,5,5,7,6,5,5,4,4,3,5,7,5,3,3,5,0,4,4,1,3,0,2,1,4,1,3,1,1,2,1,0,0,0,0
中央一丁目,チュウオウ1,男,1520,11,13,11,14,10,11,10,17,12,7,10,5,6,11,11,6,12,13,16,9,15,15,22,19,27,22,22,26,36,36,33,40,36,38,37,33,34,37,32,32,35,28,18,28,32,23,21,21,16,28,22,13,12,18,21,23,10,17,28,22,25,10,20,13,16,15,14,7,9,9,13,7,8,8,11,10,8,8,10,6,7,3,7,8,3,5,5,0,1,1,2,4,1,0,0,1,0,1,0,0,1
中央一丁目,チュウオウ1,女,1451,13,15,17,13,13,12,4,15,7,14,4,6,11,4,4,8,18,6,10,12,14,11,26,27,31,28,22,18,21,41,31,40,43,37,38,24,30,23,21,33,24,16,19,17,21,18,17,16,22,18,10,12,18,8,8,10,15,18,15,21,24,9,16,13,10,17,21,11,6,14,11,15,14,9,15,13,18,9,12,10,9,15,13,6,12,5,2,8,2,3,5,5,2,1,4,1,1,1,0,1,0
