町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳以上
神奈川区合計,カナガワク_ゴウケイ,男,116831,1067,1010,1047,991,977,893,945,879,912,958,848,880,876,839,865,856,870,818,879,1074,1169,1318,1463,1560,1742,1843,2026,1955,1952,1887,1946,1979,2058,2075,2089,2203,2284,2389,2259,2148,2261,2246,2173,2260,1647,2028,1787,1697,1558,1524,1412,1396,1402,1350,1294,1353,1377,1399,1524,1541,1744,1862,1805,1669,1026,1131,1270,1259,1269,1165,1047,915,964,921,913,828,799,736,680,679,623,544,506,412,401,362,244,221,170,144,127,90,59,43,40,29,29,16,11,10,10
神奈川区合計,カナガワク_ゴウケイ,女,113073,1018,1003,971,993,845,876,894,864,855,859,865,869,816,821,786,824,773,809,859,888,1025,1099,1269,1391,1446,1576,1619,1699,1729,1654,1775,1762,1876,1903,1762,1924,2110,2167,2093,2117,1918,1984,1867,1782,1450,1659,1566,1391,1335,1308,1345,1319,1214,1204,1196,1208,1186,1244,1385,1406,1591,1733,1704,1649,996,1092,1363,1370,1344,1287,1207,1064,1019,1122,1159,1148,1070,1042,934,979,902,863,821,704,671,625,528,437,431,361,322,236,182,167,134,99,81,59,39,24,63
青木町,アオキチョウ,男,611,7,2,2,6,2,4,6,1,0,1,3,2,0,3,5,3,1,1,7,6,4,7,8,8,17,8,23,22,14,11,17,22,11,18,20,19,16,13,13,11,12,24,12,14,7,7,9,10,9,8,10,5,6,4,3,6,5,4,6,1,8,4,13,3,2,5,3,5,5,3,6,2,5,3,4,3,1,6,2,4,2,4,0,3,2,2,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0
青木町,アオキチョウ,女,567,5,4,4,2,5,3,4,3,2,1,1,0,2,2,1,5,1,5,4,2,1,2,7,9,9,11,15,15,15,21,15,12,14,17,14,13,15,13,13,8,8,10,13,5,9,11,6,4,5,4,5,6,9,3,2,4,2,6,6,7,7,10,9,4,1,4,6,6,4,3,3,2,8,10,6,10,5,4,3,8,5,3,4,2,3,1,2,2,1,2,2,1,3,2,0,0,0,0,1,0,0
旭ケ丘,アサヒガオカ,男,714,2,5,5,3,4,6,7,12,2,3,4,8,4,8,0,6,10,2,2,3,6,6,11,13,14,11,13,10,17,16,9,7,6,11,9,11,12,10,14,7,18,11,16,19,7,11,8,13,10,10,8,9,10,14,9,16,6,12,12,7,7,15,14,6,3,5,4,12,11,6,8,7,5,8,6,4,2,8,11,4,3,4,4,3,4,5,3,4,1,0,1,0,1,0,0,0,0,0,0,0,0
旭ケ丘,アサヒガオカ,女,767,2,5,2,6,4,5,1,3,5,8,10,3,9,3,8,7,5,7,5,10,9,8,8,8,8,6,9,13,9,13,7,17,10,17,7,8,14,13,8,13,13,14,10,8,10,12,7,10,12,12,6,14,14,12,8,8,7,6,9,9,13,7,7,12,8,4,7,12,11,10,13,6,5,6,9,11,6,7,9,10,8,8,4,7,8,7,11,4,5,3,2,3,1,1,1,1,3,1,0,0,2
千若町,チワカチョウ,男,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
千若町,チワカチョウ,女,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
 # 千若町１丁目,チワカチョウ1,男,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
 # 千若町１丁目,チワカチョウ1,女,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
