町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳,101歳,102歳,103歳,104歳,105歳,106歳,107歳,108歳,109歳,110歳,111歳,112歳,113歳,114歳,115歳,116歳,117歳,118歳,119歳,120歳以上
上瀬谷町,カミセヤチョウ,女,1262,11,11,7,14,9,9,9,4,8,13,9,12,16,11,13,17,21,20,15,21,16,13,15,16,7,8,7,11,7,10,11,11,13,16,6,21,9,19,14,14,10,14,16,14,19,22,22,23,23,15,23,19,16,19,16,20,17,11,19,9,19,8,14,8,15,16,14,13,18,16,16,25,24,16,9,16,11,14,20,22,16,14,6,13,10,10,0,6,3,6,5,5,3,2,2,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
北町,キタマチ,男,246,0,2,2,1,2,3,1,3,3,5,4,1,6,4,5,4,1,3,5,7,5,6,3,8,10,6,5,0,1,4,1,0,1,6,3,0,4,4,2,1,2,3,5,3,1,3,10,12,2,5,6,8,8,5,2,0,1,4,1,5,2,1,0,1,1,3,1,1,1,0,4,2,1,1,2,0,1,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
北町,キタマチ,女,211,1,0,0,0,1,0,0,1,5,4,3,5,1,5,4,3,4,5,6,3,2,4,5,3,2,1,3,1,4,0,0,1,2,0,0,3,0,1,2,5,3,1,7,5,3,6,5,6,8,6,7,9,7,2,2,2,1,1,2,3,0,0,0,3,3,3,1,1,3,2,1,0,2,0,0,4,3,1,1,1,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
北新,キタシン,男,1179,10,11,9,7,12,6,10,9,16,9,14,10,18,14,10,13,14,6,11,9,8,19,18,13,14,6,13,12,6,10,15,12,13,18,8,13,23,12,20,17,15,23,20,15,21,13,20,17,21,22,14,13,17,22,10,17,15,7,17,10,14,17,23,12,13,16,17,10,18,12,22,18,17,11,10,14,10,17,14,10,10,9,11,6,4,9,4,3,3,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
北新,キタシン,女,1172,11,8,10,10,9,16,11,8,9,8,10,15,13,14,10,10,10,7,9,16,10,11,12,15,14,6,18,14,18,10,9,14,9,13,14,18,18,14,13,12,19,12,19,15,13,27,16,18,19,15,15,16,16,19,16,15,19,16,15,15,10,16,10,16,8,11,10,19,16,14,16,25,18,21,9,10,17,10,10,15,8,7,2,12,11,5,4,5,8,3,3,1,3,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
目黒町,メグロチョウ,男,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
目黒町,メグロチョウ,女,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
南台一丁目,ミナミダイ1,男,1049,2,9,6,10,6,7,9,8,11,8,6,10,14,10,13,9,10,7,10,8,12,11,10,5,9,7,12,10,14,11,8,13,10,13,19,6,10,11,15,13,6,14,13,21,12,20,16,12,19,20,15,12,12,12,6,8,17,8,16,10,15,15,9,14,20,17,21,12,11,15,17,20,18,12,9,10,11,23,19,14,7,10,7,7,7,11,6,8,3,7,4,0,1,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南台一丁目,ミナミダイ1,女,1193,5,6,6,3,3,4,6,13,4,11,11,9,8,5,9,9,13,9,10,10,6,8,11,7,6,8,6,8,12,14,9,9,15,8,7,11,10,17,8,7,14,16,15,12,10,23,19,15,17,18,17,11,9,14,10,11,21,8,12,16,14,18,19,18,23,17,22,18,20,23,21,28,28,26,8,20,23,14,18,18,18,17,17,8,17,15,10,11,8,3,8,5,5,10,3,5,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南台二丁目,ミナミダイ2,男,849,4,1,7,7,9,10,11,10,11,14,11,12,9,7,7,9,10,14,14,12,11,10,10,7,9,2,7,5,3,7,7,7,6,2,3,4,14,6,11,6,6,7,6,17,12,8,12,12,4,18,15,16,9,10,12,9,6,7,4,5,10,7,12,10,6,7,10,7,14,18,12,25,23,10,8,9,13,23,9,14,10,12,4,10,7,6,7,9,5,2,2,2,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南台二丁目,ミナミダイ2,女,1045,1,3,4,9,3,9,5,16,7,7,2,8,8,13,10,12,11,11,11,6,13,8,10,4,4,2,8,4,2,5,3,9,4,7,7,9,6,7,13,11,13,5,14,10,10,8,19,11,21,20,13,15,10,7,14,8,11,16,18,11,10,9,12,17,14,13,12,13,15,17,23,24,22,22,21,14,15,22,15,21,20,18,18,13,10,14,12,15,13,7,7,3,5,1,1,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南瀬谷一丁目,ミナミセヤ1,男,1227,5,6,7,9,3,8,13,12,14,14,10,17,12,10,11,11,13,10,15,13,12,5,20,9,12,10,7,11,11,9,14,8,10,7,14,9,22,8,14,18,11,7,18,22,18,20,24,27,19,23,19,17,21,19,17,18,22,12,11,16,14,11,10,16,17,14,15,17,16,16,15,27,12,18,11,11,22,17,13,12,13,12,14,11,17,3,14,9,2,4,5,4,2,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南瀬谷一丁目,ミナミセヤ1,女,1260,5,6,3,6,10,13,9,9,8,7,5,15,18,8,13,12,13,12,18,9,9,5,12,11,10,12,9,11,7,7,15,10,0,12,16,20,14,8,13,10,11,16,19,16,22,16,12,20,18,24,16,23,13,17,12,22,12,15,14,17,17,12,12,11,12,14,25,19,18,8,24,24,29,17,9,17,25,23,24,13,12,15,17,12,22,17,8,17,9,8,4,4,4,3,5,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南瀬谷二丁目,ミナミセヤ2,男,316,1,2,0,0,1,1,5,0,2,2,1,1,5,0,4,3,5,1,3,3,5,2,3,4,6,4,1,4,1,2,1,1,1,0,2,3,2,6,1,1,6,2,2,5,3,6,5,6,2,7,8,8,9,7,2,2,5,3,4,1,6,3,4,0,4,3,3,0,6,2,11,3,7,7,6,8,5,6,2,5,9,6,2,8,4,3,1,1,3,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南瀬谷二丁目,ミナミセヤ2,女,309,1,2,0,1,3,2,0,0,4,3,3,5,2,8,7,5,2,5,3,1,2,3,6,2,0,2,2,1,0,3,0,0,1,2,0,0,1,1,2,1,2,6,4,2,7,8,4,7,6,4,3,7,3,6,3,7,2,2,2,2,3,1,3,3,1,0,2,1,8,6,9,9,9,5,4,8,13,5,9,4,8,7,5,1,3,0,0,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
三ツ境,ミツキョウ,男,4193,17,31,29,33,21,34,25,30,40,23,33,51,34,43,39,37,46,31,55,48,47,45,39,56,55,37,55,37,41,34,46,44,37,45,47,45,52,41,48,57,48,56,56,59,53,55,68,76,81,77,74,65,62,80,61,74,67,56,66,53,54,46,37,50,46,61,50,55,73,69,54,63,76,48,47,30,33,38,47,41,44,34,22,21,28,17,17,15,11,14,12,10,9,9,5,3,4,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
三ツ境,ミツキョウ,女,4544,26,21,28,18,39,36,36,28,28,31,30,33,39,27,45,38,33,42,38,42,55,39,44,47,49,39,58,54,44,38,39,38,55,52,39,51,53,50,52,56,55,58,64,63,70,63,73,77,88,82,73,75,64,78,47,74,57,62,48,54,60,46,63,43,47,46,63,54,57,54,79,72,74,66,47,34,42,49,52,50,48,35,41,41,35,42,35,40,26,30,33,24,15,21,15,7,7,4,1,4,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
