町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳以上
磯子区合計,イソゴク_ゴウケイ,男,82176,711,732,678,706,702,728,688,649,644,698,725,691,715,691,661,728,705,743,772,833,872,954,995,1040,1047,1133,1138,1185,1312,1310,1390,1533,1594,1546,1458,1503,1427,1377,1391,1105,1298,1171,1188,1076,1101,1018,1020,1047,955,1016,1067,928,1106,1156,1293,1374,1543,1501,1480,985,1018,1223,1191,1195,1119,956,935,856,880,862,890,803,845,745,684,628,649,562,511,466,434,328,291,249,191,168,127,110,92,91,65,51,38,26,21,16,17,3,0,3,4
磯子区合計,イソゴク_ゴウケイ,女,84016,657,692,694,707,689,737,664,664,686,635,691,669,637,671,639,669,707,708,787,749,872,882,928,1002,1001,1083,1093,1144,1193,1229,1316,1351,1461,1450,1328,1340,1308,1252,1276,976,1203,1131,1137,1029,984,1011,1025,933,919,962,987,971,1070,1194,1285,1357,1556,1572,1469,938,1010,1252,1286,1294,1182,1155,988,979,1057,1120,1031,934,944,895,943,801,796,643,715,645,602,473,442,415,357,335,283,264,225,197,173,147,109,88,67,48,50,33,20,21,27
馬場町,ババチョウ,男,633,2,6,7,3,2,6,2,4,3,2,3,7,4,8,6,4,4,3,7,4,5,8,7,10,9,10,13,9,14,3,12,16,10,11,14,10,5,7,11,7,8,10,7,7,9,6,4,5,11,14,4,10,10,10,11,8,14,12,13,7,6,13,9,13,13,7,8,7,10,4,12,6,5,8,4,4,2,2,3,4,5,2,3,9,1,2,2,3,1,2,1,0,3,0,0,0,1,0,0,0,0
馬場町,ババチョウ,女,654,3,4,4,6,8,7,7,1,5,6,4,4,5,5,4,7,3,4,5,2,2,9,3,7,10,11,10,8,8,10,7,13,7,7,6,8,6,9,7,9,7,8,2,7,8,4,7,4,4,7,4,9,14,11,11,7,11,11,9,8,0,13,9,15,11,5,10,12,5,9,5,12,8,12,12,5,14,6,11,7,7,5,5,10,6,5,3,4,4,5,3,3,2,1,4,1,0,1,0,0,0
原町,ハラマチ,男,696,4,3,2,3,6,5,2,5,5,6,7,5,1,4,2,6,9,4,11,3,11,12,5,14,12,14,7,14,15,11,12,16,14,15,16,17,12,12,14,17,13,9,10,5,13,10,8,9,6,10,7,4,13,9,14,12,14,9,15,4,13,11,10,6,7,5,6,4,7,5,8,4,7,10,6,1,6,2,4,3,4,4,2,4,0,2,3,0,1,1,2,0,0,1,0,0,0,0,0,0,0
原町,ハラマチ,女,701,5,4,6,2,4,4,3,7,4,2,5,9,2,6,6,5,8,2,9,4,8,11,5,14,15,7,12,19,11,13,15,19,9,14,9,10,12,14,10,13,5,11,11,4,11,7,4,11,9,4,8,11,12,7,14,17,13,7,9,3,3,13,11,11,7,5,5,3,6,4,12,10,8,2,6,2,6,6,7,7,8,6,4,5,5,4,3,3,6,2,2,0,1,0,1,1,0,0,0,0,1
東町,ヒガシチョウ,男,1050,9,9,6,6,3,8,8,4,0,5,4,8,10,13,10,17,12,14,8,7,11,16,15,13,13,19,21,11,21,14,15,15,19,12,28,14,17,24,18,12,12,10,15,15,21,6,13,10,13,17,13,9,15,31,21,14,27,35,22,20,15,25,18,21,16,8,11,7,8,7,6,7,11,2,11,6,8,4,5,4,5,2,4,1,2,0,1,1,3,0,1,2,0,0,0,0,0,0,0,0,0
東町,ヒガシチョウ,女,1241,6,9,6,5,9,10,5,6,6,9,5,11,8,10,16,8,12,18,10,16,13,12,32,16,23,22,21,19,27,19,21,16,18,24,18,20,16,21,19,12,12,22,18,16,19,17,14,24,12,17,15,16,14,24,33,25,26,31,20,18,19,17,21,11,15,16,10,12,10,8,17,5,14,9,13,5,8,9,6,10,3,3,4,3,4,3,0,3,4,1,3,1,2,1,1,2,0,1,0,0,0
広地町,ヒロチチョウ,男,596,5,0,3,4,6,5,3,5,2,8,1,7,6,6,3,4,1,6,5,7,8,9,11,6,3,10,5,10,4,3,4,8,3,8,12,5,5,7,6,3,11,10,11,7,11,10,5,8,12,7,11,7,15,12,14,13,15,17,10,7,6,4,14,9,10,3,4,6,7,6,2,7,9,6,7,6,7,8,7,3,6,3,5,4,2,7,1,3,1,0,1,0,1,1,0,0,0,0,0,0,0
広地町,ヒロチチョウ,女,646,3,2,4,4,4,3,4,2,3,5,2,4,8,7,4,9,11,6,11,10,9,8,4,4,9,4,10,4,6,5,5,7,8,6,6,5,9,7,9,1,7,12,10,9,4,5,8,15,9,9,7,7,14,11,15,14,7,18,7,6,7,6,12,8,12,4,6,8,7,7,12,8,13,10,6,7,9,4,11,7,13,2,4,9,3,3,6,1,2,2,1,4,0,1,0,1,0,0,0,1,3
久木町,ヒサキ,男,1166,10,10,12,8,14,7,5,7,3,9,9,6,8,10,8,11,5,11,11,16,8,12,11,14,18,15,16,21,21,21,27,26,28,33,19,25,21,15,12,18,14,18,15,15,9,17,19,12,13,16,13,10,13,13,16,18,25,29,21,18,15,17,22,24,11,14,15,4,15,10,10,15,9,10,8,7,12,7,11,6,4,5,6,5,8,3,2,2,2,0,0,1,1,0,0,0,0,0,0,0,0
久木町,ヒサキ,女,1153,10,9,11,6,11,7,8,11,8,7,11,11,10,3,2,16,9,7,6,10,13,10,17,9,15,14,13,21,16,19,21,19,18,23,17,21,14,18,11,10,11,8,17,16,9,11,13,10,15,6,11,14,13,11,19,22,18,25,21,9,17,20,12,15,9,18,13,12,20,18,9,18,18,16,17,13,6,6,16,11,10,7,12,15,10,7,8,5,7,6,5,2,1,1,1,0,1,0,0,0,0
