町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳以上
神奈川区合計,カナガワク_ゴウケイ,男,116845,992,1040,998,987,928,975,942,927,864,936,857,912,942,853,884,870,830,864,926,1027,1072,1197,1319,1438,1551,1771,1764,1849,1833,1983,1889,1844,1814,1886,1912,2008,1976,1967,2101,2140,2291,2198,2120,2140,2193,2120,2204,1606,1971,1783,1683,1554,1492,1414,1374,1362,1331,1276,1305,1347,1368,1466,1490,1661,1784,1722,1596,967,1052,1211,1174,1195,1092,987,839,886,846,813,748,679,637,580,552,512,441,379,302,283,244,161,140,90,89,80,53,27,22,17,9,7,12
神奈川区合計,カナガワク_ゴウケイ,女,113783,958,937,1009,944,889,928,921,815,829,873,868,854,846,883,875,822,834,794,861,890,970,1044,1107,1279,1373,1425,1532,1568,1613,1671,1680,1670,1659,1734,1750,1771,1837,1748,1902,2105,2107,2031,2098,1868,1962,1854,1776,1424,1638,1544,1393,1336,1309,1324,1292,1188,1177,1183,1194,1169,1211,1328,1372,1574,1678,1664,1614,978,1073,1350,1340,1295,1260,1179,1031,981,1059,1105,1080,1012,959,854,867,821,760,688,600,536,503,394,337,311,249,216,149,110,92,64,54,37,63
青木町,アオキチョウ,男,732,10,5,5,5,1,2,2,2,4,6,1,0,1,0,2,0,3,4,5,0,6,8,9,12,22,22,35,25,25,33,25,19,16,17,21,13,26,24,14,16,17,11,9,9,26,14,21,8,5,7,12,8,6,8,9,6,5,3,5,4,3,5,1,7,4,11,3,0,5,2,3,4,3,4,0,5,3,3,3,1,4,2,3,2,4,0,2,2,2,0,0,0,0,0,0,1,0,0,1,0,0
青木町,アオキチョウ,女,655,8,6,8,2,4,5,0,6,2,3,3,2,2,2,1,3,4,1,5,2,5,4,3,8,11,17,20,18,19,20,19,17,19,12,13,19,19,15,14,16,16,12,8,11,14,12,5,8,10,7,5,4,5,6,6,8,3,2,5,2,5,4,4,7,9,10,4,1,4,5,7,3,3,4,2,8,9,6,9,5,3,3,6,4,3,4,2,3,2,1,1,1,1,2,1,1,1,0,0,0,1
旭ケ丘,アサヒガオカ,男,724,4,4,4,5,5,6,4,7,5,8,12,1,3,4,10,4,7,0,7,13,2,4,4,9,7,14,11,18,8,9,13,14,12,8,12,9,7,10,11,15,9,13,7,15,11,14,18,8,12,8,15,9,8,10,8,11,16,10,14,7,13,13,7,8,13,12,6,3,4,5,10,10,5,8,7,4,6,5,4,2,9,10,4,3,3,3,3,3,2,0,3,1,0,1,0,1,0,0,0,0,0
旭ケ丘,アサヒガオカ,女,734,3,6,3,3,4,2,5,5,3,2,4,4,8,10,2,10,4,7,8,6,9,7,12,11,7,12,7,11,4,13,11,7,10,5,16,8,9,7,5,12,14,9,12,13,14,9,8,11,13,5,10,11,11,7,13,13,11,7,8,6,7,9,9,13,6,6,11,8,4,7,11,11,10,13,6,5,5,9,10,5,6,7,8,8,7,4,6,5,6,9,3,4,3,1,1,0,1,1,1,1,0
千若町,チワカチョウ,男,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      
千若町,チワカチョウ,女,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
 # 千若町１丁目,チワカチョウ1,男,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      
 # 千若町１丁目,チワカチョウ1,女,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
 # 千若町２丁目,チワカチョウ2,男,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
 # 千若町２丁目,チワカチョウ2,女,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
 # 千若町３丁目,チワカチョウ3,男,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
 # 千若町３丁目,チワカチョウ3,女,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
台町,ダイマチ,男,1164,11,9,8,7,7,4,5,6,8,7,6,4,5,9,9,5,3,4,11,5,14,7,13,14,26,16,31,24,26,36,30,30,19,27,25,23,24,26,27,34,29,36,19,24,26,27,27,19,24,22,19,19,25,17,12,17,9,14,9,5,6,6,8,9,16,11,13,5,6,6,8,7,1,9,4,4,3,4,0,4,3,5,5,5,0,4,1,1,4,0,1,1,0,0,0,0,0,0,0,0,0
台町,ダイマチ,女,1066,9,6,10,5,9,6,8,6,12,10,12,9,11,7,6,6,9,9,7,6,6,7,7,8,17,9,22,17,30,16,18,11,26,29,18,23,23,21,18,20,17,36,30,26,23,27,29,18,24,17,17,22,15,21,8,7,8,14,6,10,5,9,5,12,11,17,9,7,4,6,8,13,3,3,5,5,6,4,5,6,1,3,9,5,3,6,4,1,2,1,1,0,1,0,0,1,0,0,0,0,1
恵比須町,エビスチョウ,男,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
恵比須町,エビスチョウ,女,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
二ツ谷町,フタツヤチョウ,男,474,1,4,3,4,2,2,0,2,1,1,1,2,0,0,4,1,3,3,2,1,2,3,5,7,5,9,8,14,17,13,12,14,9,14,5,8,12,5,12,12,6,7,6,5,7,3,9,2,16,4,4,6,4,6,1,8,3,6,8,0,5,5,4,8,6,7,12,5,2,7,8,6,4,8,1,6,5,2,4,4,3,6,1,8,4,1,1,0,1,2,0,0,0,0,1,0,0,2,0,1,0
二ツ谷町,フタツヤチョウ,女,469,2,0,4,1,1,3,6,1,0,0,2,3,0,2,4,4,2,3,5,2,1,1,6,6,6,11,7,12,10,7,6,8,6,13,7,7,8,9,6,4,8,10,9,6,8,4,5,4,7,6,3,4,4,3,5,5,4,3,3,2,5,6,4,10,8,13,6,4,5,8,5,10,6,6,5,5,5,5,9,6,4,2,6,4,4,2,4,2,4,4,3,2,2,1,2,1,0,0,0,1,1
白楽,ハクラク,男,1040,4,7,4,9,3,8,4,6,4,7,4,7,9,6,10,4,9,8,2,10,12,12,15,17,13,21,22,17,20,18,15,23,22,10,14,17,19,13,22,19,10,17,13,12,12,19,12,16,19,16,13,8,9,14,12,5,15,10,10,11,17,13,24,11,24,18,15,11,15,15,15,15,13,8,10,7,12,12,4,5,10,8,5,6,4,5,6,3,2,2,1,2,0,0,0,1,1,0,0,0,1
白楽,ハクラク,女,1030,5,2,9,5,6,9,8,5,7,6,3,7,6,6,6,8,8,7,6,5,13,5,7,17,13,22,18,22,13,11,17,9,26,6,9,13,14,9,19,17,16,15,15,21,18,17,15,10,9,13,10,9,5,8,6,6,11,12,12,11,14,14,19,14,17,16,15,18,11,15,22,20,11,12,7,9,13,8,8,9,14,7,8,10,14,7,5,11,6,5,6,3,3,4,6,0,1,2,3,0,0
橋本町,ハシモトチョウ,男,1100,10,18,19,21,20,20,26,15,17,22,12,13,11,7,4,5,1,3,4,2,5,8,3,3,1,3,3,7,4,6,6,3,10,12,11,18,22,29,35,43,34,51,41,46,31,29,34,21,21,25,21,18,16,9,8,13,6,11,8,8,7,8,10,10,14,16,17,5,7,9,12,3,4,6,8,7,3,5,3,2,3,2,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
橋本町,ハシモトチョウ,女,1120,12,26,15,21,27,16,25,13,14,19,22,12,7,10,10,2,4,5,2,5,2,2,4,5,7,7,7,5,10,9,8,12,12,18,19,21,22,35,46,40,67,33,35,36,21,26,21,18,19,13,12,12,12,11,19,8,8,15,9,8,10,13,14,13,7,12,13,5,6,5,11,7,5,9,2,2,6,5,0,2,5,1,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 橋本町１丁目,ハシモトチョウ1,男,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 橋本町１丁目,ハシモトチョウ1,女,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 橋本町２丁目,ハシモトチョウ2,男,1100,10,18,19,21,20,20,26,15,17,22,12,13,11,7,4,5,1,3,4,2,5,8,3,3,1,3,3,7,4,6,6,3,10,12,11,18,22,29,35,43,34,51,41,46,31,29,34,21,21,25,21,18,16,9,8,13,6,11,8,8,7,8,10,10,14,16,17,5,7,9,12,3,4,6,8,7,3,5,3,2,3,2,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
 # 橋本町２丁目,ハシモトチョウ2,女,1120,12,26,15,21,27,16,25,13,14,19,22,12,7,10,10,2,4,5,2,5,2,2,4,5,7,7,7,5,10,9,8,12,12,18,19,21,22,35,46,40,67,33,35,36,21,26,21,18,19,13,12,12,12,11,19,8,8,15,9,8,10,13,14,13,7,12,13,5,6,5,11,7,5,9,2,2,6,5,0,2,5,1,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 橋本町３丁目,ハシモトチョウ3,男,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 橋本町３丁目,ハシモトチョウ3,女,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
羽沢町,ハザワチョウ,男,4160,26,39,35,36,34,37,48,39,37,46,42,50,53,35,40,35,35,43,31,34,42,37,54,53,49,50,50,49,41,43,40,57,61,75,53,57,80,63,67,68,81,68,95,81,83,55,83,60,74,50,52,49,60,43,30,41,43,31,45,28,51,54,46,64,64,69,66,41,42,41,50,59,69,52,43,33,40,37,39,28,22,26,20,21,18,13,8,8,4,5,3,1,1,2,0,2,0,1,0,0,1
羽沢町,ハザワチョウ,女,3878,18,30,35,31,29,40,31,27,31,44,45,37,30,45,41,43,31,34,30,36,33,39,39,49,37,42,30,34,42,35,38,34,37,56,61,48,48,40,45,74,66,82,84,59,56,63,49,31,45,59,35,42,32,36,54,33,42,32,49,32,56,47,41,63,64,65,72,42,51,63,71,63,63,53,57,53,47,55,37,38,26,32,37,18,18,23,14,8,16,5,12,6,8,6,2,2,3,2,4,1,4
羽沢南一丁目,ハザワミナミ1,男,1119,5,5,8,4,8,12,10,6,13,9,11,8,22,8,13,8,12,9,14,12,14,23,31,19,26,18,20,13,10,24,13,16,11,18,7,20,15,15,17,20,18,22,15,23,18,25,22,13,19,15,13,10,6,13,10,14,13,16,12,12,7,16,15,15,17,10,15,6,11,13,12,9,10,7,14,12,5,9,10,6,6,1,5,10,5,2,3,0,4,3,2,1,0,2,0,0,0,0,0,0,0
羽沢南一丁目,ハザワミナミ1,女,982,12,5,3,7,8,8,13,12,12,15,13,11,11,4,8,8,9,4,6,16,10,9,11,10,11,7,8,9,10,9,10,9,11,14,12,12,14,16,15,16,14,13,15,18,15,16,13,15,12,10,12,8,12,14,11,9,4,12,13,12,7,12,17,7,15,11,21,14,11,17,14,10,14,19,14,8,10,11,15,10,11,8,7,8,7,4,2,2,7,4,1,0,4,1,1,2,0,0,0,0,0
羽沢南二丁目,ハザワミナミ2,男,1123,7,11,10,3,11,17,6,10,11,10,10,8,14,10,7,12,10,13,10,12,17,12,19,20,15,18,13,10,17,17,15,14,24,12,12,18,15,21,13,13,20,30,21,26,28,17,21,21,14,26,14,17,18,16,16,10,16,17,19,16,10,16,11,20,21,21,6,7,4,12,7,5,6,7,7,10,9,4,9,3,3,4,7,1,4,1,1,2,1,1,1,0,0,1,1,0,0,0,0,0,0
羽沢南二丁目,ハザワミナミ2,女,1030,6,11,7,5,10,8,11,14,9,15,11,12,13,15,8,12,14,13,15,9,9,12,14,9,12,10,10,20,9,14,8,14,10,9,12,10,14,20,20,13,14,23,26,19,22,16,16,12,15,23,15,14,15,16,5,10,17,7,9,15,13,14,10,15,15,15,15,15,4,7,7,10,13,10,2,7,10,4,3,7,7,4,7,5,8,5,3,4,5,3,1,1,2,1,0,0,1,0,0,0,1
羽沢南三丁目,ハザワミナミ3,男,714,3,5,5,4,7,6,9,4,5,6,8,9,13,3,7,5,8,8,11,9,8,8,11,6,14,6,8,8,7,8,7,13,6,10,7,10,10,16,11,13,10,11,15,10,13,11,20,20,15,10,19,9,7,10,6,8,5,8,12,5,11,10,16,10,12,12,10,4,6,5,3,7,5,4,5,1,6,2,8,4,2,1,4,3,4,1,1,4,2,0,2,0,1,0,2,0,0,0,0,0,0
羽沢南三丁目,ハザワミナミ3,女,669,3,8,3,7,3,5,3,5,6,5,7,5,12,17,7,8,7,5,5,5,11,7,14,5,14,8,2,4,7,4,6,4,4,6,6,7,15,12,12,15,12,12,11,11,7,16,15,7,8,9,9,7,8,4,8,9,3,7,13,9,11,5,10,12,9,8,9,4,5,10,6,7,6,4,7,4,8,8,7,4,7,3,7,4,2,7,4,2,2,2,3,3,1,2,1,0,0,0,0,0,1
羽沢南四丁目,ハザワミナミ4,男,371,2,1,5,4,7,2,1,2,2,6,2,5,2,2,3,2,6,1,8,1,4,4,4,4,1,7,1,2,5,8,8,6,5,3,6,4,5,8,6,3,4,3,2,7,9,6,4,8,4,9,6,8,5,5,9,7,5,1,7,6,8,5,1,8,4,2,5,5,3,6,6,2,1,3,5,3,3,4,1,7,1,2,3,2,1,3,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0
羽沢南四丁目,ハザワミナミ4,女,403,3,1,5,2,7,3,3,4,1,2,0,5,2,0,2,3,4,3,3,4,5,5,4,4,1,5,3,8,2,6,4,3,2,1,7,6,8,5,6,4,2,5,10,5,8,4,6,6,8,6,6,5,5,4,4,5,4,6,2,6,5,5,5,8,11,2,5,2,5,8,4,3,7,4,6,2,3,3,10,4,5,5,2,3,9,6,3,2,4,1,2,0,1,1,0,1,2,0,0,0,1
平川町,ヒラカワチョウ,男,782,3,4,5,4,4,4,2,6,2,3,5,6,2,3,2,2,5,6,4,11,11,9,7,4,12,7,12,10,7,15,13,12,17,9,20,19,9,13,15,18,11,8,16,12,15,7,12,14,12,10,8,11,10,9,8,7,9,7,10,10,10,13,15,14,15,20,10,18,9,10,4,13,7,12,8,3,7,8,5,7,6,9,3,4,0,8,0,4,3,1,6,1,0,1,0,0,0,0,0,0,0
平川町,ヒラカワチョウ,女,726,4,3,4,7,5,4,1,4,2,0,4,4,4,5,6,9,6,4,4,4,8,7,4,6,9,10,11,8,12,12,5,6,13,11,12,17,15,5,6,14,16,10,8,9,11,8,7,10,16,7,14,6,3,7,12,2,3,5,5,7,6,7,17,8,17,18,13,4,8,11,11,8,11,5,11,6,10,16,8,10,10,7,6,5,8,9,6,6,4,4,2,3,4,2,1,0,0,0,1,0,2
広台太田町,ヒロダイオオタマチ,男,342,3,6,0,4,4,4,2,2,3,6,3,4,4,0,2,4,5,4,2,1,2,1,4,1,3,1,2,2,3,6,7,6,6,7,13,2,7,11,10,8,11,11,10,9,6,4,7,7,4,8,10,8,1,2,7,2,7,3,5,4,1,3,3,5,6,1,2,1,3,5,0,2,0,3,1,1,0,3,1,3,0,3,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
広台太田町,ヒロダイオオタマチ,女,368,6,5,3,2,3,6,4,3,4,5,6,5,4,6,3,3,5,4,3,2,0,2,1,3,3,5,2,5,2,10,5,11,3,6,12,4,8,3,16,6,8,14,3,7,10,4,4,4,8,6,5,2,5,6,6,3,3,2,1,7,3,4,4,3,4,1,4,1,3,3,5,1,1,2,2,2,2,6,2,2,2,4,2,0,0,0,0,2,1,0,0,1,0,0,2,0,1,1,0,0,0
