町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳以上
港南区合計,コウナンク_ゴウケイ,男,110062,922,947,911,894,970,932,1005,933,943,973,1056,1053,1076,1073,1027,1006,1022,965,1016,1067,1059,1088,1161,1204,1157,1270,1296,1380,1393,1402,1351,1399,1475,1639,1586,1687,1874,1980,1985,1947,1918,1905,1845,1911,1457,1757,1673,1651,1490,1403,1384,1361,1343,1264,1229,1381,1256,1319,1458,1638,1607,1799,1905,1743,1106,1264,1472,1541,1524,1441,1340,1207,1278,1237,1215,1143,951,900,888,824,659,596,483,490,337,316,225,178,153,108,102,62,44,56,29,25,16,14,6,5,6
港南区合計,コウナンク_ゴウケイ,女,112490,905,872,867,824,867,877,907,983,943,1026,973,1034,987,967,991,1037,1045,997,958,913,961,1076,1148,1111,1110,1215,1251,1267,1221,1254,1383,1362,1427,1518,1575,1607,1819,1875,1878,1926,1818,1904,1729,1740,1417,1747,1534,1474,1455,1354,1369,1361,1251,1243,1243,1346,1320,1354,1503,1577,1773,1944,2016,2042,1285,1360,1759,1705,1746,1670,1518,1242,1383,1344,1389,1240,1135,1107,979,863,797,761,632,595,546,452,389,350,307,290,271,185,154,122,112,93,77,61,38,23,39
東永谷一丁目,ヒガシナガヤ1,男,1000,5,4,5,6,7,9,11,9,11,6,12,12,15,15,13,7,10,14,9,11,6,7,9,16,10,7,10,8,6,7,6,5,5,11,7,7,16,18,18,24,18,22,18,15,14,20,13,16,17,12,9,14,18,13,9,4,8,7,10,14,14,15,14,14,9,12,9,20,15,18,13,11,15,15,16,17,14,14,12,10,7,8,4,9,6,3,4,2,3,2,0,2,0,4,0,2,1,1,0,0,0
東永谷一丁目,ヒガシナガヤ1,女,1079,5,9,5,6,6,10,7,7,7,12,13,5,15,5,13,11,15,11,10,5,10,10,11,13,9,11,8,13,6,8,4,8,9,6,11,8,12,21,22,18,19,17,15,22,13,11,13,9,11,12,15,13,12,6,8,9,10,10,8,11,21,20,14,13,9,17,19,21,19,27,18,19,13,24,27,15,10,17,17,7,7,15,10,11,5,7,8,6,3,2,4,0,2,3,2,2,3,1,1,0,1
東永谷二丁目,ヒガシナガヤ2,男,576,4,3,5,3,4,7,3,3,5,5,6,5,2,3,3,7,8,3,6,8,4,8,8,9,8,7,4,5,4,6,5,6,7,5,9,10,6,9,8,4,8,9,7,10,10,8,6,8,9,10,7,9,5,9,9,7,8,2,10,12,8,8,10,13,5,11,11,7,8,4,6,6,9,10,8,11,13,5,4,8,2,5,2,2,4,1,3,0,1,1,1,0,1,0,0,0,0,0,0,0,0
東永谷二丁目,ヒガシナガヤ2,女,601,2,5,0,2,3,5,0,6,7,6,8,3,3,4,3,5,10,4,6,9,11,6,6,5,3,7,6,8,5,5,6,8,5,5,8,8,10,9,4,10,4,5,7,7,6,10,3,9,13,6,9,7,8,9,5,5,7,12,10,6,9,9,15,14,7,9,8,13,6,10,5,8,7,13,20,8,9,10,8,5,5,5,6,4,5,2,1,0,3,0,2,0,0,0,0,0,1,0,0,0,0
東永谷三丁目,ヒガシナガヤ3,男,1796,7,11,11,7,8,11,17,8,17,10,14,18,23,16,18,20,28,19,20,23,25,24,18,22,17,15,20,22,13,14,18,29,13,23,28,20,26,34,28,27,24,23,25,32,22,21,33,34,27,30,37,29,25,24,16,21,19,17,29,29,25,20,34,29,18,15,36,22,29,31,25,15,33,24,26,23,17,19,22,11,13,11,4,4,6,3,5,6,2,0,1,1,2,2,0,1,2,0,0,0,0
東永谷三丁目,ヒガシナガヤ3,女,1863,6,8,12,8,8,13,15,13,13,15,19,10,19,18,23,24,20,27,23,14,14,34,27,19,23,15,14,24,10,20,23,16,18,15,19,20,22,17,21,22,23,34,23,28,29,32,31,28,26,30,29,27,24,24,17,18,17,34,31,15,30,29,21,35,28,29,32,33,33,30,33,30,31,28,22,25,19,15,20,16,12,17,7,9,13,5,6,1,3,8,3,3,2,5,3,4,2,0,0,0,0
日限山一丁目,ヒギリヤマ1,男,2041,22,28,13,19,18,33,25,18,29,24,22,23,24,21,21,31,19,13,25,16,17,22,21,13,13,14,19,15,13,17,10,21,19,15,30,29,38,34,33,42,44,42,43,50,41,39,43,38,28,40,38,29,25,17,27,18,17,25,14,19,11,32,28,16,20,9,20,23,20,30,30,28,23,25,30,20,16,16,15,23,16,17,9,11,7,6,3,6,3,2,4,2,0,2,0,1,1,0,0,0,0
日限山一丁目,ヒギリヤマ1,女,2189,18,15,19,24,21,22,29,22,24,26,27,23,23,29,37,22,21,25,17,23,18,13,22,23,14,16,21,23,15,12,21,26,22,21,41,30,33,24,55,48,55,44,32,45,36,51,30,29,35,25,30,24,26,25,17,24,16,18,16,18,16,28,32,26,11,22,30,36,35,33,24,27,21,27,26,26,24,18,15,18,20,15,15,14,13,8,6,8,4,8,3,5,3,1,1,2,1,1,0,3,2
