町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳以上
旭区合計,アサヒク_ゴウケイ,男,123391,939,939,969,1073,1100,1038,1085,1104,1047,1129,1143,1127,1144,1141,1182,1263,1183,1170,1166,1191,1212,1196,1193,1221,1264,1311,1243,1251,1291,1318,1332,1435,1480,1472,1618,1598,1710,1755,1860,2061,2166,2082,2173,2143,2106,2092,2067,1580,1941,1748,1656,1616,1577,1552,1498,1430,1323,1405,1469,1460,1506,1606,1750,1877,2006,2033,1911,1289,1355,1636,1585,1690,1611,1481,1318,1406,1389,1283,1193,968,994,871,775,700,633,498,496,364,304,218,150,124,100,79,45,29,26,17,12,15,10
旭区合計,アサヒク_ゴウケイ,女,127590,890,935,989,1058,987,978,1019,940,997,983,1070,1120,1087,1113,1096,1191,1184,1167,1109,1111,1149,1142,1174,1196,1202,1167,1270,1191,1336,1344,1333,1331,1381,1453,1488,1567,1715,1649,1762,1995,2055,1996,2098,2016,1935,1952,1932,1496,1774,1665,1603,1547,1504,1456,1464,1381,1410,1373,1394,1511,1525,1674,1800,2032,2131,2185,2122,1431,1460,1875,1930,1958,1935,1813,1513,1577,1547,1514,1461,1279,1277,1122,1068,1009,921,777,719,683,534,440,396,326,255,255,146,139,98,80,47,38,67
二俣川１丁目,フタマタガワ1,男,2171,22,22,16,11,26,15,16,18,17,26,18,15,22,13,18,18,18,23,14,22,21,21,18,22,19,22,25,23,26,43,30,26,32,45,31,29,33,33,39,46,47,54,43,36,36,36,32,27,35,46,42,35,30,28,25,23,25,15,22,22,36,41,32,32,27,35,25,20,11,25,20,18,17,19,19,18,23,18,10,13,11,17,14,11,9,9,7,4,7,3,1,1,2,1,0,0,1,0,0,0,1
二俣川１丁目,フタマタガワ1,女,2319,25,19,20,14,17,14,23,16,15,12,18,19,20,19,22,20,30,26,14,16,15,20,31,25,30,24,21,38,41,45,28,24,22,22,24,38,43,36,45,41,62,39,50,45,34,44,33,24,30,35,35,34,29,24,27,19,13,28,31,28,23,26,22,29,39,26,43,21,20,39,30,24,33,22,16,20,16,13,22,26,13,16,24,12,19,15,9,12,7,4,4,4,3,3,2,2,1,0,3,0,0
二俣川２丁目,フタマタガワ2,男,1889,17,17,20,16,10,23,11,9,5,9,15,8,13,6,10,17,18,15,19,10,23,22,15,19,24,31,30,37,43,35,31,32,35,26,22,33,29,34,32,46,33,22,35,37,31,35,37,27,36,31,29,31,25,26,24,33,17,27,19,30,24,29,28,18,23,15,23,18,18,19,10,10,11,13,10,12,12,13,11,9,16,11,13,10,15,11,8,4,4,9,1,2,2,3,0,1,0,0,1,0,0
二俣川２丁目,フタマタガワ2,女,2019,14,9,9,17,10,18,13,11,12,5,11,16,13,18,12,12,21,19,19,19,27,27,31,27,34,38,32,36,38,31,35,27,45,26,20,22,30,38,34,37,34,42,24,30,32,31,27,27,31,30,21,23,25,26,31,22,23,24,17,28,31,19,26,36,24,21,21,16,17,13,25,19,13,14,12,16,23,22,20,16,13,16,17,14,16,17,17,3,10,6,7,2,5,3,3,0,2,1,1,1,0
本宿町,ホンジュクチョウ,男,3653,37,56,43,39,35,35,45,44,49,49,35,35,47,35,56,40,31,28,30,30,42,43,36,36,35,49,44,53,47,59,57,53,61,41,61,53,63,55,70,70,83,73,75,87,57,73,72,45,57,64,51,45,42,42,41,51,29,34,40,42,39,37,39,46,43,48,48,33,32,34,24,41,32,24,20,18,24,12,16,22,15,15,13,9,10,5,7,4,3,5,1,1,0,0,2,1,0,0,0,0,0
本宿町,ホンジュクチョウ,女,3571,41,34,32,35,39,35,35,33,26,38,36,40,37,30,35,47,43,52,41,35,36,28,39,47,37,41,39,34,53,56,61,49,54,51,52,56,48,49,81,66,70,68,57,72,71,67,55,50,70,54,51,37,33,51,39,36,31,31,41,30,42,36,42,53,53,53,38,31,17,41,35,25,43,27,31,29,27,30,14,19,13,16,14,19,13,9,9,7,11,9,5,4,2,4,4,2,1,2,2,3,1
南本宿町,ミナミホンジュクチョウ,男,2321,25,27,18,23,26,24,17,25,27,27,26,27,26,32,29,35,30,30,26,16,33,18,18,24,26,20,11,32,13,20,26,23,31,19,25,35,42,38,43,38,53,41,38,38,44,55,48,37,38,39,27,35,37,31,23,35,26,30,25,20,21,23,22,32,23,22,32,22,23,19,29,23,22,26,18,27,24,16,14,16,16,17,9,6,8,13,9,5,3,4,1,1,3,1,0,0,0,0,0,0,0
南本宿町,ミナミホンジュクチョウ,女,2377,19,20,26,27,23,20,20,27,29,21,20,34,21,27,22,26,25,23,26,26,22,16,19,26,32,20,25,16,19,31,19,26,25,32,32,31,36,35,33,43,33,43,44,51,46,45,40,24,33,26,41,32,30,34,22,19,23,21,16,23,22,23,24,26,39,32,29,29,20,25,25,36,34,29,19,23,21,23,19,19,22,14,16,16,24,12,17,9,4,7,8,6,9,8,5,3,4,3,0,3,4
本村町,ホンムラチョウ,男,2414,28,22,25,23,16,16,27,17,21,21,30,22,19,16,21,19,22,18,18,13,13,24,32,31,36,25,32,36,37,37,34,48,48,45,35,46,50,40,36,59,44,49,43,47,41,38,51,36,49,28,33,41,26,29,19,29,27,19,29,36,23,46,30,31,40,36,30,17,19,16,16,25,22,10,8,19,18,13,18,9,7,10,16,9,8,9,9,8,8,1,3,2,4,0,0,0,0,1,0,1,0
本村町,ホンムラチョウ,女,2466,31,26,30,30,21,25,14,18,21,17,16,18,17,15,21,19,13,17,17,23,18,18,20,38,37,42,36,34,46,39,47,42,33,47,33,52,33,39,32,51,50,43,52,33,43,38,23,33,30,32,32,38,29,25,34,18,39,22,30,33,29,36,28,28,35,39,25,17,18,29,21,19,33,23,25,10,19,12,25,25,23,19,18,13,8,7,15,9,5,5,7,4,5,3,0,2,2,0,1,0,1
市沢町,イチザワチョウ,男,4766,50,41,59,47,71,49,59,44,47,47,57,50,56,44,48,71,45,40,58,52,61,50,45,64,48,50,40,42,41,40,51,61,71,61,69,67,92,69,80,87,102,78,105,87,89,78,89,59,61,60,54,50,52,45,49,44,45,48,39,43,61,47,60,51,71,75,54,45,42,58,63,53,52,59,54,57,47,51,40,35,28,30,24,21,21,12,14,9,5,4,5,3,3,1,4,1,2,1,0,2,0
市沢町,イチザワチョウ,女,4638,43,48,69,60,54,47,49,37,34,42,47,41,54,50,49,49,38,49,54,29,41,50,44,48,35,37,43,51,60,54,47,63,49,50,61,74,82,74,82,84,75,72,94,75,69,65,81,47,51,55,50,47,48,43,43,36,43,39,45,46,33,60,53,62,72,62,71,46,51,67,74,78,64,62,42,49,52,48,42,48,38,32,28,32,29,20,15,22,13,11,16,10,9,5,8,8,5,3,0,0,2
今川町,イマガワチョウ,男,606,4,2,7,5,6,7,3,14,8,9,9,6,3,7,2,2,6,8,4,7,11,3,6,7,4,6,10,7,4,3,7,10,5,10,9,7,8,8,9,8,12,15,10,7,8,10,17,11,12,10,10,9,8,4,9,4,8,8,6,6,7,7,8,8,5,8,12,4,3,3,8,9,11,1,9,2,4,5,5,4,4,2,6,7,6,2,3,4,2,1,0,1,0,0,0,0,0,0,0,0,0
今川町,イマガワチョウ,女,600,6,6,3,3,8,3,7,5,4,9,3,14,2,7,2,3,7,7,5,6,6,6,3,7,1,4,6,8,2,7,2,7,9,6,7,10,6,11,6,13,10,8,9,7,16,10,9,10,6,13,5,7,11,11,16,3,4,5,2,4,5,7,10,13,9,5,5,6,1,4,13,9,10,5,4,3,8,8,1,9,8,4,6,6,6,2,3,4,2,2,3,4,3,3,0,1,2,1,0,1,1
今宿一丁目,イマジュク1,男,1193,4,7,7,5,5,5,14,7,6,10,13,13,13,7,15,12,14,11,12,13,8,8,11,8,13,11,12,5,10,7,5,10,8,11,8,4,12,10,10,12,14,14,15,23,9,18,19,13,13,18,15,16,7,25,15,11,12,13,15,10,14,15,15,16,21,21,25,14,19,17,14,26,20,22,17,26,26,25,21,15,29,14,14,16,10,14,8,7,8,3,2,2,4,2,0,0,0,0,0,0,0
今宿一丁目,イマジュク1,女,1284,5,7,2,9,7,8,7,9,4,8,16,4,7,9,8,14,8,9,6,8,11,7,8,9,7,7,5,6,11,6,10,8,10,6,14,14,9,13,15,15,12,14,12,23,16,19,17,20,19,19,10,10,15,11,14,18,8,22,14,12,12,17,15,27,15,24,26,19,23,21,27,40,23,23,24,24,29,24,22,30,27,16,11,13,24,13,3,9,10,6,6,3,9,5,2,2,3,4,1,1,0
今宿二丁目,イマジュク2,男,1272,3,8,4,11,12,5,6,14,10,11,12,11,18,10,18,17,7,12,5,19,8,8,10,12,14,11,10,10,11,7,11,9,14,15,11,11,7,12,18,18,17,24,22,22,16,16,22,10,15,17,15,14,18,14,14,16,12,14,15,12,14,20,24,24,19,26,26,19,15,31,17,29,29,23,17,18,21,23,19,15,13,14,15,7,6,3,5,4,2,1,1,2,3,2,0,0,0,0,0,0,0
今宿二丁目,イマジュク2,女,1365,5,6,11,9,3,8,11,4,13,14,15,17,19,9,15,11,14,13,16,9,9,7,8,11,15,9,8,8,9,8,11,9,7,11,10,14,14,7,17,24,20,21,17,22,19,20,19,10,21,15,20,18,13,17,16,15,21,20,19,26,16,23,19,25,31,29,35,25,20,25,22,22,27,21,25,21,19,18,20,10,11,13,10,5,14,11,4,9,7,5,4,1,0,3,4,1,1,0,1,0,1
今宿町,イマジュクチョウ,男,1807,30,30,29,35,51,40,35,33,39,27,24,23,32,23,20,25,17,18,13,16,16,10,15,9,12,8,13,11,11,12,12,17,19,28,39,38,40,54,42,36,34,39,46,36,42,40,35,26,28,28,17,30,23,23,11,19,16,18,8,13,13,17,10,18,25,14,16,17,6,16,17,12,13,6,7,7,7,7,10,2,6,5,7,2,1,2,1,2,1,0,2,1,0,0,0,1,0,1,1,0,0
今宿町,イマジュクチョウ,女,1855,22,32,30,32,31,27,33,31,40,28,25,29,26,21,17,14,29,21,21,19,16,17,16,9,17,9,10,15,7,17,22,27,23,35,52,36,39,39,55,53,39,49,44,40,33,34,26,21,18,21,19,22,10,19,17,15,9,16,15,16,16,21,14,22,21,19,16,17,9,6,12,13,11,13,11,9,9,6,9,11,6,8,7,8,5,4,8,1,4,6,2,3,1,1,1,0,0,0,0,0,0
今宿西町,イマジュクニシチョウ,男,1837,11,8,16,23,23,13,16,17,27,18,17,20,18,20,21,22,22,17,32,19,14,11,14,10,12,19,17,18,18,15,23,22,12,21,21,23,18,19,29,36,30,35,41,32,30,38,44,31,42,28,25,24,18,22,20,14,18,16,19,23,23,24,23,13,37,35,25,19,17,24,23,25,24,28,10,19,23,13,21,18,15,13,9,10,8,11,8,5,2,2,1,1,2,0,0,2,1,0,0,0,1
今宿西町,イマジュクニシチョウ,女,1857,13,18,20,13,16,18,16,10,17,17,14,31,25,25,20,25,20,19,23,16,23,14,16,15,22,14,18,22,21,18,23,15,21,17,18,18,17,24,39,39,32,50,36,20,35,36,29,24,32,24,28,19,20,8,12,12,17,19,19,11,18,21,20,34,28,28,27,12,14,19,32,25,23,39,20,22,20,21,20,17,18,10,13,11,10,13,7,7,9,6,7,3,2,1,1,0,0,2,1,1,2
今宿東町,イマジュクヒガシチョウ,男,3800,44,49,41,42,44,43,34,43,43,28,48,39,44,48,28,42,36,52,51,39,37,38,36,35,33,32,41,37,32,33,32,50,45,52,67,68,64,69,74,83,77,59,68,61,66,58,54,46,52,55,41,36,45,38,37,31,35,28,43,49,56,47,61,53,39,65,60,30,50,56,39,46,49,45,39,29,35,34,25,19,19,24,28,10,11,11,14,12,7,4,2,1,2,0,1,1,0,0,0,0,1
今宿東町,イマジュクヒガシチョウ,女,3991,39,49,40,51,50,49,41,57,35,27,33,38,45,39,38,42,40,42,41,39,50,35,33,34,32,38,31,34,41,44,34,56,55,51,53,61,78,61,66,79,65,63,63,62,70,56,56,49,53,56,40,38,51,39,45,39,41,40,35,45,43,55,56,53,58,69,66,55,45,49,38,50,38,48,32,40,26,45,36,43,34,20,34,18,21,26,14,16,14,8,4,5,7,7,1,5,4,1,0,0,0
今宿南町,イマジュクミナミチョウ,男,1766,9,11,7,15,12,17,16,13,14,11,8,18,16,14,18,20,28,12,24,22,27,18,14,15,15,18,12,18,13,12,14,16,19,23,17,21,19,27,17,24,36,23,32,25,33,32,34,26,27,26,25,20,30,25,18,10,12,17,25,13,22,31,27,19,26,37,24,23,19,22,29,33,30,26,33,28,30,24,26,21,18,12,14,13,5,6,1,3,3,2,1,1,2,0,1,0,1,0,0,0,0
今宿南町,イマジュクミナミチョウ,女,1845,8,18,8,19,13,8,8,20,14,13,12,19,16,10,25,16,19,22,22,19,14,14,23,17,8,21,12,13,11,7,12,20,16,20,15,21,21,22,17,20,23,34,27,26,39,34,29,21,25,17,23,17,25,19,15,17,23,21,16,18,15,19,26,29,35,40,32,20,26,25,49,29,34,39,34,46,30,30,26,23,26,17,9,13,7,12,12,5,3,5,1,9,2,2,4,3,4,1,0,0,1
上白根一丁目,カミシラネ1,男,1215,6,11,16,11,14,11,13,16,7,16,10,11,9,12,9,11,8,8,10,14,9,7,12,5,6,7,4,11,7,9,8,10,13,11,17,19,27,17,20,36,20,23,29,25,13,24,22,25,14,18,14,12,12,15,17,5,11,11,10,6,8,10,22,17,22,27,11,9,19,27,24,22,24,16,16,23,23,15,14,6,8,4,13,8,4,2,5,1,5,1,1,1,0,1,2,0,0,0,0,0,0
上白根一丁目,カミシラネ1,女,1208,8,12,11,16,16,15,7,13,5,13,12,8,8,8,7,5,19,11,11,9,11,10,7,13,4,6,6,7,10,9,19,10,16,19,20,16,25,15,16,18,21,21,24,22,13,17,12,10,11,16,11,13,11,10,11,7,13,13,8,8,14,14,25,22,15,24,18,21,16,25,27,20,25,26,22,19,12,14,14,10,11,6,11,11,9,7,3,4,1,4,2,2,5,1,1,1,1,0,0,0,2
上白根二丁目,カミシラネ2,男,1517,5,14,17,13,13,13,11,17,15,16,21,17,20,19,17,13,20,11,14,19,11,15,15,13,11,19,11,14,16,13,16,13,13,13,15,7,22,19,27,21,29,24,25,24,28,22,18,14,23,17,20,19,18,16,11,24,14,19,21,15,18,21,21,21,19,17,22,13,26,31,22,31,31,18,24,22,23,21,22,7,15,9,5,10,11,7,6,3,3,2,4,1,0,0,0,0,0,0,0,1,0
上白根二丁目,カミシラネ2,女,1560,6,10,8,8,10,14,10,10,20,16,17,10,15,18,13,14,14,13,12,13,25,11,15,13,19,5,15,9,16,11,20,16,7,10,11,10,10,19,22,27,29,22,26,18,22,31,21,17,17,23,18,25,19,12,19,12,15,17,20,23,19,17,24,24,20,42,37,24,21,29,38,33,31,23,13,21,21,15,16,20,19,17,14,6,12,10,4,6,9,9,2,5,3,5,1,0,0,1,0,0,1
上白根三丁目,カミシラネ3,男,1099,9,5,5,7,5,8,8,11,8,5,7,13,6,13,8,10,9,9,14,15,15,23,16,18,12,11,11,8,8,11,7,14,8,16,11,8,15,14,14,17,18,20,9,20,15,10,12,12,21,17,8,17,12,13,13,11,18,13,10,6,18,12,26,19,15,21,20,16,15,34,21,27,20,24,15,12,8,14,11,12,3,8,3,4,1,2,3,2,1,0,3,0,0,1,0,0,0,0,0,0,1
