町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳以上
港南区合計,コウナンク_ゴウケイ,男,110319,923,934,912,977,933,1017,960,958,978,1050,1051,1066,1083,1017,1001,1009,960,989,1062,1053,1082,1165,1208,1168,1281,1327,1398,1422,1450,1374,1410,1464,1621,1598,1720,1867,2004,1963,1971,1944,1913,1861,1907,1452,1776,1699,1656,1480,1411,1393,1370,1352,1248,1233,1377,1266,1328,1463,1634,1632,1829,1920,1768,1116,1269,1498,1559,1544,1459,1354,1246,1298,1254,1239,1161,977,937,918,860,695,619,529,528,372,346,256,194,168,126,125,75,56,68,38,28,15,21,13,8,3,9
港南区合計,コウナンク_ゴウケイ,女,112265,865,873,828,868,888,934,984,933,1036,964,1041,991,966,993,1036,1049,1003,956,900,952,1073,1114,1091,1124,1193,1265,1295,1260,1235,1381,1395,1418,1508,1583,1645,1835,1848,1886,1923,1814,1906,1741,1732,1410,1746,1535,1449,1452,1358,1362,1369,1243,1252,1247,1343,1326,1365,1504,1591,1771,1956,2026,2037,1287,1365,1768,1707,1756,1680,1527,1250,1386,1350,1414,1253,1142,1113,998,884,819,784,654,614,568,478,405,377,335,308,301,205,174,140,131,109,104,71,52,34,17,38
東永谷一丁目,ヒガシナガヤ1,男,1012,4,5,6,6,9,10,9,10,6,12,11,15,16,12,8,9,14,9,12,5,8,10,15,11,8,11,7,5,10,6,5,6,10,8,7,16,18,16,24,17,24,18,15,15,17,14,16,15,12,7,14,19,13,9,4,10,8,12,14,14,15,13,17,9,12,9,20,16,20,13,11,17,16,17,17,15,15,14,10,9,8,4,9,6,4,4,2,3,2,0,1,0,4,0,2,1,1,0,0,0,0
東永谷一丁目,ヒガシナガヤ1,女,1089,10,3,7,6,8,5,7,7,12,13,5,14,6,13,13,14,11,10,3,11,11,10,14,9,10,8,14,6,8,4,9,9,5,11,8,11,20,24,19,19,17,17,22,12,11,11,9,11,12,15,13,13,6,8,9,10,10,10,11,21,20,15,15,9,18,19,22,19,28,17,19,13,25,28,15,10,17,18,7,8,15,11,11,6,9,8,6,3,2,5,0,2,3,2,2,3,1,1,0,0,2
東永谷二丁目,ヒガシナガヤ2,男,572,2,5,4,4,6,2,3,3,4,6,5,3,1,3,6,8,2,6,7,4,7,9,10,7,7,4,5,3,8,4,8,7,5,7,9,6,9,7,3,8,8,7,9,8,8,6,6,8,10,7,8,5,9,9,7,8,4,10,13,8,8,10,13,7,12,12,8,9,5,7,7,9,11,8,11,13,6,4,8,3,6,2,4,5,1,3,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0
東永谷二丁目,ヒガシナガヤ2,女,573,5,0,2,2,4,0,5,6,5,4,3,3,4,2,4,8,3,6,8,10,6,7,6,4,7,6,8,4,4,5,7,5,6,6,7,7,7,3,9,4,5,7,4,5,10,3,8,13,6,8,7,9,9,5,5,7,12,10,6,8,10,15,14,7,9,9,14,5,10,6,8,7,14,20,8,9,10,6,5,5,5,7,5,5,2,1,1,3,0,2,0,0,1,0,0,1,0,0,0,0,0
東永谷三丁目,ヒガシナガヤ3,男,1812,11,8,6,8,11,17,10,16,10,14,18,23,16,17,19,28,19,20,23,24,26,19,22,17,15,24,26,14,17,18,27,15,24,27,17,25,34,27,26,26,23,29,29,22,21,34,34,27,29,35,29,26,25,16,21,20,18,30,31,25,20,35,28,19,15,37,23,29,32,25,17,33,24,26,23,17,20,25,11,13,13,4,4,6,4,5,6,2,0,1,1,2,2,0,1,1,0,0,0,0,0
東永谷三丁目,ヒガシナガヤ3,女,1867,7,10,8,7,12,15,13,13,12,19,10,18,18,23,24,20,27,24,14,15,36,27,16,24,16,16,27,12,22,23,15,17,16,17,18,23,17,21,23,22,32,21,28,29,33,31,28,27,30,28,27,24,25,18,18,18,35,30,16,30,29,21,34,27,29,33,34,33,30,33,33,31,28,22,25,19,16,20,17,13,17,7,9,13,6,6,1,3,9,3,3,3,5,4,4,2,0,0,0,0,0
日限山一丁目,ヒギリヤマ1,男,2055,27,13,19,21,31,26,19,29,24,23,25,23,21,21,30,19,16,26,17,19,23,22,17,12,16,21,14,16,17,9,22,20,15,29,29,37,36,38,44,45,37,43,50,41,42,43,37,24,40,37,33,28,16,27,17,17,24,15,20,11,33,28,16,19,9,20,24,20,30,30,29,22,25,30,22,16,16,16,22,17,16,9,11,8,6,4,6,3,2,4,3,1,3,0,1,1,0,0,0,0,0
日限山一丁目,ヒギリヤマ1,女,2222,18,22,22,21,23,30,22,26,27,28,23,25,30,36,21,22,25,17,22,18,16,21,29,15,16,22,24,15,12,23,27,20,20,41,32,36,26,56,47,55,44,34,48,36,53,29,30,36,25,31,26,25,27,17,24,16,19,17,18,16,29,33,26,12,21,30,35,36,33,24,27,21,27,26,26,23,19,15,18,21,15,14,16,13,8,7,8,4,8,4,5,3,1,1,2,1,2,0,3,0,3
日限山二丁目,ヒギリヤマ2,男,534,0,4,5,1,10,5,3,4,7,6,12,7,3,5,6,4,18,9,7,6,5,4,5,5,2,2,1,3,3,7,1,4,4,2,5,5,2,7,5,6,13,9,8,8,6,16,11,14,9,7,10,10,5,7,15,3,6,2,7,6,9,10,9,8,6,8,3,5,7,7,6,13,13,10,5,7,5,5,3,3,5,4,5,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
日限山二丁目,ヒギリヤマ2,女,579,2,2,2,2,2,3,2,6,4,6,4,9,8,9,5,4,4,12,8,3,9,11,1,3,7,7,5,3,0,2,8,1,5,4,8,6,5,12,9,7,13,16,9,5,11,10,17,10,6,8,13,10,4,6,5,5,5,9,9,7,8,5,10,14,8,9,17,12,5,13,5,6,7,10,6,4,4,6,5,3,4,4,4,3,2,2,5,1,1,3,1,1,1,0,0,1,0,1,0,0,0
日限山三丁目,ヒギリヤマ3,男,1008,5,9,8,10,7,11,14,10,11,16,11,9,17,9,11,7,5,4,8,7,9,7,9,5,6,4,11,8,9,12,6,10,11,8,8,13,15,21,22,12,17,13,16,10,27,18,17,10,11,8,8,10,4,4,8,9,7,10,7,9,9,23,15,8,19,11,19,34,21,23,29,25,25,18,25,15,12,11,8,6,3,5,7,3,7,2,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0
日限山三丁目,ヒギリヤマ3,女,1008,6,7,4,3,10,7,6,9,8,7,12,8,7,7,7,6,5,9,8,5,7,4,6,2,9,9,6,10,6,2,7,8,13,10,19,16,12,16,21,19,24,18,19,8,19,7,13,9,10,9,10,7,4,5,9,10,10,16,12,11,32,19,35,17,24,22,31,35,32,20,22,10,17,16,12,5,10,12,6,10,5,4,4,7,3,1,6,1,4,4,2,2,1,2,0,0,2,0,0,0,0
日限山四丁目,ヒギリヤマ4,男,1023,7,4,10,6,4,9,4,11,5,12,13,13,8,14,9,7,4,6,8,7,6,9,5,10,7,5,7,10,5,5,4,9,6,15,12,20,14,16,7,16,19,19,14,14,12,17,12,17,9,14,10,10,7,7,9,12,12,4,5,10,18,13,17,15,18,19,25,33,32,19,23,17,31,22,19,16,20,9,14,13,7,1,9,8,5,2,2,3,1,3,1,2,0,0,0,0,0,1,1,1,1
日限山四丁目,ヒギリヤマ4,女,1081,6,7,4,7,8,9,6,10,9,6,6,4,5,11,9,6,12,6,7,10,6,7,10,10,5,8,6,8,6,9,5,8,13,9,7,15,14,18,17,12,22,19,12,10,12,19,13,12,7,10,11,5,14,7,10,8,8,11,9,19,25,22,31,26,31,34,27,40,29,24,21,21,18,18,12,15,11,13,8,11,10,7,5,7,5,3,2,3,4,3,3,4,1,1,2,1,2,1,1,0,0
日野一丁目,ヒノ1,男,349,6,5,4,2,3,5,3,3,3,5,2,4,3,1,2,0,2,0,3,3,2,4,6,4,6,5,5,7,6,5,5,5,7,4,6,6,5,7,10,6,7,8,6,6,5,4,3,4,4,5,5,5,4,6,2,5,6,1,6,4,9,4,5,2,2,5,5,4,5,7,4,4,2,5,2,3,1,1,4,1,0,3,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
日野一丁目,ヒノ1,女,381,2,7,7,3,1,3,3,5,1,4,4,2,6,5,3,0,4,4,3,2,4,4,1,4,7,8,3,7,3,7,9,5,7,4,7,6,4,15,8,3,3,9,3,3,8,5,3,6,6,2,3,2,4,3,6,5,3,7,8,4,4,6,5,7,6,5,6,4,2,2,6,4,4,0,4,3,2,4,6,7,1,0,1,2,2,0,0,1,2,3,0,1,1,1,1,0,0,0,0,0,0
