町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳以上
泉区合計,イズミク_ゴウケイ,男,78025,699,738,788,716,760,747,759,723,784,765,754,834,769,768,800,772,801,818,741,733,721,766,825,747,809,857,865,853,861,911,997,1106,1145,1142,1252,1405,1434,1376,1406,1409,1361,1367,1379,1061,1294,1112,1096,1021,979,980,906,940,855,881,902,914,936,1050,1054,1179,1298,1246,1300,795,947,1154,1044,1097,1067,1004,841,907,883,885,789,689,670,590,544,463,409,368,297,266,216,155,140,107,87,80,43,55,41,31,26,26,13,9,9,3,8
泉区合計,イズミク_ゴウケイ,女,78971,640,698,686,682,637,715,708,735,776,758,785,783,766,739,764,762,727,709,713,723,721,785,758,811,810,852,867,833,915,930,944,982,1072,1115,1187,1315,1341,1367,1394,1322,1329,1235,1271,1014,1183,1057,1023,920,927,937,874,855,842,844,932,940,917,1003,1075,1241,1403,1409,1314,855,941,1216,1224,1216,1120,1063,901,973,904,847,868,771,752,644,598,541,486,432,417,361,334,261,290,252,242,225,149,145,142,119,92,56,57,28,24,23,30
上飯田町,カミイイダチョウ,男,9721,90,106,95,103,108,95,94,91,105,102,100,88,104,71,92,117,82,85,77,82,75,86,96,68,78,112,92,104,93,111,127,120,124,139,151,172,180,175,216,177,176,157,162,123,162,136,119,114,109,101,95,85,90,87,106,88,87,111,124,123,160,126,178,89,126,155,174,191,191,174,133,145,146,159,119,122,87,83,62,68,47,44,40,31,31,20,17,19,10,9,5,2,5,7,1,1,1,3,0,0,2
上飯田町,カミイイダチョウ,女,10195,78,96,89,94,78,92,95,79,109,95,98,104,97,78,94,70,93,86,87,75,70,72,72,98,78,94,89,88,96,88,88,135,134,141,142,169,177,196,179,169,172,157,153,118,127,120,117,89,76,102,70,84,73,86,91,115,106,104,113,167,186,183,200,144,159,196,205,207,210,214,170,158,164,128,150,130,102,94,100,83,63,66,68,53,50,24,50,32,39,33,33,17,25,15,7,9,9,6,3,2,6
下飯田町,シモイイダチョウ,男,1281,11,19,8,11,11,10,6,9,4,8,6,8,11,7,10,15,9,13,4,5,11,8,14,19,8,14,5,18,15,17,19,28,16,11,18,21,28,18,18,27,27,22,22,18,32,10,16,15,14,19,9,15,11,11,14,10,17,14,20,18,30,14,20,12,9,23,13,17,24,15,16,21,27,19,20,19,14,14,16,13,8,13,15,4,9,5,3,2,4,3,2,3,0,0,0,1,0,0,0,0,1
下飯田町,シモイイダチョウ,女,1278,19,6,10,7,7,8,7,12,4,15,12,10,10,7,9,12,8,17,7,17,16,8,3,15,8,13,6,12,23,23,14,13,14,15,15,18,19,14,20,20,19,19,21,10,17,8,18,12,12,7,10,6,12,20,13,16,19,13,16,18,17,21,19,16,15,22,26,24,22,19,19,20,26,24,20,23,23,15,11,12,10,13,8,10,11,8,8,7,5,9,1,2,3,5,2,2,0,1,0,0,0
池の谷,イケノヤ,男,40,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,2,0,0,2,0,0,2,1,3,0,0,2,1,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
池の谷,イケノヤ,女,43,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,1,1,0,0,3,0,2,1,1,0,1,2,0,0,1,1,4,1,0,0,0,1,0,0,0
和泉町,イヅミチョウ,男,24774,229,228,264,217,230,224,249,207,239,246,233,260,208,247,243,202,240,223,217,217,181,224,249,259,275,267,291,265,292,315,335,384,375,375,438,491,455,479,477,481,435,429,433,338,385,347,311,327,307,249,256,265,227,242,244,280,286,320,335,374,403,443,388,286,340,429,354,349,377,349,311,317,303,293,261,229,209,185,168,145,119,114,82,82,65,51,44,31,26,21,15,17,7,9,7,13,3,2,5,1,0
和泉町,イヅミチョウ,女,24403,207,227,215,216,215,241,240,234,242,205,242,219,234,223,210,214,195,195,187,192,197,219,212,231,240,274,272,295,314,303,327,319,347,375,402,431,455,438,443,403,433,358,385,292,331,286,274,272,246,260,219,227,242,231,280,264,274,287,347,434,490,480,438,289,318,420,393,416,375,326,299,340,284,269,247,217,203,198,198,157,143,122,111,104,91,78,83,79,78,78,40,54,46,32,31,26,19,8,10,8,13
桂坂,カツラザカ,男,475,3,3,2,7,5,3,4,3,4,2,9,9,8,8,8,12,8,13,6,7,6,3,8,9,6,5,1,4,2,4,1,1,4,2,7,5,4,4,5,6,6,7,9,7,8,12,10,14,10,12,9,5,8,10,11,10,10,8,13,7,7,7,10,4,2,0,9,4,3,1,3,2,2,3,0,5,2,4,2,0,2,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
桂坂,カツラザカ,女,505,1,9,3,1,4,1,2,2,10,9,7,11,6,6,13,13,9,13,6,6,5,5,2,7,6,6,5,6,3,3,5,2,4,3,5,3,6,7,7,4,9,12,14,8,14,11,13,9,9,8,9,11,9,8,12,7,7,6,12,8,5,6,4,6,4,2,8,5,2,0,2,1,1,3,6,2,3,1,5,3,1,3,3,1,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
