町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳,101歳,102歳,103歳,104歳,105歳,106歳,107歳,108歳,109歳,110歳,111歳,112歳,113歳,114歳,115歳,116歳,117歳,118歳,119歳,120歳以上
神戸町,ゴウドチョウ,男,852,3,6,4,6,9,5,5,6,7,6,3,7,5,4,4,9,5,3,11,7,4,6,11,18,10,10,6,15,14,14,18,6,15,12,15,13,10,12,13,14,13,11,7,18,15,10,12,18,18,20,13,13,9,8,5,11,10,15,10,5,16,5,12,14,17,13,10,16,16,9,13,7,11,4,9,8,13,8,11,5,3,3,5,4,4,4,6,1,4,1,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
神戸町,ゴウドチョウ,女,883,4,4,3,9,9,6,2,9,5,7,6,6,6,6,16,11,9,10,4,7,7,4,11,13,7,14,11,6,9,7,11,4,10,11,10,17,12,9,15,10,7,16,14,10,13,17,17,12,13,14,13,6,12,14,11,12,7,7,8,14,11,15,9,10,11,10,10,15,13,10,13,14,11,10,7,8,11,8,10,9,12,6,3,10,11,5,5,5,3,7,8,4,6,1,1,2,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
権太坂一丁目,ゴンタザカ1,男,1542,6,11,11,11,6,16,14,10,12,17,13,16,15,15,12,12,16,17,14,10,14,13,12,20,13,13,13,11,13,8,15,12,7,13,13,13,11,24,20,20,25,25,30,28,33,21,32,27,29,29,21,20,26,24,13,26,28,23,22,28,12,13,18,19,13,19,15,18,25,24,28,25,30,21,15,18,15,24,21,16,11,10,11,15,9,10,8,5,13,6,4,3,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
権太坂一丁目,ゴンタザカ1,女,1688,10,10,16,11,11,14,17,18,8,11,15,19,20,17,17,17,18,17,19,12,15,19,11,4,21,19,12,12,9,20,12,10,12,15,15,21,21,15,23,25,23,19,27,29,24,24,30,27,26,22,24,21,25,26,19,18,23,31,30,13,13,19,18,13,15,27,17,21,16,32,24,30,36,20,17,13,16,17,22,17,24,14,21,18,13,18,14,11,15,8,8,9,7,5,3,1,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
権太坂二丁目,ゴンタザカ2,男,933,6,3,4,9,10,10,8,8,5,14,12,13,17,11,12,11,15,11,16,13,12,13,11,11,12,9,10,9,8,5,8,6,3,4,11,8,6,7,13,10,14,15,18,17,30,14,19,23,15,20,19,21,18,14,17,20,17,22,16,9,12,9,4,8,8,8,6,4,12,6,9,11,12,6,5,6,5,3,6,6,5,5,2,5,7,4,5,4,2,0,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
権太坂二丁目,ゴンタザカ2,女,942,5,10,9,6,8,11,11,9,7,11,15,11,11,19,21,12,10,13,12,12,12,18,16,16,6,13,6,9,6,6,3,7,7,10,6,5,7,9,15,17,20,13,17,20,14,19,14,15,23,12,12,24,21,21,8,16,10,16,11,5,6,11,8,11,7,5,4,9,5,7,9,7,8,14,5,6,14,6,8,5,9,4,4,8,4,4,5,4,1,5,3,3,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
権太坂三丁目,ゴンタザカ3,男,1624,5,11,6,12,15,15,18,7,11,7,10,22,23,20,16,15,16,20,29,23,21,26,22,21,13,11,16,7,11,9,9,7,12,16,19,18,15,19,17,22,26,10,19,21,17,24,29,34,23,38,25,36,32,18,20,40,23,20,23,20,17,14,18,16,13,17,20,17,29,26,29,39,15,32,19,26,22,18,20,16,18,11,10,8,8,6,5,4,7,2,3,3,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
権太坂三丁目,ゴンタザカ3,女,1721,10,9,11,12,8,14,12,10,18,17,8,12,11,14,20,17,15,17,27,23,28,13,18,21,10,11,15,8,6,9,10,16,15,17,18,14,12,24,13,22,26,15,19,18,19,25,29,33,28,28,31,30,29,39,31,21,23,21,18,9,17,28,18,21,20,23,31,22,26,30,41,32,28,40,15,21,26,23,27,16,23,7,19,15,14,15,6,8,7,3,5,1,2,5,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
花見台,ハナミダイ,男,174,3,1,3,2,1,1,2,1,1,1,1,0,3,1,1,1,1,1,3,3,1,1,1,0,3,3,2,1,1,1,1,0,1,0,3,0,3,3,3,0,1,0,0,2,1,2,1,3,3,2,0,3,2,3,2,1,3,2,3,0,0,2,1,2,1,6,1,4,4,0,3,4,3,5,3,5,2,3,1,4,5,5,4,4,1,2,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
花見台,ハナミダイ,女,250,0,0,1,2,1,0,0,1,0,1,0,0,1,1,2,2,5,0,2,2,0,3,3,1,3,0,2,1,2,2,2,1,3,2,3,1,1,1,0,3,3,2,3,2,1,4,2,2,1,3,4,6,4,7,5,3,3,3,2,5,1,0,3,3,2,4,5,1,8,4,4,5,3,6,7,5,7,6,3,2,3,5,6,2,5,2,3,2,5,4,3,1,2,2,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
初音ケ丘,ハツネガオカ,男,1627,7,6,12,20,10,22,18,13,11,18,20,24,19,14,14,11,12,17,17,20,17,16,17,14,14,16,15,17,19,11,12,15,10,17,19,16,17,16,26,26,19,17,26,24,24,24,25,24,32,31,31,31,26,28,21,35,23,22,14,20,21,19,19,24,25,18,14,20,22,22,26,27,24,16,10,16,21,11,16,16,10,18,5,8,8,10,6,11,11,4,6,4,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
初音ケ丘,ハツネガオカ,女,1652,6,14,11,8,11,9,12,13,11,16,13,13,11,14,15,15,17,10,7,15,16,14,8,25,16,23,13,17,8,5,11,14,16,10,12,20,17,16,18,16,21,26,20,18,23,28,39,36,26,24,33,29,23,30,20,29,32,13,23,19,19,17,25,19,21,20,17,15,21,21,22,26,28,20,18,14,22,23,25,10,19,17,18,11,19,14,20,12,18,14,6,5,7,7,6,1,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
