町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳,101歳,102歳,103歳,104歳,105歳,106歳,107歳,108歳,109歳,110歳,111歳,112歳,113歳,114歳,115歳,116歳,117歳,118歳,119歳,120歳以上
丸山二丁目,マルヤマ2,男,810,3,3,5,3,9,3,14,5,10,8,6,11,11,2,8,5,7,3,7,5,5,6,4,6,3,8,8,5,7,8,7,4,8,12,7,12,9,8,18,9,6,14,15,12,20,16,13,19,17,18,12,13,17,15,14,20,6,9,9,11,10,11,7,8,12,8,10,8,15,13,7,17,19,14,10,5,7,13,8,4,4,6,7,6,6,3,3,3,1,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
丸山二丁目,マルヤマ2,女,795,5,7,4,7,3,5,8,6,5,8,6,8,7,8,5,11,8,8,7,4,4,0,2,13,5,4,8,9,6,3,7,10,5,11,13,10,9,8,7,9,8,14,15,15,14,11,8,6,10,17,15,12,8,10,9,7,7,10,7,8,13,7,4,8,19,8,7,13,11,10,12,11,19,19,11,9,8,11,10,11,6,6,4,7,11,7,9,3,3,3,4,3,7,2,5,4,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
峰町,ミネチョウ,男,199,2,1,1,1,0,1,4,0,4,4,5,1,5,6,1,3,1,2,3,2,0,1,1,1,2,1,0,1,1,2,2,1,0,1,0,1,1,1,3,7,3,1,4,1,4,2,3,1,8,5,2,5,4,4,3,1,1,2,2,1,2,4,1,2,2,2,7,1,6,0,4,2,4,2,3,2,3,0,1,3,2,0,3,2,5,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
峰町,ミネチョウ,女,181,1,0,1,0,3,3,3,4,1,0,2,1,4,0,1,0,4,2,3,1,1,1,1,0,1,0,2,0,0,0,2,1,1,1,1,2,3,1,4,3,3,3,2,2,0,4,1,2,2,5,4,1,2,4,3,2,6,0,0,2,0,1,0,1,1,6,3,3,1,0,2,2,5,2,7,3,1,1,3,5,2,5,1,2,0,3,4,0,2,3,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新森町,シンモリチョウ,男,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新森町,シンモリチョウ,女,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
森一丁目,モリ1,男,2458,16,22,16,18,18,22,17,20,16,16,15,9,19,13,17,16,9,15,17,28,19,25,11,8,12,16,10,22,11,28,32,22,26,30,22,26,27,35,38,38,33,25,28,34,39,30,28,39,39,36,39,51,38,45,43,38,35,33,41,33,29,31,29,32,34,37,28,36,29,31,37,42,49,53,44,38,30,33,46,37,37,21,20,17,19,22,16,13,13,9,4,5,6,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
森一丁目,モリ1,女,3025,24,22,11,23,15,17,8,15,11,16,14,13,12,18,15,23,10,15,15,13,13,19,21,15,18,19,22,19,27,28,30,36,33,27,22,27,28,32,34,38,33,35,35,38,38,32,46,43,42,48,36,38,54,54,47,40,51,44,33,39,40,39,47,38,32,38,27,41,36,51,55,54,60,68,52,40,45,59,42,48,44,58,42,37,38,38,33,31,43,22,22,23,9,4,9,5,3,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
森二丁目,モリ2,男,1037,2,8,5,2,3,6,8,1,8,5,3,3,4,10,7,6,6,8,7,9,13,23,8,19,21,23,19,18,16,24,13,10,11,13,12,16,8,20,10,10,15,9,12,15,9,14,20,21,21,25,22,26,20,18,22,10,24,16,14,17,14,13,11,13,15,11,16,7,8,9,8,12,14,12,14,4,10,5,11,11,11,6,3,5,7,4,5,0,3,1,1,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
森二丁目,モリ2,女,1036,4,4,6,10,2,6,7,5,7,7,6,8,6,9,5,5,8,7,5,18,11,19,11,13,19,21,21,16,18,16,13,16,10,10,10,14,9,13,14,11,11,12,6,15,14,17,12,15,14,13,20,23,22,16,17,14,14,13,23,20,18,7,12,13,5,11,8,10,10,8,10,8,15,13,18,8,15,14,14,10,10,6,4,6,6,9,6,9,5,0,6,2,3,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
