町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳以上
港南区合計,コウナンク_ゴウケイ,男,110728,949,1037,990,994,983,1025,1035,1078,1067,1015,998,1008,969,972,1019,1025,1031,1142,1148,1114,1216,1216,1317,1320,1391,1407,1421,1505,1669,1685,1766,1921,2068,2048,2086,1983,1940,1938,1945,1498,1819,1689,1651,1508,1471,1453,1418,1388,1314,1262,1417,1303,1384,1511,1701,1721,1915,2039,1875,1191,1350,1565,1635,1655,1557,1450,1333,1389,1384,1330,1289,1068,1041,1027,974,797,750,638,656,503,458,333,262,240,194,178,119,105,121,92,74,48,44,31,22,17,11,6,5,2,6
港南区合計,コウナンク_ゴウケイ,女,112008,857,904,996,917,1032,973,1037,998,965,987,1012,1052,1030,952,928,938,1079,1087,1074,1116,1188,1191,1267,1296,1260,1305,1396,1448,1535,1612,1690,1887,1858,1921,1953,1816,1937,1780,1771,1423,1747,1534,1472,1470,1396,1390,1409,1285,1279,1270,1387,1355,1397,1539,1651,1813,2013,2090,2087,1331,1422,1777,1744,1800,1714,1577,1296,1433,1413,1483,1295,1185,1173,1076,940,861,844,724,709,637,553,483,450,428,383,397,259,251,228,215,201,168,127,103,66,61,52,26,34,16,21
東永谷一丁目,ヒガシナガヤ1,男,1064,7,9,10,8,4,12,12,14,17,12,7,10,11,9,11,9,8,13,15,8,8,13,11,1,11,11,8,8,15,7,12,19,16,12,24,18,24,14,17,17,14,15,14,17,12,4,15,17,14,10,7,10,10,12,15,14,16,14,20,9,13,10,19,19,23,16,14,21,16,17,21,16,15,20,10,9,9,6,9,10,7,7,3,4,4,1,2,0,4,2,2,1,1,1,0,0,0,0,0,0,1
東永谷一丁目,ヒガシナガヤ1,女,1110,9,4,8,8,7,9,5,11,6,12,8,11,12,10,6,12,10,11,16,10,10,8,15,7,8,6,14,13,10,9,10,6,19,26,18,18,19,16,20,12,10,11,11,12,16,16,11,14,6,8,12,11,11,11,13,21,19,16,15,10,20,19,21,22,28,19,20,13,23,30,15,13,18,18,8,8,15,14,11,9,7,8,6,6,2,6,4,2,4,6,3,2,3,1,0,1,1,0,0,1,0
東永谷二丁目,ヒガシナガヤ2,男,640,3,4,1,5,5,4,3,3,1,3,7,8,3,5,7,4,8,11,11,9,7,8,7,6,11,5,11,10,9,9,8,5,10,10,7,8,9,7,8,8,8,7,7,8,8,6,8,6,11,11,7,7,5,12,12,10,11,10,13,11,12,16,9,11,5,9,7,12,14,11,13,14,9,5,8,5,7,4,6,8,1,2,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
東永谷二丁目,ヒガシナガヤ2,女,617,4,2,2,6,3,4,3,3,4,3,7,9,3,7,8,10,8,6,5,7,7,7,10,7,6,5,8,6,5,5,6,7,8,6,8,4,6,7,4,5,10,6,9,11,8,9,6,8,12,5,4,7,12,10,6,9,10,16,16,9,9,10,14,5,11,7,10,7,17,22,8,10,10,6,6,5,7,7,4,5,4,2,4,3,0,2,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0
東永谷三丁目,ヒガシナガヤ3,男,1889,10,19,12,16,12,12,21,27,15,18,20,29,21,19,22,25,28,19,20,16,15,29,20,20,23,21,25,18,22,26,21,25,37,28,29,30,21,26,31,23,23,37,33,30,33,35,29,27,27,17,19,25,15,29,31,27,19,39,31,22,14,38,25,35,31,28,20,36,27,24,24,20,21,26,12,14,18,5,5,9,5,5,6,3,1,3,2,4,3,1,1,2,1,0,1,0,0,0,0,0,0
東永谷三丁目,ヒガシナガヤ3,女,1917,10,12,11,9,14,21,8,17,14,25,25,22,27,27,15,15,36,30,17,20,24,15,27,15,18,18,17,14,24,15,17,23,22,24,30,28,29,22,26,31,36,34,25,27,30,31,25,25,24,20,17,18,34,30,19,31,27,22,37,27,31,34,35,34,33,33,32,34,29,24,27,20,17,22,16,13,16,8,12,13,9,6,4,5,9,6,4,8,7,5,5,5,3,2,1,0,1,0,0,0,1
日限山一丁目,ヒギリヤマ1,男,1980,26,26,18,31,24,24,23,22,17,23,30,19,15,25,17,21,22,24,16,12,20,19,14,12,18,12,17,17,11,26,28,31,26,36,38,38,34,45,45,47,53,43,34,26,34,33,31,27,22,23,17,21,22,17,20,14,31,28,18,20,10,20,24,20,30,33,32,24,27,32,23,16,21,19,22,18,18,12,14,10,9,7,8,3,5,4,4,2,3,0,2,1,2,0,0,1,0,0,1,0,0
日限山一丁目,ヒギリヤマ1,女,2087,20,27,24,18,27,27,27,28,31,32,21,20,31,18,21,14,16,22,27,16,18,18,21,16,20,19,22,19,24,28,18,31,28,48,46,48,44,38,48,36,53,29,33,35,26,32,24,27,27,18,23,13,20,18,17,17,25,34,25,9,22,32,34,37,30,23,27,21,28,23,26,23,20,16,18,21,13,13,17,14,10,7,8,3,9,4,6,3,2,2,3,0,2,0,3,0,1,1,1,1,1
