町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳,101歳,102歳,103歳,104歳,105歳,106歳,107歳,108歳,109歳,110歳,111歳,112歳,113歳,114歳,115歳,116歳,117歳,118歳,119歳,120歳以上
上末吉五丁目,カミスエヨシ5,男,1250,8,11,11,15,11,10,14,11,18,8,12,15,8,16,12,11,9,12,9,11,9,10,13,15,19,20,16,17,6,14,12,16,14,15,13,14,17,15,18,20,14,15,21,16,22,28,26,24,20,22,25,15,23,20,9,17,14,19,9,9,10,16,19,11,15,12,21,12,16,14,20,12,16,22,15,8,22,18,7,10,5,7,7,6,7,2,3,1,4,2,5,2,3,1,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上末吉五丁目,カミスエヨシ5,女,1146,3,8,5,4,8,17,7,15,12,6,19,13,9,6,14,10,16,14,13,11,11,7,14,21,8,11,19,6,11,11,12,7,11,13,8,16,16,19,10,20,11,19,15,17,29,17,16,19,19,18,22,18,14,14,7,10,7,11,13,8,10,11,13,10,10,13,9,17,14,12,9,18,13,20,15,11,18,7,18,12,8,10,14,6,4,12,9,7,8,9,3,6,2,3,3,8,3,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
寛政町,カンセイチョウ,男,528,0,4,1,2,0,1,5,5,3,2,2,5,4,3,6,4,5,6,4,8,2,7,7,10,7,7,8,5,3,6,4,7,5,8,5,7,1,5,2,9,6,9,4,9,9,13,7,9,10,6,7,10,10,8,7,10,7,7,15,5,11,3,13,8,7,9,4,9,7,5,12,9,7,17,2,5,7,6,2,5,3,5,4,5,1,2,1,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
寛政町,カンセイチョウ,女,421,0,0,3,1,0,0,1,4,1,6,2,2,3,2,4,2,6,3,4,5,3,7,5,6,7,6,2,4,4,3,8,2,5,5,4,6,7,2,7,2,4,2,2,5,3,5,6,8,4,10,4,4,6,3,8,3,5,4,8,8,1,3,6,6,4,6,4,9,11,9,8,9,8,8,6,2,7,7,5,6,7,6,4,6,3,2,2,5,2,3,2,3,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
岸谷一丁目,キシヤ1,男,1286,6,5,9,9,8,9,12,18,8,10,13,10,14,9,16,16,8,13,6,8,27,13,15,24,21,16,22,19,29,20,14,19,23,17,23,13,17,19,13,19,21,20,15,28,27,23,32,23,20,21,26,18,21,22,10,23,14,22,13,14,16,11,9,12,13,13,11,12,11,10,11,6,18,18,12,8,13,9,9,12,7,4,5,3,5,3,8,5,2,2,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
岸谷一丁目,キシヤ1,女,1187,4,6,10,6,5,13,10,5,12,9,15,15,18,16,12,9,4,5,6,6,16,9,20,17,15,25,25,17,18,15,15,13,16,11,10,16,15,22,17,23,19,17,18,25,25,16,22,25,20,21,22,12,10,21,7,17,8,18,13,17,14,12,6,11,10,9,5,9,9,9,18,11,16,12,7,9,10,13,10,5,6,4,10,12,12,13,10,5,8,2,5,6,4,4,2,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
岸谷二丁目,キシヤ2,男,1043,9,2,3,6,8,4,11,9,8,9,8,7,6,10,10,19,8,14,7,20,8,12,22,15,25,14,12,16,9,15,11,14,10,8,10,11,8,18,8,10,23,12,13,13,20,21,20,24,30,20,26,13,20,18,14,16,17,8,21,11,13,11,9,10,11,9,8,8,11,8,6,13,12,12,11,5,10,13,9,10,11,0,3,9,2,5,2,2,5,1,2,2,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
岸谷二丁目,キシヤ2,女,992,3,3,7,5,3,6,2,9,9,5,9,15,11,13,3,11,17,12,6,10,13,13,16,14,10,19,15,6,15,9,8,11,5,6,14,4,6,20,4,11,10,16,10,19,16,24,22,18,15,15,18,25,19,9,14,16,10,8,16,8,9,7,10,9,11,2,14,9,7,17,15,14,13,7,14,8,10,11,10,9,9,5,7,8,6,9,9,5,11,8,4,3,1,1,5,2,3,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
岸谷三丁目,キシヤ3,男,1998,19,14,13,10,17,12,10,15,22,11,17,11,14,19,23,22,14,13,13,16,22,27,26,26,25,33,28,17,18,13,23,20,26,32,27,18,23,34,27,29,29,33,31,40,35,45,38,50,37,46,29,41,39,42,22,40,33,35,30,27,29,26,21,23,16,19,25,16,14,20,24,29,26,23,15,19,17,9,13,28,11,3,9,6,5,4,2,2,4,2,3,4,5,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
岸谷三丁目,キシヤ3,女,1886,7,12,11,8,16,18,17,16,16,27,8,20,21,14,19,25,22,16,16,22,17,22,25,15,20,17,25,23,21,22,19,23,20,20,17,20,11,19,23,26,29,24,29,41,40,32,36,42,35,32,29,32,23,39,18,25,32,34,21,18,22,23,20,15,23,19,20,15,15,26,23,21,30,20,14,16,20,20,17,14,18,9,10,10,13,6,6,10,9,12,8,9,8,2,3,3,4,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
