町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳以上
青葉区合計,アオバク_ゴウケイ,男,150173,1351,1444,1408,1488,1486,1417,1452,1434,1553,1597,1636,1799,1775,1651,1842,1763,1764,1656,1738,1724,1695,1829,1722,1567,1691,1636,1701,1586,1724,1808,1814,1831,1925,2014,2152,2145,2240,2341,2541,2669,2649,2667,2774,2894,2915,3088,2478,2994,2716,2542,2455,2330,2129,2093,1940,1798,1793,1658,1552,1630,1645,1803,1796,2103,2097,2113,1255,1344,1566,1492,1554,1314,1261,1077,1076,995,1083,960,787,734,679,603,517,436,379,334,340,268,188,155,124,100,83,63,37,36,22,23,12,5,10
青葉区合計,アオバク_ゴウケイ,女,155115,1231,1357,1436,1373,1339,1432,1373,1477,1477,1516,1593,1608,1720,1692,1768,1622,1625,1660,1644,1532,1586,1663,1562,1597,1623,1582,1592,1763,1735,1844,1813,1912,2023,2160,2110,2355,2348,2519,2716,2926,2798,2974,3060,3060,3030,3075,2367,2825,2590,2425,2414,2010,2068,2005,1865,1772,1688,1721,1658,1700,1772,1775,2039,2298,2204,2126,1394,1484,1674,1586,1645,1501,1295,1122,1185,1145,1093,1004,920,923,853,792,747,708,706,579,582,539,396,327,348,298,245,200,166,120,89,68,46,37,75
あかね台一丁目,アカネダイ1,男,1443,11,10,11,16,14,18,13,17,23,22,12,20,21,21,17,23,19,17,21,22,19,17,23,14,18,13,5,17,16,13,13,19,14,15,12,27,15,21,19,22,21,31,29,22,28,30,25,27,31,17,20,29,20,16,14,25,14,21,12,19,22,25,23,21,25,25,12,13,11,16,9,14,4,8,7,13,8,6,7,8,7,4,3,4,3,4,2,0,2,1,0,1,1,2,0,1,0,0,0,0,0
あかね台一丁目,アカネダイ1,女,1462,8,11,15,10,12,12,18,15,17,14,16,17,17,15,18,18,13,19,16,19,13,26,14,15,18,13,22,24,11,15,23,19,16,20,25,25,16,17,22,20,22,19,43,28,26,27,19,35,31,25,23,18,24,20,19,23,11,23,22,16,14,25,27,22,22,15,4,10,14,15,11,11,12,6,11,12,12,7,3,6,3,7,2,3,10,5,6,4,5,2,2,1,0,0,0,3,0,1,0,1,0
あかね台二丁目,アカネダイ2,男,1148,7,10,9,10,11,20,5,16,18,19,18,27,22,22,20,23,8,15,12,20,11,14,15,11,12,15,6,12,6,14,4,14,12,4,7,13,14,17,18,21,15,26,21,22,25,32,21,28,24,21,30,18,21,19,18,16,13,14,16,12,16,18,9,13,19,14,8,8,7,4,5,5,11,7,6,6,7,3,3,4,1,2,2,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
あかね台二丁目,アカネダイ2,女,1174,6,13,11,12,12,17,10,14,15,11,19,25,19,15,27,16,17,22,15,10,7,13,20,12,20,10,12,13,8,7,10,11,13,7,9,17,13,12,29,26,23,20,27,31,26,25,21,25,21,27,28,16,14,16,16,15,13,12,12,16,11,11,15,19,11,12,8,13,7,5,7,8,9,3,5,6,5,3,6,4,5,4,2,2,1,3,2,2,2,0,2,0,2,0,0,0,0,0,0,0,0
青葉台一丁目,アオバダイ1,男,2013,20,18,18,20,17,14,15,8,11,17,14,14,15,4,13,12,15,14,19,18,17,20,24,22,24,17,27,24,21,37,29,33,27,32,35,44,36,37,33,39,20,20,25,33,30,28,34,31,35,25,27,15,23,22,25,24,31,24,15,15,28,28,34,33,32,37,28,24,31,30,30,21,19,20,27,22,28,19,23,18,22,18,10,9,10,12,3,7,5,2,0,4,0,1,0,1,0,0,0,0,1
青葉台一丁目,アオバダイ1,女,2250,20,13,22,16,10,20,9,10,13,14,16,9,11,13,14,13,12,9,15,18,11,14,16,23,23,19,16,28,24,27,24,45,28,33,32,32,34,36,28,34,32,28,44,43,50,34,30,25,26,30,28,23,22,21,25,20,27,34,33,22,30,26,33,45,46,29,25,29,32,38,34,45,37,20,34,30,35,28,23,31,14,23,20,19,20,13,15,14,15,6,8,6,4,4,8,3,1,3,0,0,3
青葉台二丁目,アオバダイ2,男,2367,37,39,45,42,37,26,32,25,18,27,20,37,30,23,25,30,16,22,18,19,16,21,23,22,20,16,33,27,30,46,41,35,46,50,60,64,60,49,54,74,48,65,58,50,62,47,33,50,37,24,31,35,41,21,23,12,16,16,20,16,16,15,17,20,17,27,19,8,12,14,16,8,13,10,12,4,8,5,6,14,9,6,5,3,5,4,3,3,1,1,2,0,3,0,1,0,0,0,0,0,0
青葉台二丁目,アオバダイ2,女,2452,40,34,43,40,30,36,37,26,28,28,27,19,25,25,31,25,23,19,16,11,21,25,25,25,29,26,22,27,33,38,40,43,45,73,55,63,54,61,53,60,62,58,43,46,40,57,41,50,40,32,28,21,18,23,28,21,18,16,14,20,20,20,24,29,26,28,18,6,14,11,15,15,10,11,18,13,10,9,10,9,9,9,10,3,10,4,4,9,0,4,3,3,4,2,0,2,1,0,0,0,2
