町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳以上
磯子区合計,イソゴク_ゴウケイ,男,82768,670,665,674,729,711,713,690,732,662,732,719,694,641,665,669,672,687,703,791,765,766,782,877,869,887,875,884,930,891,816,929,986,992,1025,1084,1081,1142,1071,1143,1155,1121,1192,1282,1371,1431,1465,1473,1467,1436,1376,1289,1335,1053,1263,1137,1205,1062,1070,1011,990,984,921,944,1011,860,989,1059,1138,1178,1314,1239,1249,805,808,952,919,923,860,756,657,591,590,568,572,474,434,371,292,243,217,175,139,110,69,56,40,21,18,11,8,5
磯子区合計,イソゴク_ゴウケイ,女,85413,630,647,638,673,634,659,662,615,665,703,667,631,629,605,674,627,689,706,715,694,744,798,740,810,821,771,794,751,858,847,881,913,921,971,1026,986,1046,1037,1071,1050,1153,1137,1240,1285,1278,1429,1435,1320,1317,1320,1282,1261,931,1194,1149,1147,1016,1022,980,1005,954,915,929,951,936,1038,1115,1177,1224,1419,1457,1387,895,941,1148,1142,1143,1057,1027,882,850,878,922,811,736,705,629,613,477,443,346,321,275,201,141,117,94,76,49,34,58
馬場町,ババチョウ,男,636,3,6,4,2,4,8,5,9,5,3,2,5,4,2,5,6,4,7,8,3,5,6,7,4,6,7,7,5,12,5,8,7,8,2,7,5,13,5,8,10,6,15,7,7,16,8,11,14,8,10,6,8,8,9,5,7,10,10,10,6,8,7,9,10,12,11,7,9,7,13,11,7,4,5,11,11,13,13,3,4,6,10,4,8,4,3,5,4,0,0,0,0,2,1,0,0,1,0,0,0,0
馬場町,ババチョウ,女,610,3,5,3,4,0,4,2,1,1,7,4,5,6,4,9,2,7,6,5,5,3,5,3,5,4,11,9,6,12,5,5,4,4,7,6,7,9,10,8,7,9,12,9,8,10,6,8,8,6,5,11,6,7,11,10,5,6,8,6,7,6,7,7,5,9,10,8,8,6,10,11,11,9,0,13,8,11,12,7,7,10,2,7,4,9,6,4,7,3,3,2,5,2,3,2,1,1,1,0,0,2
原町,ハラマチ,男,683,7,3,5,2,7,5,4,5,2,8,3,7,4,4,5,4,1,8,5,6,6,8,10,6,11,6,9,11,10,7,13,19,11,13,11,11,15,11,7,8,15,8,9,11,12,13,11,11,14,13,8,9,17,8,7,9,7,11,10,6,9,12,11,5,4,7,7,12,11,9,7,8,5,9,8,6,2,7,2,2,4,3,6,1,3,4,6,1,1,0,0,0,2,1,0,1,0,0,0,0,0
原町,ハラマチ,女,678,9,5,2,11,0,3,5,6,5,3,2,2,5,1,7,4,2,4,7,1,6,6,4,13,11,14,13,14,9,12,10,9,3,10,13,6,13,7,8,8,13,6,7,7,12,9,15,9,4,11,13,8,10,5,13,6,5,13,6,5,10,9,4,8,10,10,7,13,13,13,7,7,4,2,10,11,10,10,3,6,3,4,4,8,6,6,4,3,0,4,4,4,3,0,2,0,2,2,0,1,1
東町,ヒガシチョウ,男,1059,7,4,6,10,6,5,4,7,9,10,7,8,1,10,5,7,6,8,13,5,9,6,13,14,5,10,22,12,16,13,12,10,13,13,11,8,12,10,10,16,10,18,20,21,20,20,22,33,11,16,18,28,9,13,18,20,16,14,4,12,16,12,13,13,10,11,22,24,13,20,26,16,18,13,12,12,20,14,5,11,4,5,5,4,4,6,2,4,1,1,3,1,1,0,1,0,0,0,0,0,0
東町,ヒガシチョウ,女,1221,4,9,4,12,6,7,8,5,11,7,5,9,4,9,6,3,8,5,8,7,9,7,14,12,18,16,10,11,16,11,21,9,16,11,9,10,11,12,16,16,20,24,21,23,18,22,17,17,17,15,23,23,14,13,24,18,16,18,20,13,17,16,13,17,18,16,23,27,21,22,21,17,18,22,16,17,11,14,14,9,10,12,9,10,8,9,6,11,6,3,4,3,5,1,2,2,1,0,2,0,0
広地町,ヒロチチョウ,男,567,0,4,6,2,4,3,6,5,5,7,4,5,2,3,1,4,6,3,5,4,6,1,8,4,8,6,4,3,5,7,5,4,9,5,12,11,9,3,5,10,7,4,6,3,7,6,12,8,9,7,7,8,4,14,3,10,7,9,13,2,8,13,7,7,6,15,12,10,7,13,14,10,5,6,5,9,6,7,3,4,4,4,2,5,3,10,4,4,3,2,3,2,1,1,0,0,0,1,1,0,0
広地町,ヒロチチョウ,女,595,4,8,9,2,5,4,5,4,1,1,2,4,5,5,2,2,4,3,2,1,5,6,7,6,7,7,4,1,9,6,4,6,8,9,8,4,5,3,9,7,6,9,3,4,6,5,6,6,7,12,4,8,1,7,10,7,10,7,4,11,14,7,10,4,7,11,11,14,10,9,17,9,5,5,5,10,8,9,5,7,6,9,5,10,8,9,10,4,6,8,0,4,3,4,0,1,0,0,0,2,2
久木町,ヒサキチョウ,男,1255,10,9,8,11,7,5,11,15,14,16,7,11,15,14,8,11,8,13,11,9,18,13,19,21,16,13,23,17,13,11,19,20,14,19,18,15,14,26,22,17,15,18,22,29,21,25,26,19,23,25,14,12,20,17,20,14,17,8,20,18,15,12,17,12,10,11,14,11,11,26,21,12,9,12,10,18,12,7,13,8,4,8,6,4,9,2,4,1,3,1,5,2,0,1,0,0,0,0,0,0,0
久木町,ヒサキチョウ,女,1188,12,7,6,9,6,13,12,14,13,10,13,10,5,7,7,10,8,13,15,13,10,7,11,14,13,11,9,14,12,12,14,13,14,18,16,11,11,13,18,19,17,15,24,20,19,17,20,19,14,16,20,11,11,9,16,14,15,11,13,13,11,13,3,9,17,12,12,17,16,17,24,26,9,17,18,11,12,8,14,10,11,15,13,8,14,14,11,11,5,4,5,7,2,1,3,3,2,2,2,1,1
氷取沢町,ヒトリザワチョウ,男,1461,5,3,8,8,6,5,4,11,13,13,16,12,9,13,11,8,9,9,6,15,14,12,8,7,13,16,11,14,6,10,15,11,11,14,12,17,17,21,20,13,14,14,26,27,31,25,25,16,26,17,16,19,20,17,13,15,16,16,16,18,14,23,26,18,17,25,29,33,44,43,44,46,32,20,30,21,23,27,20,15,12,11,10,8,7,11,6,2,1,5,1,1,0,1,1,1,0,0,0,0,0
氷取沢町,ヒトリザワチョウ,女,1575,5,6,4,6,12,8,11,7,10,10,11,4,13,10,7,11,9,9,12,6,9,16,8,10,12,14,13,7,14,16,9,14,9,11,18,7,16,18,21,18,10,20,15,20,27,19,32,19,20,20,26,15,13,18,15,21,15,17,15,14,22,30,27,30,29,37,41,41,41,40,39,60,21,22,38,24,40,20,21,12,9,19,14,9,13,12,8,6,6,8,10,6,2,1,4,3,2,3,0,0,3
磯子一丁目,イソゴ1,男,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
磯子一丁目,イソゴ1,女,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
磯子二丁目,イソゴ2,男,2281,20,11,12,16,17,21,23,28,35,20,18,18,18,26,11,9,14,13,15,18,21,28,28,28,30,32,29,24,32,25,22,22,34,31,37,40,37,22,40,30,38,56,42,49,37,50,42,45,42,35,34,42,29,34,35,29,38,27,33,23,21,31,26,30,17,27,29,24,38,34,19,35,21,16,22,22,17,26,11,13,10,5,10,8,9,11,8,4,2,7,3,5,2,0,1,0,0,0,2,0,0
磯子二丁目,イソゴ2,女,2215,17,13,13,21,14,13,16,13,17,23,27,16,15,17,18,15,23,15,12,21,18,31,22,39,22,16,31,18,18,21,22,24,33,31,25,29,32,28,39,31,29,34,35,53,37,51,31,36,17,37,31,32,20,29,34,34,34,19,23,26,37,30,14,24,21,22,26,30,29,40,33,26,19,20,26,31,26,26,26,19,15,15,17,18,16,15,11,16,6,8,10,10,7,1,2,2,4,2,2,0,2
磯子三丁目,イソゴ3,男,2470,28,30,26,29,32,25,21,19,12,14,17,11,16,6,14,10,9,13,15,10,17,22,23,21,21,20,19,36,26,28,30,32,30,46,50,52,47,50,40,54,35,42,43,40,42,50,43,44,47,46,37,46,38,39,36,42,28,33,21,27,28,23,29,27,25,37,34,42,21,31,36,39,21,25,27,25,19,28,17,10,12,14,21,17,14,10,9,4,8,5,1,4,2,1,3,0,1,0,0,0,0
磯子三丁目,イソゴ3,女,2500,26,29,29,22,18,24,12,13,15,12,14,17,17,8,8,17,12,13,19,19,18,10,18,19,16,13,22,30,29,32,37,37,32,39,45,33,31,29,36,35,33,33,39,27,44,54,47,52,48,44,39,36,25,28,39,37,30,31,34,30,33,19,28,26,33,33,22,39,29,45,39,28,31,32,42,38,40,24,20,24,17,25,31,25,21,17,17,12,19,11,1,9,4,6,2,0,2,1,0,0,0
磯子四丁目,イソゴ4,男,409,3,4,5,4,1,5,3,1,4,3,4,2,3,1,2,3,3,5,1,2,4,5,6,3,6,4,5,12,2,6,4,4,7,5,9,4,5,7,8,8,2,1,8,4,3,8,7,3,4,5,8,3,6,2,5,8,3,6,7,5,4,3,3,8,7,3,8,9,6,7,6,11,6,3,6,7,4,4,2,4,4,2,1,6,2,1,2,1,2,1,3,0,1,0,0,1,0,0,0,0,0
磯子四丁目,イソゴ4,女,450,3,5,3,1,2,1,3,3,3,2,1,1,6,6,2,2,4,0,3,5,5,13,8,8,8,5,7,0,7,4,7,14,6,4,4,3,4,6,3,3,5,2,3,10,7,8,7,7,7,6,6,8,2,4,4,5,5,6,3,5,4,7,5,7,8,4,7,10,4,7,7,8,7,6,9,4,4,4,4,1,6,0,7,6,4,4,4,4,4,1,0,2,2,1,1,1,0,1,0,0,0
磯子五丁目,イソゴ5,男,668,7,16,1,6,2,6,4,4,4,4,5,5,4,3,7,5,6,8,5,4,8,6,3,7,6,5,5,7,4,8,10,15,9,8,13,9,5,7,8,8,7,11,9,13,8,6,6,11,12,13,9,7,6,5,4,9,7,1,4,7,7,3,12,9,9,13,5,10,13,14,19,18,12,6,14,20,8,9,8,14,4,8,5,5,3,2,1,0,1,0,0,2,0,1,0,0,0,0,0,1,0
磯子五丁目,イソゴ5,女,708,8,5,3,10,4,4,1,5,5,6,6,4,9,3,8,6,6,8,4,7,5,5,5,5,7,3,3,6,10,7,7,13,7,8,6,6,10,4,6,14,7,14,14,8,4,6,15,8,6,7,6,10,6,10,6,8,4,9,8,10,8,9,6,13,13,15,17,11,19,23,27,16,6,10,9,11,11,10,14,6,6,2,2,3,5,2,5,4,1,2,2,1,2,0,0,1,0,0,0,0,1
