町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳以上
神奈川区合計,カナガワク_ゴウケイ,男,107610,904,932,887,870,861,858,836,825,775,804,791,841,824,878,952,924,1005,958,1137,1379,1611,1735,1881,1908,2031,2136,2236,2330,2213,2273,2252,2264,2214,2189,1732,2061,1807,1678,1568,1527,1420,1432,1321,1381,1284,1308,1372,1485,1590,1600,1872,1970,1967,1797,1114,1261,1470,1459,1496,1394,1269,1093,1181,1129,1148,1081,1025,1033,953,923,893,843,836,737,706,662,556,472,416,372,387,289,252,262,254,188,183,142,103,97,61,62,43,22,18,13,9,12,4,0,1
神奈川区合計,カナガワク_ゴウケイ,女,101695,887,931,887,850,776,834,726,796,795,764,778,817,831,847,841,897,909,972,1037,1066,1272,1370,1441,1594,1622,1629,1895,1913,1938,2001,1859,1883,1834,1758,1366,1543,1465,1378,1311,1243,1280,1234,1150,1157,1185,1181,1158,1236,1365,1413,1658,1785,1768,1723,1064,1138,1437,1448,1416,1366,1304,1142,1124,1216,1281,1291,1196,1190,1057,1139,1126,1038,959,923,905,889,762,691,720,638,637,474,453,403,388,366,303,270,252,185,139,139,109,99,39,47,23,28,15,9,8
青木町,アオキチョウ,男,505,3,1,4,2,6,3,3,3,4,5,3,3,7,2,4,3,6,3,2,9,8,4,7,10,12,10,11,16,13,8,9,16,15,19,9,6,13,11,12,8,7,8,6,4,5,6,5,5,7,4,8,9,14,4,3,3,4,8,8,4,8,3,4,4,7,5,4,9,6,5,3,4,0,2,3,3,2,4,2,0,1,2,2,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
青木町,アオキチョウ,女,503,1,2,2,2,4,5,1,3,2,1,1,4,3,4,3,3,4,1,2,4,5,7,5,12,11,13,9,13,9,10,16,11,17,10,12,14,5,6,3,8,7,6,9,3,3,6,8,4,5,12,7,8,6,4,2,5,7,6,4,4,4,4,8,11,8,12,5,4,8,8,4,4,4,3,6,3,5,3,2,3,4,6,9,2,1,0,2,1,1,0,3,0,0,0,0,1,0,0,0,0,0
旭ケ丘,アサヒガオカ,男,655,2,2,3,3,0,4,6,0,4,4,4,4,8,10,5,2,6,9,11,7,9,17,10,11,15,4,17,6,8,14,7,10,16,15,11,5,10,11,11,2,4,8,7,12,7,15,8,12,13,7,12,12,8,10,5,4,6,14,11,6,9,9,9,9,8,9,4,8,13,6,9,9,13,5,5,7,8,5,6,3,4,1,2,1,4,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
旭ケ丘,アサヒガオカ,女,723,7,2,5,2,4,3,2,6,5,8,7,6,5,2,9,10,5,10,9,7,5,14,11,10,11,7,5,9,11,13,13,7,12,7,10,5,6,8,10,7,8,13,13,14,7,9,5,7,10,9,12,7,8,10,6,6,10,13,11,14,14,6,6,8,12,13,8,7,11,15,14,9,8,7,11,13,12,5,7,6,4,9,5,1,2,3,4,2,0,2,2,3,0,2,3,0,0,1,0,0,1
千若町,チワカチョウ,男,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,0,1,1,2,1,0,0,0,1,3,1,0,0,0,1,0,2,0,0,2,0,3,0,0,0,1,1,1,1,0,1,0,1,3,1,2,0,2,0,0,1,1,1,0,0,0,2,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
千若町,チワカチョウ,女,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 千若町１丁目,チワカチョウ1,男,15,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
 # 千若町１丁目,チワカチョウ1,女,4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
 # 千若町２丁目,チワカチョウ2,男,9,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
 # 千若町２丁目,チワカチョウ2,女,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
 # 千若町３丁目,チワカチョウ3,男,23,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
 # 千若町３丁目,チワカチョウ3,女,4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
台町,ダイマチ,男,793,8,6,5,1,5,4,4,4,2,8,5,5,2,6,5,3,3,4,7,5,9,11,13,21,18,29,23,24,15,6,17,23,14,24,18,30,11,16,24,20,18,18,11,8,21,10,5,9,6,10,15,18,15,16,10,8,7,10,8,6,8,7,7,5,5,3,9,3,9,7,8,6,4,3,3,3,2,1,1,1,0,2,1,2,0,0,0,2,1,0,0,0,2,1,0,0,0,0,0,0,0
台町,ダイマチ,女,744,8,7,5,6,6,6,6,3,3,1,2,4,2,5,4,8,4,8,6,8,9,13,12,18,21,21,13,19,15,23,20,16,19,15,17,18,9,13,24,9,15,10,5,10,17,8,6,7,9,8,13,12,10,13,11,7,8,8,15,3,4,7,9,5,6,7,9,7,5,10,6,4,5,4,2,4,3,5,2,1,1,0,3,1,2,1,1,3,2,0,2,1,0,0,0,0,0,0,0,1,0
恵比須町,エビスチョウ,男,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
恵比須町,エビスチョウ,女,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
二ツ谷町,フタツヤチョウ,男,477,1,2,1,2,3,3,2,1,1,1,1,0,1,6,5,6,2,3,2,4,8,6,6,15,5,14,7,7,10,11,11,10,3,14,6,18,2,3,5,7,3,1,7,2,8,8,2,4,11,5,9,5,9,15,5,4,7,12,9,9,8,2,9,8,3,5,6,8,9,5,9,6,4,3,2,2,4,4,4,3,2,2,2,1,6,3,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0
二ツ谷町,フタツヤチョウ,女,469,2,3,4,2,1,4,2,1,1,2,2,2,4,0,4,6,3,3,2,3,1,0,6,6,7,12,16,8,9,7,7,8,3,6,1,12,6,4,5,5,3,4,2,5,5,4,1,5,6,6,11,6,16,9,5,3,8,4,13,6,9,4,5,7,9,11,7,7,5,9,6,6,3,3,8,6,6,7,5,4,3,8,3,1,3,4,6,4,1,0,1,1,3,1,1,0,0,0,0,0,0
白楽,ハクラク,男,1062,5,8,4,9,4,4,4,9,6,5,4,9,8,9,8,7,7,6,9,11,24,17,25,28,26,22,23,21,27,17,21,21,20,13,17,14,13,8,11,6,13,21,5,7,14,11,12,16,17,25,15,21,15,20,13,10,17,17,25,15,14,11,10,14,17,10,11,16,13,9,14,5,12,10,9,5,7,4,8,5,2,6,4,4,5,4,4,0,1,3,2,2,1,0,1,0,0,0,0,0,0
白楽,ハクラク,女,1074,4,4,6,3,1,2,3,5,3,6,5,4,5,6,11,5,7,8,8,18,10,19,11,25,19,24,20,23,23,25,15,19,16,16,9,11,14,9,10,6,14,4,8,12,9,15,14,12,14,20,13,22,18,17,17,13,17,25,23,15,12,15,11,18,14,13,11,17,10,9,12,16,14,8,11,9,12,14,7,11,14,12,5,6,5,8,8,5,2,4,5,5,6,2,0,1,0,2,0,0,0
