町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳以上
保土ケ谷区合計,ホドガヤク_ゴウケイ,男,103348,807,791,795,844,867,870,914,901,931,932,944,931,961,888,912,941,1028,898,971,1084,1264,1377,1402,1331,1459,1455,1482,1335,1397,1413,1536,1500,1544,1597,1690,1754,1754,1771,1752,1789,1822,1753,1465,1785,1678,1596,1447,1368,1408,1295,1247,1208,1264,1202,1195,1280,1398,1483,1558,1760,1714,1629,1004,1077,1325,1242,1349,1217,1172,1057,1078,1087,1096,1023,905,908,846,738,684,592,569,505,480,431,333,272,218,169,152,107,76,68,59,42,27,20,19,14,7,2,11
保土ケ谷区合計,ホドガヤク_ゴウケイ,女,103115,715,783,780,737,850,791,864,852,924,877,947,896,957,919,921,868,841,889,806,919,1049,1024,1059,1203,1209,1167,1182,1246,1257,1268,1375,1318,1432,1506,1570,1641,1755,1700,1654,1695,1666,1693,1285,1538,1528,1416,1398,1234,1235,1254,1156,1127,1194,1149,1214,1288,1315,1391,1567,1748,1707,1727,1023,1194,1446,1402,1505,1437,1376,1152,1268,1213,1254,1256,1082,1105,1002,1015,930,882,808,711,683,592,492,488,479,367,339,242,191,204,165,125,125,88,68,45,30,14,41
新井町,アライチョウ,男,3730,27,33,36,41,40,31,45,34,43,21,52,28,40,27,33,32,42,30,29,32,24,32,33,32,32,34,29,43,35,30,51,52,46,54,60,75,65,70,71,62,74,51,42,72,55,53,39,51,41,44,38,40,24,35,33,36,46,39,45,65,61,54,25,51,48,46,78,57,77,56,64,63,72,57,61,61,39,24,43,35,20,21,12,9,9,9,8,7,2,3,2,1,1,1,0,0,3,0,0,0,1
新井町,アライチョウ,女,3821,34,32,38,32,41,28,35,40,36,26,26,26,29,29,39,38,16,32,26,28,25,22,28,30,21,30,25,32,46,43,48,45,59,59,57,57,63,61,57,59,56,60,42,50,34,36,49,36,49,41,27,29,32,30,45,38,52,44,62,54,68,71,25,72,79,68,78,88,88,80,74,77,71,69,53,48,39,47,40,34,28,31,18,23,12,22,8,11,5,6,5,5,3,1,2,1,2,2,1,1,1
仏向町,ブッコウチョウ,男,7603,68,62,69,72,65,68,86,67,66,65,80,67,80,72,96,81,82,82,66,81,94,87,110,81,100,76,110,87,92,93,106,130,117,109,127,128,134,125,123,126,126,121,104,132,139,137,113,90,132,114,124,110,86,98,89,86,89,95,120,108,122,100,64,65,85,74,107,81,95,61,80,68,64,74,58,69,57,49,66,52,41,30,45,36,20,22,14,15,14,9,4,5,3,1,3,3,0,1,1,0,2
仏向町,ブッコウチョウ,女,7231,52,62,61,59,64,50,75,59,66,55,70,78,79,68,79,67,78,73,57,67,79,60,67,83,74,84,55,81,89,78,99,85,108,106,130,98,136,111,136,116,120,108,96,121,116,120,99,96,99,102,94,77,70,63,78,79,73,80,110,105,112,100,68,65,91,100,94,96,91,75,84,82,86,95,78,74,80,66,85,80,51,63,52,51,42,31,34,12,10,16,13,20,10,4,7,5,5,1,1,0,1
藤塚町,フジツカチョウ,男,943,9,7,10,10,9,7,2,7,9,13,8,8,8,6,8,13,10,13,8,14,10,13,24,17,20,14,21,9,7,14,12,16,14,11,16,12,18,18,18,13,12,6,10,8,16,13,9,11,16,18,13,11,14,16,16,16,16,27,8,27,17,27,13,14,10,7,10,11,8,7,3,10,8,6,1,2,5,4,4,3,2,2,1,1,1,4,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
藤塚町,フジツカチョウ,女,924,8,7,11,2,10,11,9,7,8,7,12,6,10,12,13,6,9,12,3,9,22,19,7,13,8,17,12,9,9,7,8,13,15,13,16,9,17,11,10,14,11,12,11,7,11,21,13,10,14,26,11,14,11,16,15,18,11,17,17,16,18,17,12,11,13,13,12,15,11,6,4,7,5,6,8,4,8,3,5,4,4,2,3,1,6,2,6,1,3,0,3,1,2,1,2,1,1,0,0,0,0
神戸町,ゴウドチョウ,男,1002,5,4,1,9,3,4,9,7,4,3,6,9,4,11,4,8,9,3,8,14,14,9,16,26,44,47,36,28,9,15,20,15,16,16,12,17,14,18,16,11,11,11,6,10,10,16,9,6,17,5,10,12,18,12,14,17,18,9,15,8,19,7,13,11,16,10,14,9,10,8,6,10,7,9,10,3,7,3,14,9,8,9,5,7,4,3,5,5,1,1,0,0,0,0,1,0,0,0,0,0,0
神戸町,ゴウドチョウ,女,899,4,6,9,11,7,8,6,7,6,5,7,7,3,7,5,5,5,11,11,6,9,7,10,18,9,11,11,10,8,14,9,14,11,12,15,16,15,13,13,5,13,11,12,12,8,9,10,15,13,15,9,10,11,11,8,17,14,10,16,15,16,12,12,10,12,9,12,8,17,11,6,13,11,7,6,6,9,17,13,12,13,16,9,3,6,4,6,5,5,2,0,1,2,0,1,1,0,0,0,0,1
