町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳以上
鶴見区合計,ツルミク_ゴウケイ,男,144981,1405,1391,1358,1373,1330,1286,1293,1170,1214,1201,1232,1204,1231,1165,1201,1127,1191,1107,1233,1168,1314,1346,1482,1642,1758,1990,2113,2191,2271,2307,2218,2312,2251,2427,2412,2562,2542,2790,2791,2977,2918,2844,2647,2683,2612,2538,1948,2354,2147,2082,2009,1830,1823,1777,1609,1585,1669,1743,1811,1790,1887,1950,2113,2301,2195,2070,1259,1374,1720,1540,1551,1467,1212,1024,1032,1046,987,896,806,786,692,642,572,493,464,404,327,287,218,151,115,96,78,57,57,50,19,20,5,11,12
鶴見区合計,ツルミク_ゴウケイ,女,134780,1277,1342,1332,1246,1264,1230,1175,1159,1104,1135,1208,1142,1201,1132,1155,1109,1075,1084,1146,1113,1165,1270,1347,1421,1632,1662,1730,1820,1905,1931,1956,1946,1996,2035,2017,2059,2234,2309,2506,2486,2449,2354,2269,2208,2084,2084,1580,1845,1815,1706,1645,1502,1584,1544,1501,1382,1471,1454,1468,1591,1618,1710,1810,1953,2114,1958,1196,1308,1620,1533,1552,1489,1347,1167,1187,1283,1323,1156,1072,1047,1028,916,849,798,707,696,621,539,474,395,390,314,254,184,160,131,74,72,47,43,53
安善町,アンゼンチョウ,男,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
安善町,アンゼンチョウ,女,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 安善町１丁目,アンゼンチョウ1,男,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 安善町１丁目,アンゼンチョウ1,女,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 安善町２丁目,アンゼンチョウ2,男,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 安善町２丁目,アンゼンチョウ2,女,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
朝日町,アサヒチョウ,男,1449,6,8,11,7,10,11,10,6,7,12,11,17,12,16,14,16,11,17,15,16,17,12,11,19,10,21,19,15,17,18,17,14,18,17,30,22,19,22,28,17,20,22,24,28,14,24,14,15,17,22,16,15,17,15,19,15,20,23,32,24,27,39,24,43,26,39,17,20,29,30,18,17,17,14,16,14,8,7,8,8,9,5,2,3,5,2,1,1,1,3,1,0,0,1,0,0,0,1,0,0,1
朝日町,アサヒチョウ,女,1439,5,7,14,11,6,15,9,7,9,7,8,10,12,6,14,19,12,11,12,17,17,18,7,19,15,15,12,18,19,15,15,9,26,15,21,27,11,13,18,21,13,14,19,26,17,15,18,18,22,18,15,18,27,19,20,15,32,27,25,32,29,26,34,42,31,30,15,20,13,20,25,15,15,10,11,20,19,7,9,10,12,6,8,5,5,9,7,4,5,2,2,9,5,1,2,1,0,1,1,1,0
