町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳以上
緑区合計,ミドリク_ゴウケイ,男,88324,832,873,898,922,868,897,840,892,917,928,945,907,894,904,801,870,789,834,797,850,883,903,993,980,1012,1102,1096,1103,1167,1167,1232,1321,1338,1429,1415,1475,1637,1715,1716,1672,1663,1759,1602,1629,1225,1560,1358,1322,1147,1099,1160,1114,1005,932,994,1000,966,1024,1104,1173,1212,1297,1312,1291,854,899,1067,1039,1038,1038,869,846,865,819,775,665,621,631,534,470,411,372,353,269,231,178,140,119,104,82,65,51,50,27,22,20,11,11,4,3,9
緑区合計,ミドリク_ゴウケイ,女,88749,831,825,799,829,840,855,912,866,918,853,880,891,881,834,850,837,825,748,829,779,820,854,926,923,1039,1044,1050,1104,1120,1142,1204,1199,1263,1315,1383,1375,1539,1666,1630,1580,1551,1513,1474,1436,1177,1400,1245,1141,1110,1071,1057,1023,978,936,976,914,1022,1018,1137,1093,1289,1374,1437,1385,865,953,1194,1126,1189,1103,946,881,877,907,869,826,776,678,653,584,560,477,436,414,389,335,298,253,212,206,220,146,115,96,87,85,71,42,21,16,28
青砥町,アオトチョウ,男,2119,15,26,27,18,14,27,20,17,20,27,21,33,20,18,23,20,24,17,14,22,23,20,26,22,32,33,23,30,31,26,29,27,46,32,43,36,48,42,42,42,46,42,41,44,34,34,33,24,26,27,18,19,23,22,31,25,24,17,18,23,28,19,33,28,17,11,23,19,26,24,18,17,27,22,27,15,21,19,10,15,7,8,8,5,2,2,5,4,4,3,0,0,0,0,1,1,1,1,1,0,0
青砥町,アオトチョウ,女,1953,18,19,24,18,12,22,23,22,11,18,20,24,18,10,14,21,16,14,16,16,18,24,23,24,25,20,18,19,29,28,41,32,30,28,30,29,45,39,51,34,31,38,39,35,32,22,32,21,23,23,18,23,17,13,18,23,18,20,22,24,20,30,28,21,11,28,29,27,20,28,27,22,27,19,26,20,23,14,12,9,10,5,11,6,11,4,5,3,1,5,2,5,2,2,1,1,2,1,0,0,0
台村町,ダイムラチョウ,男,2168,27,21,24,18,34,18,16,22,24,20,20,22,20,18,20,14,13,14,11,21,20,20,21,19,17,27,25,42,49,40,42,41,36,63,50,48,62,42,43,52,58,51,51,38,33,34,32,41,35,22,28,29,27,24,25,24,19,16,17,12,17,32,26,32,19,14,21,22,17,15,14,15,16,17,19,8,8,11,12,6,8,6,5,9,4,3,6,1,2,4,0,3,1,1,0,0,1,0,0,1,0
台村町,ダイムラチョウ,女,2054,43,27,13,28,30,25,17,21,16,27,15,23,28,19,17,17,18,13,19,10,5,16,15,20,28,27,40,29,47,40,47,25,39,41,49,34,47,49,47,43,38,38,33,34,27,29,30,27,28,24,20,21,18,17,10,17,13,18,21,12,26,25,24,33,13,17,16,18,16,16,14,17,23,19,17,18,13,11,12,8,14,13,5,11,6,8,7,13,2,3,6,1,0,3,4,4,2,6,0,0,1
白山一丁目,ハクサン1,男,2500,27,12,28,20,25,26,26,29,33,37,28,20,25,33,23,29,26,23,27,15,19,35,38,33,38,52,33,29,32,38,33,34,36,35,34,33,43,45,54,46,47,51,48,61,43,55,44,40,34,36,41,29,28,34,26,43,29,29,46,38,39,38,52,30,27,28,31,20,27,22,18,12,15,10,9,11,10,7,1,9,7,5,7,2,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
白山一丁目,ハクサン1,女,2486,13,20,21,26,25,24,25,31,30,27,29,29,37,34,33,18,25,26,23,28,25,20,24,25,33,31,41,34,23,34,34,35,30,34,30,38,55,62,48,53,53,44,45,56,35,37,38,39,34,40,26,44,38,32,40,38,36,33,36,34,44,29,42,35,29,32,22,18,17,26,18,12,18,13,12,18,12,8,10,10,9,5,2,6,3,6,2,2,1,3,3,2,2,1,0,1,0,1,0,0,1
白山二丁目,ハクサン2,男,1226,9,16,12,17,7,14,18,14,11,6,15,8,8,10,10,10,9,11,10,9,12,17,19,19,20,14,10,20,16,15,20,14,16,27,18,19,26,25,27,17,23,18,17,17,18,24,24,13,20,18,18,15,14,12,15,10,13,18,13,19,14,27,22,19,11,11,16,15,15,16,7,13,10,17,12,6,14,7,3,5,5,5,7,3,1,4,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0
白山二丁目,ハクサン2,女,1139,11,8,11,12,3,9,9,11,9,14,8,8,6,15,9,7,14,8,12,10,10,12,5,14,12,13,13,17,14,12,18,17,16,18,21,20,19,22,16,20,23,25,21,23,19,20,8,16,15,14,14,15,12,14,15,16,15,15,12,13,23,22,20,18,11,9,14,21,13,15,9,17,16,9,6,10,11,12,8,3,5,2,5,4,4,2,3,4,1,1,2,2,4,2,1,0,1,1,0,0,0
