町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳以上
南区合計,ミナミク_ゴウケイ,男,99276,634,722,721,732,702,704,678,751,675,717,689,715,698,726,769,773,800,784,748,842,869,918,1030,1062,1094,1149,1165,1207,1253,1199,1198,1187,1252,1310,1272,1318,1311,1393,1438,1462,1485,1573,1662,1793,1773,1761,1728,1767,1699,1782,1358,1641,1508,1498,1365,1263,1266,1274,1294,1137,1206,1221,1225,1308,1374,1541,1619,1767,1756,1614,927,956,1200,1143,1105,1053,940,799,796,829,805,734,675,558,500,471,382,343,275,211,149,147,101,83,59,32,32,23,3,9,11
南区合計,ミナミク_ゴウケイ,女,99574,610,667,636,681,671,627,705,669,708,664,634,656,723,712,696,743,779,788,779,870,867,900,1052,1037,1150,1159,1158,1124,1126,1079,1165,1198,1249,1197,1194,1229,1273,1252,1283,1316,1404,1373,1540,1615,1605,1647,1631,1617,1529,1536,1262,1424,1347,1308,1226,1186,1219,1121,1187,1081,1084,1150,1069,1178,1239,1333,1457,1617,1616,1588,961,1038,1319,1283,1420,1259,1179,1040,985,1136,1084,989,880,914,818,777,644,661,548,472,429,351,266,225,193,127,122,64,52,40,83
別所一丁目,ベッショ1,男,759,12,12,15,8,3,12,6,7,2,2,8,3,6,4,4,3,8,4,3,9,4,5,8,9,5,8,8,7,14,12,11,10,17,14,12,15,15,17,13,15,16,18,15,18,13,13,16,15,12,12,3,17,14,9,14,9,9,11,7,3,10,8,10,8,4,16,10,6,9,14,1,9,5,8,4,2,5,6,4,1,2,3,5,3,6,2,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0
別所一丁目,ベッショ1,女,775,10,12,9,9,5,4,3,3,5,3,7,2,5,0,4,10,5,1,8,8,8,7,2,6,7,11,9,11,9,13,8,21,16,12,10,19,16,14,14,12,14,6,21,14,8,14,17,14,17,17,7,7,4,16,12,8,8,12,8,11,10,8,10,11,4,9,7,10,8,7,10,3,7,3,6,8,6,8,8,4,10,8,2,5,7,1,1,1,5,6,1,2,2,0,0,0,2,0,0,0,2
別所二丁目,ベッショ2,男,975,8,10,6,5,10,2,5,6,7,7,7,10,5,12,10,3,7,10,6,8,11,5,8,9,10,5,13,7,18,22,16,16,14,12,12,11,12,17,13,25,22,13,21,23,12,15,18,18,11,10,12,19,18,15,14,15,11,6,17,11,13,15,7,13,14,11,8,16,17,21,6,7,11,7,13,7,11,6,7,7,10,7,8,8,6,2,4,1,2,4,1,1,1,2,0,0,0,0,0,0,0
別所二丁目,ベッショ2,女,995,6,5,10,5,4,5,6,8,8,2,9,5,9,5,5,4,7,11,11,7,8,11,12,7,12,10,13,8,10,12,17,12,13,11,6,12,15,11,11,14,17,17,12,9,10,16,15,12,21,15,7,13,15,16,21,9,14,10,11,10,9,10,11,10,10,11,11,10,20,23,10,10,17,14,14,17,17,15,11,11,11,16,10,11,6,8,7,11,7,4,5,2,0,1,2,0,1,1,1,0,3
別所三丁目,ベッショ3,男,1287,18,19,14,15,14,13,7,16,14,7,11,14,13,8,10,16,14,8,9,15,12,12,12,15,8,15,16,13,20,10,13,15,27,25,17,19,23,18,23,27,23,19,25,27,14,25,27,24,26,24,15,22,21,9,20,9,17,17,11,10,13,12,11,12,16,17,14,21,22,13,11,11,11,13,7,6,8,7,9,10,7,7,5,5,8,8,3,2,3,6,1,1,1,3,2,0,0,1,0,0,0
別所三丁目,ベッショ3,女,1318,14,16,11,20,16,12,17,12,11,9,6,16,7,10,11,12,15,14,10,5,15,7,8,14,17,16,13,13,14,9,22,19,17,15,21,18,20,21,26,23,25,24,24,23,21,26,18,17,27,24,13,13,15,15,14,11,13,16,13,11,10,15,22,16,12,15,18,11,13,15,11,14,12,10,18,14,9,5,11,11,13,12,13,10,5,10,7,9,5,5,6,8,10,1,2,1,1,1,1,0,1
別所四丁目,ベッショ4,男,582,2,2,3,3,1,3,3,1,4,1,5,2,5,5,1,4,11,2,5,7,7,7,5,3,4,5,11,7,12,11,9,12,8,8,10,10,9,11,5,9,17,8,9,12,9,10,10,5,9,11,4,10,8,6,9,6,9,9,8,5,9,4,8,7,6,15,5,9,11,9,8,3,8,4,8,10,6,8,3,3,9,4,3,3,2,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
別所四丁目,ベッショ4,女,594,3,2,4,3,2,4,1,1,5,4,4,3,3,4,1,6,7,5,4,3,5,4,5,4,6,11,11,8,8,10,9,4,7,4,9,4,5,10,11,13,7,7,10,6,6,4,8,9,11,8,7,5,11,12,7,12,14,5,9,5,7,9,9,6,8,14,12,8,9,16,2,10,3,9,10,6,6,8,8,11,3,3,3,4,7,4,3,3,3,3,4,1,1,0,1,0,0,0,0,0,0
