町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳以上
西区合計,ニシク_ゴウケイ,男,49756,437,415,436,408,397,383,373,392,379,336,367,323,356,365,337,349,296,313,324,355,369,362,549,626,627,707,711,738,762,763,801,845,874,879,863,838,825,905,829,880,873,960,963,991,1032,1011,985,961,977,961,893,732,793,693,709,660,596,566,585,547,495,490,528,466,493,509,549,581,627,625,571,346,338,432,405,375,344,330,279,231,276,259,244,196,183,168,173,120,134,98,100,52,56,31,23,18,11,9,4,2,3
西区合計,ニシク_ゴウケイ,女,49412,378,425,393,401,354,400,396,377,349,345,328,315,338,316,308,324,304,341,304,339,391,407,497,558,574,632,648,674,705,698,724,693,759,762,767,753,823,790,769,787,862,835,936,978,961,947,906,912,892,767,835,621,662,698,631,620,520,523,565,514,482,478,446,453,478,480,531,548,573,674,630,336,408,514,446,455,453,428,362,374,390,393,370,399,340,340,320,253,229,190,211,219,135,105,79,63,64,41,30,19,42
赤門町,アカモンチョウ,男,218,1,3,0,2,1,1,2,1,2,0,3,2,3,2,0,0,0,2,1,1,1,0,1,1,2,4,6,3,2,3,0,0,3,3,3,6,3,7,8,1,3,4,2,2,3,2,0,7,3,4,0,4,0,1,0,2,1,6,5,5,3,2,4,1,4,6,5,0,6,7,3,5,5,1,1,5,4,2,0,0,5,0,2,1,1,1,0,2,0,0,1,1,0,1,0,0,0,1,0,0,0
赤門町,アカモンチョウ,女,185,0,2,2,0,0,3,0,0,2,0,0,3,0,0,2,1,1,1,3,0,5,1,0,1,1,2,3,1,0,1,3,2,0,2,1,4,5,5,5,4,4,2,2,1,3,6,3,4,4,2,3,1,2,3,3,0,1,2,5,1,1,2,1,7,0,3,2,5,3,2,6,0,1,2,2,0,0,1,2,2,0,2,4,0,2,4,2,0,2,2,1,2,0,1,0,0,1,2,0,0,0
 # 赤門町２丁目,アカモンチョウ2,男,218,1,3,0,2,1,1,2,1,2,0,3,2,3,2,0,0,0,2,1,1,1,0,1,1,2,4,6,3,2,3,0,0,3,3,3,6,3,7,8,1,3,4,2,2,3,2,0,7,3,4,0,4,0,1,0,2,1,6,5,5,3,2,4,1,4,6,5,0,6,7,3,5,5,1,1,5,4,2,0,0,5,0,2,1,1,1,0,2,0,0,1,1,0,1,0,0,0,1,0,0,0
 # 赤門町２丁目,アカモンチョウ2,女,185,0,2,2,0,0,3,0,0,2,0,0,3,0,0,2,1,1,1,3,0,5,1,0,1,1,2,3,1,0,1,3,2,0,2,1,4,5,5,5,4,4,2,2,1,3,6,3,4,4,2,3,1,2,3,3,0,1,2,5,1,1,2,1,7,0,3,2,5,3,2,6,0,1,2,2,0,0,1,2,2,0,2,4,0,2,4,2,0,2,2,1,2,0,1,0,0,1,2,0,0,0
東ケ丘,アズマガオカ,男,688,7,6,3,5,4,8,6,8,3,8,6,6,5,5,1,3,7,5,5,6,13,11,10,9,6,11,5,11,9,16,13,10,12,6,8,7,5,4,10,11,13,15,12,16,10,18,12,10,9,16,12,12,9,9,9,9,16,7,3,13,10,8,4,11,6,7,6,9,13,4,16,2,7,7,4,9,4,4,4,5,2,5,2,0,2,1,3,2,0,2,0,0,2,2,0,1,0,0,0,0,0
東ケ丘,アズマガオカ,女,592,2,4,5,3,3,3,3,2,2,7,3,4,6,3,4,7,4,8,7,6,6,5,6,6,9,4,6,7,7,8,11,6,6,3,8,4,8,9,8,9,11,11,12,10,12,11,8,11,9,11,9,10,10,4,16,9,6,11,10,5,4,8,9,9,3,5,7,6,10,9,13,4,4,10,6,7,3,4,4,7,5,5,5,2,4,3,3,4,2,2,1,1,0,2,1,0,0,0,0,0,2
中央一丁目,チュウオウ1,男,1854,22,13,22,11,13,14,14,12,7,9,7,6,11,6,7,8,6,18,15,12,13,9,26,25,32,35,36,36,43,34,31,34,49,42,35,45,34,39,42,43,29,50,36,48,34,41,45,39,35,38,34,25,19,20,27,22,17,18,23,26,21,9,14,22,15,17,12,17,19,15,16,12,16,12,12,9,8,6,7,2,3,7,2,3,7,5,4,4,3,4,4,0,1,3,0,1,0,0,0,0,0
中央一丁目,チュウオウ1,女,1864,20,24,13,24,18,14,19,7,11,8,6,12,10,10,7,10,6,11,5,15,9,11,23,20,23,22,35,38,39,38,25,28,43,34,42,50,34,27,41,33,43,39,32,51,50,35,44,38,29,46,30,28,22,23,22,22,17,13,18,23,9,15,18,11,11,9,12,16,18,19,15,6,16,11,11,15,20,4,6,13,7,15,12,7,14,8,9,6,5,7,6,6,2,6,3,3,0,1,0,0,2
