町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳以上
神奈川区合計,カナガワク_ゴウケイ,男,118641,1088,1042,957,994,949,958,938,944,928,914,847,948,863,908,941,848,892,885,937,1080,1145,1216,1296,1478,1623,1693,1764,1798,1833,1902,1862,1938,1884,1856,1813,1834,1913,1977,1963,1970,2084,2156,2304,2193,2122,2176,2199,2100,2194,1592,1976,1803,1674,1545,1492,1424,1363,1339,1286,1242,1271,1311,1315,1413,1447,1617,1719,1681,1537,944,1011,1152,1109,1133,1038,919,793,845,766,756,651,606,574,494,461,432,375,294,235,213,189,120,90,63,55,47,33,15,12,7,15
神奈川区合計,カナガワク_ゴウケイ,女,115487,978,990,960,909,977,940,870,905,911,826,825,884,860,845,870,894,880,819,863,921,997,1047,1132,1322,1317,1434,1495,1477,1625,1614,1648,1667,1725,1667,1701,1737,1742,1776,1821,1731,1900,2106,2122,2045,2095,1857,1939,1866,1778,1428,1649,1557,1394,1329,1289,1314,1286,1187,1172,1191,1162,1165,1191,1329,1357,1551,1656,1667,1601,968,1058,1329,1313,1257,1234,1148,998,949,1024,1053,1031,962,906,792,795,744,696,589,508,447,411,308,257,236,183,152,108,68,58,38,82
青木町,アオキチョウ,男,724,11,7,5,2,3,4,1,2,2,2,3,4,2,0,0,1,2,0,3,5,7,2,13,17,19,18,26,18,38,21,19,25,24,17,15,13,18,18,28,17,12,16,14,9,12,7,20,12,19,8,8,6,12,7,6,9,8,6,4,3,6,2,3,6,1,9,4,13,2,0,4,1,1,4,2,4,0,5,3,3,3,2,4,2,1,1,3,0,1,1,2,0,0,0,0,0,0,0,0,0,1
青木町,アオキチョウ,女,648,12,3,6,4,6,1,4,4,0,5,2,2,3,3,2,2,1,3,4,6,9,2,8,7,4,8,8,12,21,14,16,18,16,24,18,13,16,20,15,11,12,10,14,12,11,12,14,10,6,8,10,8,5,3,3,7,6,7,3,3,4,3,5,4,6,8,9,10,4,1,5,5,8,3,2,4,2,8,9,6,9,5,4,2,7,4,2,3,1,2,2,0,0,1,0,1,0,1,0,0,1
旭ケ丘,アサヒガオカ,男,727,5,9,5,4,3,5,4,5,5,7,5,7,13,1,3,4,9,4,7,1,7,12,9,9,7,8,7,11,15,10,12,9,11,12,9,10,11,7,9,9,12,12,11,11,8,15,10,16,20,9,11,9,14,8,6,9,8,8,16,9,14,6,13,14,8,8,11,11,6,3,4,5,10,10,5,8,7,4,6,5,5,2,9,8,3,1,3,3,3,2,2,0,3,1,0,1,0,1,0,0,0
旭ケ丘,アサヒガオカ,女,734,6,3,3,4,3,5,6,2,4,5,3,2,4,4,8,10,2,10,4,9,7,5,11,8,11,10,8,9,10,10,5,8,12,11,10,11,12,6,14,6,4,13,15,11,11,12,15,9,7,11,11,5,9,11,10,6,14,15,12,7,8,6,7,9,10,12,6,6,9,9,4,8,11,10,10,11,6,5,4,8,10,4,6,6,7,8,7,4,6,4,6,8,2,2,3,0,1,0,1,0,1
千若町,チワカチョウ,男,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      
千若町,チワカチョウ,女,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      
 # 千若町１丁目,チワカチョウ1,男,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      
 # 千若町１丁目,チワカチョウ1,女,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      ,X      
