町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳以上
港北区合計,コウホクク_ゴウケイ,男,162674,1646,1617,1473,1378,1444,1354,1427,1461,1391,1353,1383,1305,1318,1317,1259,1233,1221,1235,1293,1443,1721,1837,1998,2345,2588,2700,2660,2811,3009,3077,3174,3234,3344,3372,3432,3432,3359,3397,3336,3355,3308,3235,2456,2965,2665,2568,2417,2240,2169,2022,1920,1756,1798,1867,1750,1848,1913,1952,2141,2391,2425,2241,1412,1504,1699,1718,1655,1558,1466,1218,1278,1209,1274,1150,1020,1008,916,863,813,696,695,621,556,486,408,305,251,260,174,146,119,97,85,72,49,42,16,15,17,6,18
港北区合計,コウホクク_ゴウケイ,女,158870,1542,1549,1415,1359,1398,1376,1369,1255,1415,1390,1400,1316,1239,1283,1238,1235,1191,1153,1235,1352,1499,1604,1824,2155,2314,2420,2443,2546,2708,2811,2797,2907,2998,2986,3306,3142,3149,3127,3046,2956,2813,2774,2144,2530,2336,2244,2053,2070,1923,1896,1847,1635,1703,1724,1713,1714,1870,1925,2102,2311,2344,2278,1401,1560,1830,1851,1795,1731,1609,1368,1456,1408,1417,1359,1296,1214,1159,1166,1077,1002,958,831,846,783,605,566,546,462,461,337,287,235,201,160,148,93,84,56,42,24,49
富士塚一丁目,フジヅカ1,男,1011,2,9,5,7,8,11,8,9,5,10,13,8,11,10,14,10,11,9,10,9,11,13,10,14,17,18,13,19,15,13,14,9,12,14,13,14,11,21,24,16,18,19,11,10,14,19,18,22,22,16,22,13,16,13,9,10,10,15,14,12,15,16,12,8,12,7,7,8,14,15,12,10,11,6,6,6,5,10,6,8,7,4,3,4,4,4,3,3,4,1,1,0,0,1,3,1,0,0,0,0,1
富士塚一丁目,フジヅカ1,女,1065,7,6,7,9,10,8,3,9,6,8,5,11,3,6,12,10,10,10,7,13,14,12,16,11,8,17,14,14,14,19,8,10,19,9,17,11,19,18,16,20,17,20,12,18,8,17,22,17,19,18,18,13,20,11,7,11,15,18,10,16,24,15,13,12,9,11,10,15,7,10,17,7,12,11,12,10,8,14,7,9,10,10,7,7,11,3,4,5,5,3,4,2,2,2,1,0,1,0,0,0,2
富士塚二丁目,フジヅカ2,男,1449,8,6,8,11,9,8,13,13,13,13,12,15,11,18,10,14,17,15,11,17,18,21,23,16,27,26,40,23,26,24,29,24,31,20,32,14,16,27,15,19,16,21,35,33,17,35,27,23,19,23,18,16,16,13,17,22,19,15,19,31,28,29,8,11,10,12,14,16,13,8,7,11,9,11,9,15,7,12,6,10,7,7,7,5,4,4,2,6,3,2,3,2,1,1,0,0,0,1,0,0,0
富士塚二丁目,フジヅカ2,女,1439,4,13,8,5,10,12,8,6,20,17,8,13,10,11,13,9,14,18,15,14,20,11,16,18,22,33,21,16,23,18,23,20,18,18,16,14,21,18,18,18,25,26,25,26,34,26,23,17,14,16,23,16,12,27,27,18,32,17,15,22,40,15,9,9,15,8,15,7,14,11,21,9,22,13,13,12,10,11,16,14,9,14,12,9,10,3,7,8,5,2,2,4,4,5,1,1,3,3,0,0,2
太尾町,フトオチョウ,男,7721,78,74,68,66,71,60,77,79,77,75,78,76,77,70,68,69,73,58,67,71,73,82,82,78,120,121,112,116,119,110,121,117,137,136,171,144,138,153,155,138,166,164,133,154,155,144,137,125,116,113,105,103,93,100,99,99,116,99,104,123,106,118,58,65,60,71,80,65,67,53,48,64,63,58,46,55,39,37,36,34,32,29,30,23,24,11,6,9,4,4,5,6,4,2,1,1,1,1,0,1,1
太尾町,フトオチョウ,女,7668,78,69,65,68,52,91,84,76,77,93,79,64,63,68,92,65,80,73,57,69,62,73,88,76,94,94,103,82,115,103,107,112,131,138,161,156,141,150,147,149,146,163,113,148,140,117,131,110,100,111,104,71,90,92,110,83,88,78,115,100,96,119,62,59,70,91,102,79,78,50,64,79,81,60,56,69,43,58,53,46,35,39,29,38,25,23,17,16,18,13,12,6,10,6,3,2,3,0,2,1,0
日吉一丁目,ヒヨシ1,男,1105,12,6,5,2,7,6,4,7,7,5,10,8,15,5,8,9,9,10,7,11,16,10,26,18,22,25,12,24,24,16,22,24,26,20,26,20,25,19,22,19,13,16,22,19,10,12,6,10,13,12,18,9,19,16,12,8,15,14,19,20,14,17,9,9,9,10,21,9,17,10,11,5,8,8,9,11,8,2,5,1,7,11,4,7,6,5,9,6,0,2,0,1,0,0,1,0,0,0,1,0,0
日吉一丁目,ヒヨシ1,女,1130,3,6,6,4,11,4,6,3,10,11,5,12,2,5,6,7,7,10,4,7,16,11,14,19,24,21,20,18,19,15,26,14,19,16,17,15,24,17,17,16,13,20,13,13,12,18,14,12,15,15,13,9,15,13,18,14,16,14,16,14,15,13,16,14,15,16,15,9,9,14,10,13,9,14,11,8,10,12,13,13,14,13,11,15,4,11,11,5,4,2,3,3,2,1,4,0,1,1,1,0,1
日吉二丁目,ヒヨシ2,男,1495,10,12,7,7,11,4,7,13,11,4,4,6,7,11,7,9,7,12,20,12,22,30,34,41,37,34,35,30,28,39,36,38,40,36,22,32,27,31,24,31,15,30,14,13,19,22,22,11,22,19,12,15,13,21,20,20,11,19,17,20,26,21,14,10,14,11,16,13,11,10,14,15,13,12,11,10,15,5,11,4,11,4,7,7,1,7,2,3,3,2,2,2,2,0,0,0,0,2,0,0,1
日吉二丁目,ヒヨシ2,女,1470,5,9,4,7,6,6,11,2,5,10,7,12,8,8,9,10,6,10,12,12,13,18,24,34,28,37,33,45,32,41,25,32,21,33,37,26,22,15,19,24,19,26,17,25,14,19,19,20,9,15,17,15,12,13,13,27,16,20,10,28,26,23,13,10,15,18,16,24,16,9,14,17,16,7,14,11,9,9,13,18,9,8,10,11,7,10,17,4,6,5,2,2,2,0,0,1,2,1,1,0,2
