町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳以上
港南区合計,コウナンク_ゴウケイ,男,107431,776,847,839,902,922,893,870,945,908,1005,912,939,980,1035,1040,1078,1066,1039,1005,1038,961,988,1074,1021,1006,1128,1137,1111,1223,1215,1275,1276,1333,1293,1351,1391,1529,1538,1662,1814,1897,1913,1916,1888,1855,1832,1878,1432,1722,1630,1591,1446,1387,1339,1341,1296,1232,1203,1317,1200,1261,1371,1556,1550,1752,1842,1688,1059,1213,1401,1455,1449,1345,1240,1134,1203,1151,1126,1008,842,781,777,704,531,506,374,375,237,221,165,128,91,59,57,23,19,26,12,9,4,6
港南区合計,コウナンク_ゴウケイ,女,111627,763,784,852,887,852,853,804,842,882,902,986,939,1034,985,1035,1013,962,992,1029,1023,1014,965,941,1005,1084,1129,1027,1028,1153,1192,1316,1164,1228,1323,1300,1381,1473,1546,1584,1790,1829,1874,1926,1811,1885,1728,1710,1404,1724,1520,1448,1452,1343,1325,1365,1241,1226,1209,1333,1259,1309,1464,1569,1734,1904,1994,1999,1271,1338,1743,1670,1696,1641,1472,1194,1345,1293,1327,1194,1074,1037,914,789,734,668,559,521,454,366,314,269,222,217,180,119,100,67,57,45,34,56
東永谷一丁目,ヒガシナガヤ1,男,968,3,7,7,5,8,5,6,8,8,14,11,13,9,13,9,14,15,11,6,10,12,8,9,6,5,10,15,11,7,8,8,5,12,7,6,2,7,11,7,17,16,15,24,15,23,17,12,15,21,13,16,18,11,9,15,18,12,8,5,5,7,10,13,11,16,11,15,8,10,8,14,16,17,13,10,15,15,17,14,14,15,11,10,5,7,3,7,2,2,3,1,1,1,0,1,0,2,0,0,0,0
東永谷一丁目,ヒガシナガヤ1,女,1054,5,8,5,8,8,6,8,4,11,5,9,7,10,14,6,15,5,12,11,14,11,10,5,11,10,7,5,8,8,3,18,5,8,8,4,8,9,14,12,10,20,21,16,20,19,15,21,16,11,15,9,14,10,14,12,12,7,7,11,9,11,9,11,21,19,13,13,10,15,18,21,19,25,18,18,13,19,27,14,9,14,17,7,7,14,10,8,5,5,6,5,1,2,2,0,1,2,0,0,0,1
東永谷二丁目,ヒガシナガヤ2,男,580,3,5,4,7,7,6,4,4,7,7,1,3,6,6,4,3,3,5,6,8,2,6,8,4,4,7,6,6,7,4,4,7,10,8,9,13,5,9,13,5,12,8,4,8,10,8,10,5,7,6,7,8,11,8,10,5,6,11,7,8,2,9,12,8,4,8,12,4,12,12,6,8,4,6,5,8,8,6,10,10,4,5,6,1,4,2,0,3,1,2,0,0,1,1,0,1,0,0,0,0,0
東永谷二丁目,ヒガシナガヤ2,女,601,2,5,6,4,7,0,2,7,4,3,8,7,6,8,3,3,4,4,4,9,5,5,8,10,7,3,3,6,5,5,9,3,5,10,11,7,5,6,9,12,12,4,14,4,7,10,5,4,10,3,9,14,6,9,7,8,7,3,5,6,9,9,6,7,9,14,13,7,9,8,11,6,10,4,8,7,12,20,5,7,7,5,4,5,4,6,2,5,2,0,0,2,0,0,0,0,0,0,0,1,0
東永谷三丁目,ヒガシナガヤ3,男,1708,5,6,10,11,9,12,6,9,10,17,9,17,11,15,20,22,15,18,20,24,17,19,22,25,17,16,20,18,10,14,18,18,11,17,17,13,22,29,20,26,34,24,24,28,21,23,33,20,23,31,35,26,29,35,28,25,23,17,17,18,17,30,28,25,20,32,29,16,15,34,19,24,29,25,13,30,22,24,21,15,15,20,10,9,9,4,3,5,2,4,5,1,0,0,0,1,1,0,1,1,0
東永谷三丁目,ヒガシナガヤ3,女,1783,8,10,10,8,6,10,7,10,14,17,9,12,15,19,9,17,17,24,23,21,25,22,14,15,27,23,15,15,13,12,19,9,22,13,15,24,13,22,18,22,14,20,23,22,36,21,31,28,31,30,28,28,28,25,27,24,21,17,17,16,33,32,15,30,26,19,38,27,31,32,29,32,29,30,27,29,26,22,21,18,13,18,14,13,12,7,9,13,3,4,1,1,5,2,1,2,5,2,0,1,0
日限山一丁目,ヒギリヤマ1,男,1961,8,19,3,19,23,15,18,17,29,25,18,28,23,22,23,20,20,19,28,17,12,18,14,16,17,25,13,13,15,14,16,12,16,15,16,21,15,28,25,38,34,32,42,41,39,49,51,40,39,40,34,27,41,32,27,22,17,25,18,17,23,17,20,13,32,26,15,18,7,20,23,19,25,28,27,25,26,28,16,13,14,15,20,16,16,8,8,4,4,2,5,1,2,3,0,0,1,0,1,0,0
日限山一丁目,ヒギリヤマ1,女,2112,12,13,15,18,13,20,20,19,15,28,24,20,29,29,24,24,30,33,21,17,22,18,21,14,13,18,23,12,14,20,17,15,16,20,24,14,18,43,29,31,22,50,44,49,42,27,47,37,47,28,31,36,25,26,23,28,24,17,24,15,15,17,21,19,27,32,26,9,21,30,37,34,35,24,25,18,26,24,25,20,18,14,14,18,10,15,14,12,5,6,7,4,5,4,4,2,1,0,1,1,4
日限山二丁目,ヒギリヤマ2,男,523,1,3,3,4,3,7,8,2,9,8,3,4,8,6,9,8,2,6,5,5,16,9,3,6,4,2,2,2,2,2,2,2,2,8,4,2,3,3,4,5,5,7,3,6,12,8,9,7,6,13,12,12,11,7,9,8,4,7,11,4,6,2,7,7,9,11,9,7,7,7,3,4,7,6,6,12,12,9,4,8,4,5,3,3,4,5,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0
