町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳以上
緑区合計,ミドリク_ゴウケイ,男,88439,788,847,874,844,873,908,875,874,832,891,917,913,941,904,895,895,798,879,822,888,823,882,910,920,1015,990,992,1072,1124,1097,1188,1183,1242,1318,1365,1380,1367,1454,1582,1693,1687,1649,1659,1724,1591,1622,1203,1558,1351,1321,1118,1085,1131,1097,993,928,974,986,949,1015,1076,1140,1179,1261,1293,1252,828,872,1045,1024,1012,1001,844,817,812,793,722,625,570,603,490,428,376,340,306,217,168,147,106,93,78,63,43,31,31,14,16,11,4,7,5
緑区合計,ミドリク_ゴウケイ,女,89224,743,792,804,803,782,818,828,848,900,871,910,851,892,891,888,836,872,845,849,796,873,845,903,925,959,928,1007,1051,1090,1118,1096,1129,1153,1168,1233,1307,1391,1367,1509,1654,1609,1581,1521,1518,1470,1425,1182,1414,1240,1132,1102,1061,1042,1019,985,928,980,896,1007,993,1130,1088,1268,1350,1418,1366,844,934,1188,1113,1171,1086,936,867,863,888,852,802,735,642,626,560,529,441,405,385,333,299,264,214,181,174,166,108,85,61,69,55,42,22,34
青砥町,アオトチョウ,男,2312,34,31,21,35,32,18,18,30,20,14,19,27,24,32,19,20,24,21,33,31,18,20,19,25,28,24,25,27,27,32,31,33,35,36,59,45,53,41,48,45,45,45,51,40,45,47,44,36,37,28,24,29,20,21,25,22,30,23,23,17,19,23,28,18,31,27,14,11,22,20,26,23,17,12,26,21,27,15,19,19,10,13,7,8,7,4,1,1,5,4,3,3,0,0,0,0,1,0,1,0,0
青砥町,アオトチョウ,女,2101,19,28,19,22,24,23,15,21,23,25,14,19,18,23,17,15,17,24,17,19,17,17,19,27,24,18,19,29,24,28,27,34,48,35,32,31,42,30,47,46,57,43,34,34,40,34,34,25,36,23,26,21,17,24,17,12,20,22,17,23,21,25,24,30,29,26,10,30,28,25,20,28,29,20,25,18,25,18,19,14,11,9,10,5,9,6,7,2,5,1,0,5,1,4,3,2,1,1,0,0,0
台村町,ダイムラチョウ,男,2149,27,23,30,17,17,20,29,22,18,18,23,19,20,19,18,17,22,15,15,15,14,24,21,20,19,22,19,22,29,57,44,44,41,42,49,48,42,43,45,37,39,54,56,48,47,39,30,29,31,43,34,22,26,31,26,25,22,29,23,14,19,11,19,29,27,30,16,14,23,19,13,14,12,14,14,16,19,8,7,11,9,5,7,5,5,8,3,3,4,2,2,3,0,2,0,0,0,0,1,0,1
台村町,ダイムラチョウ,女,2061,27,18,29,19,14,27,25,21,17,19,16,26,14,21,31,18,19,19,17,14,23,13,15,20,18,26,35,32,40,34,44,38,41,29,43,42,44,37,43,42,44,40,35,38,29,36,22,26,33,28,27,22,19,22,17,17,10,17,13,16,20,15,28,23,20,33,13,14,16,19,15,16,16,17,20,18,18,17,13,12,13,9,13,14,6,10,5,8,6,10,2,2,5,0,0,1,3,3,2,4,1
白山一丁目,ハクサン1,男,2459,14,23,28,14,24,23,21,26,27,28,31,34,25,20,24,31,23,27,26,24,29,15,22,34,40,29,31,44,29,32,36,34,31,27,31,38,29,32,46,41,52,50,48,47,45,61,43,52,45,37,34,32,39,34,28,32,25,41,29,27,43,39,40,37,54,28,26,26,29,23,22,22,18,12,15,10,8,10,11,5,1,9,7,4,6,3,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0
白山一丁目,ハクサン1,女,2488,20,12,14,17,21,27,22,25,22,28,30,27,28,30,36,34,32,18,23,27,23,29,27,21,27,27,28,30,44,28,22,31,35,36,36,30,34,42,56,57,47,58,50,45,44,57,34,37,36,38,33,40,26,44,37,33,40,37,39,33,36,33,42,28,43,35,28,28,24,18,17,26,18,14,18,12,10,18,10,6,8,8,11,4,2,8,2,2,2,1,2,2,2,2,2,0,0,0,0,1,1
白山二丁目,ハクサン2,男,1250,10,13,8,13,10,15,8,10,17,15,12,6,11,9,8,11,11,11,10,11,12,13,13,17,22,23,15,16,9,18,20,15,23,13,17,28,18,17,26,25,23,19,26,21,18,18,18,23,25,13,17,19,16,14,14,12,16,11,13,19,12,17,14,28,22,20,11,11,15,15,16,16,7,12,9,16,12,6,13,6,2,5,5,5,6,3,0,2,4,1,1,1,1,1,1,0,0,0,0,0,0
白山二丁目,ハクサン2,女,1183,13,10,12,11,12,10,5,8,12,12,10,14,9,9,6,16,9,7,14,8,12,11,14,11,7,20,10,13,12,13,13,18,18,15,14,17,18,19,23,26,16,21,22,23,22,21,20,20,8,16,13,12,14,15,12,15,15,16,15,15,13,14,23,23,21,19,11,10,15,21,13,18,8,17,15,9,8,10,11,11,8,5,4,3,6,4,3,2,3,4,1,1,1,0,2,1,1,0,1,1,0
