町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳以上
港北区合計,コウホクク_ゴウケイ,男,170342,1774,1750,1684,1547,1522,1581,1460,1294,1443,1430,1351,1293,1384,1337,1440,1451,1412,1412,1496,1507,1674,1787,1931,2016,2079,2175,2268,2301,2466,2579,2659,2763,2864,2858,2873,2816,2904,2889,2962,2960,3050,3075,3221,3218,3148,3142,3174,3153,3132,3066,2373,2866,2537,2433,2315,2126,2050,1940,1837,1677,1669,1750,1612,1692,1733,1775,1919,2087,2154,1937,1237,1292,1422,1446,1357,1308,1211,990,999,926,997,861,721,701,626,528,474,395,339,306,254,202,143,110,78,57,36,20,17,14,22
港北区合計,コウホクク_ゴウケイ,女,170756,1707,1659,1592,1540,1458,1423,1349,1428,1341,1303,1295,1292,1309,1366,1362,1290,1435,1409,1502,1474,1558,1662,1839,2001,2102,2008,2254,2366,2424,2451,2565,2721,2603,2627,2612,2627,2649,2736,2745,2767,2919,2872,3061,2974,3014,3086,2937,2941,2775,2756,2141,2548,2354,2202,2065,2023,1909,1806,1796,1572,1667,1613,1596,1620,1802,1795,1913,2195,2181,2081,1345,1459,1701,1716,1686,1614,1479,1221,1299,1256,1298,1197,1152,1031,942,938,865,755,686,540,517,481,349,265,246,183,143,93,81,42,111
富士塚一丁目,フジヅカ1,男,945,4,7,3,2,6,7,9,5,6,10,6,10,11,10,9,11,6,11,16,9,11,12,20,13,12,6,13,10,13,13,10,14,12,10,13,14,14,9,9,11,6,14,19,9,12,18,20,15,14,19,9,7,10,18,17,21,16,18,22,11,12,15,10,10,9,12,14,10,14,15,11,7,12,6,6,7,10,12,10,5,5,6,6,4,1,7,6,2,4,0,2,0,1,0,1,1,0,0,0,0,0
富士塚一丁目,フジヅカ1,女,1005,3,5,8,2,8,10,12,9,7,6,6,11,10,9,4,10,5,7,5,14,3,8,13,12,11,11,6,12,16,12,14,14,8,8,13,10,8,10,6,9,18,9,12,13,13,22,14,17,16,14,16,18,9,17,18,17,17,16,17,16,20,10,4,11,14,14,7,18,20,15,11,11,8,10,8,13,7,9,15,9,11,10,12,8,6,11,5,9,5,5,4,4,7,1,2,4,1,1,0,0,1
富士塚二丁目,フジヅカ2,男,1429,12,10,11,13,6,12,12,9,5,7,12,13,10,11,13,14,16,15,11,18,15,18,16,17,22,18,26,25,22,21,22,22,25,22,25,12,14,18,17,20,24,20,24,15,16,24,15,19,24,25,31,31,16,38,23,24,21,20,17,16,14,16,13,23,14,17,13,29,28,25,8,11,9,13,11,12,11,5,6,10,7,6,5,9,6,8,5,4,4,5,5,1,1,1,1,2,0,0,1,0,0
富士塚二丁目,フジヅカ2,女,1478,9,11,13,5,9,5,14,10,15,13,10,7,9,11,11,8,18,19,8,14,14,15,18,14,20,23,28,27,22,22,13,18,15,17,22,15,26,17,16,21,14,23,19,14,24,13,18,21,29,26,30,23,37,23,23,20,15,16,23,17,14,27,25,14,28,17,13,21,35,14,7,8,13,7,12,5,15,12,15,8,17,9,7,8,8,7,12,14,9,8,13,7,4,1,5,5,1,0,0,2,1
日吉一丁目,ヒヨシ1,男,1069,7,7,3,6,8,7,10,8,13,5,4,2,11,10,8,12,11,7,13,8,23,11,13,15,19,19,14,16,16,14,23,19,20,15,17,18,9,12,8,14,20,17,14,17,24,13,20,19,13,18,18,17,9,12,10,11,12,15,18,10,14,19,9,8,14,10,14,17,10,16,11,6,11,10,16,9,13,7,8,4,7,8,8,8,7,1,2,1,2,5,2,2,2,3,2,1,0,0,0,0,0
日吉一丁目,ヒヨシ1,女,1165,14,6,8,11,10,6,3,5,5,7,7,4,8,5,6,6,14,9,8,13,9,10,16,15,18,18,21,16,23,18,12,18,16,11,13,13,20,14,10,16,19,16,15,15,21,21,15,13,13,21,13,15,13,20,19,11,13,17,16,6,15,11,13,15,16,13,14,15,15,13,16,14,14,16,14,7,10,14,9,10,8,13,12,6,6,9,12,11,8,8,8,9,3,4,6,1,1,0,1,0,1
日吉二丁目,ヒヨシ2,男,1515,14,17,9,9,15,9,6,4,9,7,6,6,10,5,7,12,13,6,9,9,22,32,27,35,33,33,35,33,33,39,35,32,41,28,27,27,27,24,22,38,27,36,21,22,23,14,20,29,19,18,9,16,18,24,23,7,16,16,8,14,16,20,18,15,10,13,15,18,21,18,14,7,13,11,8,12,8,10,10,12,7,8,6,5,7,4,7,2,3,0,1,3,0,2,1,1,3,0,0,1,0
日吉二丁目,ヒヨシ2,女,1520,15,14,6,11,7,11,9,11,4,8,4,7,10,2,9,5,6,9,10,13,24,20,29,26,28,23,38,36,34,23,46,33,26,28,23,23,24,27,24,22,19,15,23,24,20,18,16,20,24,23,13,23,17,17,22,16,10,17,11,15,11,9,11,28,15,19,10,24,26,23,12,10,16,11,13,22,17,10,9,13,14,6,12,7,10,8,10,11,6,7,4,6,2,2,8,3,2,2,0,0,0
日吉三丁目,ヒヨシ3,男,1306,10,13,6,9,4,5,8,5,4,3,4,5,9,14,5,3,8,10,13,14,19,28,31,34,35,35,43,30,33,33,36,42,19,31,38,30,27,24,37,20,37,24,10,25,26,22,17,23,19,16,17,15,14,14,11,11,8,15,13,6,5,13,6,9,9,4,10,14,11,6,6,5,8,11,7,5,9,4,4,3,8,9,0,3,4,3,1,1,2,1,2,1,1,0,0,0,0,0,0,1,0
日吉三丁目,ヒヨシ3,女,1118,16,8,7,10,5,9,3,4,3,11,2,8,6,4,11,5,7,8,6,7,11,13,18,25,26,23,18,29,24,27,30,32,19,24,17,17,18,23,20,24,16,16,14,18,18,19,14,18,26,16,10,11,14,8,14,11,9,10,9,12,9,3,11,7,10,10,8,11,13,9,7,4,6,12,10,10,16,3,8,6,10,7,12,12,8,9,7,6,5,1,1,2,1,0,2,0,0,0,1,0,0
