町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳以上
南区合計,ミナミク_ゴウケイ,男,99678,840,811,783,785,792,781,750,759,750,715,796,825,831,856,936,914,925,962,982,1145,1217,1255,1352,1618,1705,1844,1846,1823,1851,1970,1780,1847,1490,1790,1520,1526,1462,1377,1331,1386,1334,1211,1271,1294,1307,1475,1500,1738,1866,2027,2052,1959,1191,1228,1612,1525,1558,1499,1424,1268,1283,1369,1360,1299,1231,1195,1124,1112,1016,1011,921,908,803,775,602,572,479,426,432,323,307,311,269,226,206,203,123,126,91,78,63,68,25,14,16,20,5,7,5,1,6
南区合計,ミナミク_ゴウケイ,女,97816,773,782,758,754,755,704,748,720,724,736,757,783,823,839,898,899,853,913,1007,1108,1203,1193,1435,1497,1608,1692,1700,1705,1690,1617,1595,1492,1271,1477,1354,1339,1307,1238,1225,1087,1178,1145,1096,1171,1175,1255,1332,1437,1579,1801,1815,1796,1090,1192,1514,1494,1625,1459,1409,1244,1227,1429,1403,1346,1251,1331,1268,1232,1111,1158,1087,1008,1007,934,792,782,753,711,700,554,466,463,472,388,374,322,279,246,191,157,123,122,74,45,38,38,21,14,12,9,12
別所一丁目,ベッショ1,男,600,10,9,5,10,8,6,7,9,4,4,5,9,3,3,7,4,3,4,5,6,7,9,9,7,9,10,12,15,10,17,14,10,13,23,13,16,13,14,10,8,6,5,11,13,8,12,5,11,7,7,8,17,2,10,11,9,4,4,4,5,4,3,3,12,7,6,8,1,5,6,1,2,5,1,0,4,0,1,1,1,1,0,2,1,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
別所一丁目,ベッショ1,女,606,13,9,13,9,6,4,9,3,5,4,2,7,2,6,2,3,2,7,5,3,4,3,8,10,11,22,10,18,16,16,14,22,16,12,12,15,12,8,8,7,7,5,10,5,7,6,2,8,6,11,10,7,11,6,8,6,6,8,5,8,9,4,12,4,4,8,9,2,1,2,5,3,6,5,8,1,0,3,3,2,2,2,3,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
別所二丁目,ベッショ2,男,1009,0,7,5,4,8,3,7,1,8,9,14,14,12,13,9,9,9,11,11,15,14,19,15,11,20,25,5,11,18,17,20,15,16,20,15,15,9,15,5,6,19,9,10,15,10,19,12,17,12,22,28,23,9,12,18,10,20,17,21,12,15,19,22,16,17,19,8,12,11,16,9,9,4,7,6,6,4,3,7,3,2,3,2,1,3,2,1,2,1,1,2,0,0,1,0,0,0,0,0,0,0
別所二丁目,ベッショ2,女,1021,5,4,10,7,14,4,8,5,10,6,6,6,13,9,14,9,7,6,11,9,11,12,13,14,22,15,19,13,12,18,14,8,13,20,14,14,15,13,12,10,10,10,10,14,13,11,11,12,12,13,27,29,17,13,23,14,17,20,23,21,13,20,19,20,12,16,7,12,13,14,7,9,11,9,8,7,3,3,10,8,3,1,7,6,2,3,1,4,1,2,0,2,0,1,1,0,0,0,0,0,1
別所三丁目,ベッショ3,男,1293,18,16,23,13,12,12,7,11,10,7,13,5,10,16,16,15,9,24,10,15,22,20,16,12,25,17,16,23,34,31,31,33,36,23,18,21,28,19,19,17,11,15,19,10,16,23,18,22,25,31,26,24,14,18,18,18,11,11,16,13,14,19,11,8,15,13,17,15,14,7,9,12,10,5,8,7,4,4,3,3,2,3,0,3,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0
別所三丁目,ベッショ3,女,1271,27,12,20,12,17,16,17,10,8,11,14,7,13,12,12,15,8,17,10,5,15,18,21,17,21,20,12,32,30,25,38,32,22,21,18,19,22,14,20,12,13,10,14,17,24,18,19,19,23,18,13,20,12,13,14,14,19,22,14,8,16,18,11,18,14,13,4,13,15,14,9,11,8,13,9,6,6,4,8,6,4,4,2,2,4,2,5,3,3,2,2,0,2,1,2,0,1,0,0,0,0
別所四丁目,ベッショ4,男,687,7,10,9,7,5,6,6,3,10,6,7,6,10,6,7,4,4,7,7,6,11,6,16,11,9,15,12,16,20,9,8,15,15,14,7,7,14,10,15,10,9,8,9,7,13,15,6,14,8,13,15,11,10,4,13,13,11,10,8,13,10,7,10,8,7,8,7,5,8,6,3,2,6,0,1,2,3,2,0,0,2,1,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
別所四丁目,ベッショ4,女,605,5,2,5,5,3,6,5,11,9,4,6,8,7,5,3,5,5,4,5,12,10,10,10,9,23,7,10,10,13,12,5,12,8,6,9,13,7,8,8,7,6,8,11,5,9,5,10,12,13,11,10,16,3,12,3,12,13,9,8,7,10,14,5,5,4,6,8,6,4,4,4,5,5,6,2,0,4,2,1,1,3,1,1,2,2,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
