町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳以上
瀬谷区合計,セヤク_ゴウケイ,男,62013,495,468,502,525,528,525,570,560,616,612,621,596,641,672,658,690,666,729,635,657,611,659,588,618,594,580,586,629,634,657,682,675,718,776,703,737,779,842,877,957,1020,1076,1130,1165,1163,1129,1101,1045,1044,848,950,888,875,796,719,708,707,708,632,616,662,640,687,752,782,843,935,889,874,553,589,803,787,817,740,712,638,599,586,602,497,474,396,347,329,265,230,178,167,142,78,75,44,26,32,19,13,8,4,4,7
瀬谷区合計,セヤク_ゴウケイ,女,63934,462,482,505,515,529,504,564,551,532,589,556,602,645,620,678,610,608,696,646,611,588,631,586,633,571,567,587,566,670,584,647,654,715,670,644,714,737,826,815,876,942,1057,1073,1120,1134,1012,1030,922,1000,780,913,758,784,755,683,700,648,648,590,656,644,707,709,781,792,940,1073,1070,1012,623,750,918,905,946,863,852,739,690,726,690,658,543,545,581,507,432,365,323,303,257,202,177,140,110,98,89,58,31,24,17,53
相沢一丁目,アイザワ1,男,694,11,12,8,10,8,8,4,5,4,5,5,5,6,6,6,6,6,8,9,4,3,6,4,5,4,5,9,6,9,9,14,14,15,15,17,12,11,17,14,17,13,5,14,13,11,13,9,18,10,18,9,13,10,6,8,4,4,10,10,6,9,2,4,3,7,6,12,11,5,8,5,4,7,7,4,5,6,5,6,3,2,5,2,6,1,1,3,2,1,2,0,0,2,1,0,1,0,0,0,0,0
相沢一丁目,アイザワ1,女,699,10,11,14,5,7,5,14,4,3,7,3,7,8,3,4,3,3,6,3,6,8,9,5,11,6,12,14,8,17,15,10,14,14,10,10,15,15,14,13,14,8,10,7,14,16,10,8,12,9,4,9,4,3,9,7,10,6,6,6,4,5,9,3,6,2,7,7,20,12,5,8,5,7,10,8,4,4,3,7,7,6,1,5,7,5,3,2,1,2,2,1,2,0,1,0,0,0,0,0,0,0
相沢二丁目,アイザワ2,男,717,8,4,12,7,3,6,5,2,5,6,10,6,9,7,7,7,6,8,8,12,6,4,5,8,14,7,8,5,5,9,10,10,10,9,7,11,4,18,7,10,12,14,12,13,7,12,15,11,16,7,9,12,10,8,4,11,7,12,12,5,8,6,10,4,7,7,6,9,11,10,9,8,13,6,3,8,11,9,3,6,8,8,7,4,7,3,2,6,1,1,0,0,0,1,1,0,0,0,0,0,0
相沢二丁目,アイザワ2,女,734,8,4,3,6,9,2,8,7,4,8,8,9,9,11,5,8,9,10,5,9,4,10,5,7,1,12,3,6,8,2,14,11,10,8,8,9,8,5,10,10,11,12,11,10,13,9,13,14,14,7,11,13,5,6,7,8,9,10,4,10,5,6,8,8,8,8,12,9,11,2,10,10,13,11,9,16,12,10,8,8,7,8,6,12,3,8,2,0,1,3,1,0,0,4,0,2,2,0,0,0,1
相沢三丁目,アイザワ3,男,682,9,8,14,6,6,5,8,4,6,2,4,2,4,4,6,9,9,5,11,3,7,6,3,10,10,8,11,10,11,13,15,9,9,9,14,15,13,12,6,6,11,12,12,11,11,9,17,13,12,9,11,13,15,5,10,7,7,7,3,8,4,5,11,5,10,6,7,6,6,2,4,8,7,6,2,6,2,8,4,4,10,4,6,8,1,3,5,0,3,0,0,1,3,0,0,0,0,0,0,0,0
相沢三丁目,アイザワ3,女,661,11,6,13,8,8,8,4,4,6,5,2,3,2,5,5,3,10,4,7,4,7,8,6,7,8,5,10,10,8,18,13,6,17,9,13,8,9,6,7,6,10,12,7,8,8,8,10,6,14,7,12,8,6,7,9,3,9,8,10,7,6,4,2,5,2,6,9,6,12,3,8,6,8,11,8,9,8,6,5,8,10,8,9,4,8,5,3,3,3,0,2,3,1,0,2,0,0,0,0,0,0
相沢四丁目,アイザワ4,男,655,9,8,6,5,5,6,6,5,4,8,5,3,3,6,3,7,5,7,5,9,5,7,6,8,8,5,8,5,14,12,6,11,7,13,13,6,8,9,11,7,7,17,10,7,14,6,14,8,12,12,13,15,12,7,7,7,9,6,5,8,6,6,2,5,11,8,9,7,8,1,3,5,8,6,6,8,5,8,10,11,10,6,3,1,4,5,3,2,2,1,2,0,2,1,0,0,0,0,0,0,0
相沢四丁目,アイザワ4,女,667,5,3,7,10,5,2,5,5,3,1,6,5,5,5,6,5,4,5,6,6,7,7,3,11,8,4,8,8,7,8,4,9,13,16,7,9,11,8,10,6,3,2,10,8,12,14,8,9,12,9,12,4,10,7,7,8,7,5,8,4,7,4,10,5,8,3,6,12,13,5,6,8,10,10,13,10,6,10,12,12,7,6,7,11,9,2,7,5,3,6,0,3,4,3,0,1,0,1,0,0,0
相沢五丁目,アイザワ5,男,702,10,7,6,7,5,4,6,7,7,4,12,6,4,4,7,8,5,8,11,5,10,7,1,2,3,5,7,3,7,7,9,8,8,13,9,13,11,12,15,14,8,11,11,12,16,15,10,11,9,12,11,15,17,5,4,8,8,6,9,2,8,10,12,7,13,9,6,6,12,7,7,13,7,12,7,7,7,6,5,12,7,3,1,5,2,5,2,0,4,0,0,0,0,2,1,0,0,0,0,0,0
相沢五丁目,アイザワ5,女,697,8,3,8,6,7,5,11,0,3,4,5,6,2,14,10,6,7,5,8,10,9,4,5,9,6,8,5,9,7,6,6,7,10,6,6,5,7,10,12,14,9,10,2,15,16,9,8,17,16,6,11,6,7,11,7,13,3,7,8,4,9,11,6,9,8,11,15,15,13,7,6,8,11,9,15,12,10,5,6,5,6,1,2,9,5,4,0,0,2,2,2,1,2,2,1,3,0,0,0,0,0
相沢六丁目,アイザワ6,男,569,6,3,1,1,0,1,3,4,2,2,5,4,7,7,4,3,2,4,3,9,4,5,11,8,8,12,4,10,10,6,10,7,8,5,7,8,7,6,7,7,9,14,6,6,10,10,7,7,16,10,8,3,7,5,7,7,5,11,9,6,13,3,5,12,10,3,11,10,10,3,10,3,6,10,8,12,5,1,9,6,10,4,8,1,3,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
相沢六丁目,アイザワ6,女,514,5,6,3,2,7,3,1,4,2,1,3,2,1,5,0,5,2,5,5,2,8,7,4,7,3,12,3,8,8,8,6,5,5,6,3,3,2,6,8,9,4,3,6,7,3,6,5,6,9,11,5,6,5,4,6,9,4,2,9,9,9,4,6,7,6,11,8,14,8,10,5,10,11,9,5,6,12,6,4,4,8,6,3,5,6,5,6,3,0,6,2,1,2,1,1,0,0,0,0,0,0
相沢七丁目,アイザワ7,男,836,5,6,8,6,7,5,8,7,10,7,4,9,6,8,9,10,2,7,8,2,11,9,7,10,13,12,10,9,9,5,9,10,9,8,8,13,10,11,10,12,14,14,15,14,15,15,15,14,9,7,10,8,16,13,12,9,18,15,11,12,9,8,13,7,11,17,9,12,8,10,8,8,5,13,12,4,9,5,6,15,9,14,8,4,4,7,2,3,2,3,2,1,1,0,0,1,0,0,0,0,1
相沢七丁目,アイザワ7,女,897,6,8,7,6,8,3,4,4,11,5,5,9,9,9,5,8,7,13,7,11,12,10,12,20,6,13,5,9,10,7,7,8,8,4,12,12,12,12,7,13,5,14,16,6,9,9,14,16,13,10,11,11,14,18,9,7,11,11,11,12,5,10,11,15,9,9,7,16,12,9,8,12,10,10,10,14,12,19,13,16,8,9,8,12,11,8,10,6,6,4,4,1,5,2,1,1,0,2,0,0,1
阿久和西一丁目,アクワニシ1,男,1414,10,11,12,10,8,7,8,15,12,20,12,9,13,22,18,17,25,26,13,17,16,24,19,22,16,19,17,24,13,10,16,20,20,14,15,18,11,15,12,14,25,19,15,29,22,27,27,36,26,20,26,24,22,18,21,16,20,13,15,16,15,10,13,21,11,24,15,16,14,14,14,24,18,11,12,14,12,9,14,11,11,12,9,8,5,3,5,1,6,2,2,1,0,0,0,0,0,0,0,0,0
阿久和西一丁目,アクワニシ1,女,1417,9,6,8,12,8,18,17,13,11,17,13,19,15,10,18,11,17,18,23,7,14,11,13,21,12,6,14,10,11,10,14,24,10,14,11,19,16,14,15,21,19,16,20,19,22,29,32,22,28,22,29,28,22,13,17,16,18,13,14,15,14,9,11,19,21,22,21,21,25,18,16,15,20,19,16,15,20,22,12,9,17,11,6,8,10,13,6,9,8,5,2,2,1,3,4,1,0,0,0,1,1
阿久和西二丁目,アクワニシ2,男,1309,10,8,8,5,10,7,8,6,13,11,9,14,14,11,16,18,14,13,19,15,14,18,11,10,17,14,20,12,17,9,8,10,9,9,12,13,14,17,20,16,19,20,19,27,27,15,23,21,24,18,25,13,26,30,14,18,14,14,7,13,17,12,14,23,17,21,21,20,16,11,16,18,27,18,18,21,20,13,15,14,9,21,6,8,3,4,1,4,2,5,2,4,0,0,0,2,0,0,0,0,0
阿久和西二丁目,アクワニシ2,女,1338,10,7,13,12,7,11,10,9,8,9,11,7,14,14,11,12,10,20,21,14,12,10,15,8,11,11,9,6,19,12,10,9,12,5,8,16,15,12,24,19,20,27,14,17,22,20,25,19,18,19,17,25,18,19,14,12,9,16,16,13,13,11,11,21,27,16,39,26,25,17,17,17,27,21,17,18,23,13,14,12,19,19,13,10,5,10,10,4,7,3,3,2,3,1,8,1,0,0,1,0,1
阿久和西三丁目,アクワニシ3,男,1123,10,5,11,6,13,6,11,9,8,14,9,13,13,12,12,12,15,14,15,11,8,11,13,5,7,13,7,13,6,6,12,12,14,14,9,15,10,17,16,18,18,17,9,20,22,26,36,20,24,18,20,14,22,18,13,10,13,12,6,9,12,16,14,15,11,21,13,9,18,10,10,11,13,21,12,11,10,15,13,14,5,14,7,6,9,5,7,2,1,2,2,2,0,0,0,0,0,0,0,0,0
阿久和西三丁目,アクワニシ3,女,1123,5,10,11,7,4,13,2,10,10,11,12,10,14,8,16,16,13,17,22,15,9,5,6,11,12,3,6,8,6,7,5,11,9,9,10,8,9,14,17,12,15,20,19,18,16,18,15,22,18,18,21,7,14,17,12,9,14,8,13,16,6,13,13,17,13,15,19,19,24,16,11,17,15,27,18,20,20,18,16,8,12,10,7,9,12,6,5,1,4,0,5,3,3,2,2,1,0,0,0,1,2
阿久和西四丁目,アクワニシ4,男,649,7,5,4,1,6,6,10,5,5,4,7,5,7,8,6,10,5,7,8,5,5,4,5,5,4,7,3,4,7,6,10,9,12,10,10,6,7,7,13,9,14,9,11,15,13,10,8,6,15,9,15,4,10,9,9,10,12,6,8,8,7,7,11,13,8,5,9,9,8,5,1,9,5,15,6,4,3,6,3,7,6,11,4,1,4,5,4,2,2,1,1,0,1,1,0,0,0,0,0,0,0
阿久和西四丁目,アクワニシ4,女,657,8,4,5,10,10,8,8,9,12,10,6,5,11,8,7,7,3,4,12,6,9,5,5,5,4,10,6,7,8,7,8,7,7,9,7,7,4,7,8,8,6,14,12,7,8,10,5,9,14,0,11,7,10,7,6,11,6,6,3,7,7,12,8,5,6,8,5,7,6,7,1,14,10,5,9,9,7,9,6,10,9,5,7,5,4,6,4,2,0,4,1,2,3,0,0,0,2,1,0,0,1
阿久和東一丁目,アクワヒガシ1,男,935,5,8,7,10,11,8,11,8,5,8,10,7,6,5,8,5,4,4,9,7,9,10,12,9,7,8,9,11,10,12,11,16,21,10,11,14,16,16,15,7,10,11,14,17,15,15,9,11,14,10,18,10,17,10,8,12,10,11,11,6,11,9,10,8,15,20,19,13,17,9,8,21,14,18,10,11,10,12,17,14,7,7,8,5,9,2,2,4,3,1,0,1,0,0,0,0,1,0,0,0,0
阿久和東一丁目,アクワヒガシ1,女,1004,13,6,9,6,6,8,6,7,15,6,7,7,5,9,9,6,2,9,10,8,8,14,10,6,9,6,13,3,15,5,9,13,11,9,12,18,9,12,14,18,13,21,11,20,15,14,13,8,8,11,10,14,14,11,8,9,13,9,10,17,12,14,16,15,11,23,16,26,18,10,14,21,17,10,9,12,14,16,12,17,7,7,7,10,12,6,5,8,4,3,1,2,4,2,0,0,1,1,2,0,2
阿久和東二丁目,アクワヒガシ2,男,1482,14,14,11,20,20,15,16,14,13,16,10,12,20,10,18,13,11,10,17,13,11,15,11,15,11,7,7,10,14,17,12,17,21,20,9,17,20,21,25,20,32,29,41,26,13,28,20,25,30,17,28,23,20,12,21,18,15,18,11,15,18,19,10,22,20,14,14,29,33,12,11,22,27,20,23,21,29,13,18,12,7,13,7,5,14,3,2,4,2,1,3,1,0,1,0,0,0,3,0,0,0
阿久和東二丁目,アクワヒガシ2,女,1537,9,13,14,23,13,25,18,10,18,16,9,17,12,11,17,10,15,14,14,15,19,14,16,7,4,15,11,15,11,13,16,12,23,22,14,29,20,31,20,24,15,25,23,28,32,26,20,16,25,18,13,23,19,16,18,15,12,10,17,15,14,20,19,20,22,16,24,34,32,14,19,32,24,23,17,25,17,18,9,22,18,9,13,15,7,10,1,4,5,6,3,1,1,1,1,0,1,1,1,1,2
阿久和東三丁目,アクワヒガシ3,男,1098,9,8,5,11,10,9,12,8,11,6,7,8,7,16,14,15,8,13,9,11,13,15,9,10,8,9,4,9,16,11,9,13,9,15,20,18,12,19,17,20,17,20,8,19,16,16,19,17,26,11,24,21,15,7,12,11,9,10,14,14,9,9,13,8,14,14,10,20,14,9,21,15,16,19,15,14,12,18,12,17,7,8,9,8,6,4,6,6,3,1,0,1,0,0,1,0,0,0,0,0,0
