町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳以上
保土ケ谷区合計,ホドガヤク_ゴウケイ,男,101850,714,791,804,765,815,790,801,806,856,886,917,910,933,940,944,945,957,880,940,1049,1192,1191,1196,1243,1307,1316,1252,1144,1239,1280,1319,1283,1319,1351,1521,1495,1512,1583,1689,1749,1735,1780,1755,1769,1788,1720,1407,1756,1614,1562,1416,1329,1376,1257,1214,1203,1236,1149,1161,1228,1370,1418,1498,1675,1595,1542,937,1001,1225,1187,1270,1133,1077,971,994,980,985,878,754,778,700,587,556,452,429,356,353,272,225,159,125,84,69,46,26,22,15,10,2,3,12
保土ケ谷区合計,ホドガヤク_ゴウケイ,女,102922,710,721,766,781,739,775,818,738,830,802,868,835,920,860,931,904,964,915,951,926,947,1004,937,1023,1121,1049,1080,1149,1100,1113,1170,1206,1263,1271,1360,1322,1408,1473,1578,1649,1729,1675,1661,1702,1617,1639,1281,1496,1514,1380,1372,1224,1219,1241,1133,1120,1152,1108,1177,1258,1249,1373,1532,1691,1644,1650,994,1172,1404,1370,1483,1369,1339,1105,1184,1168,1201,1192,1037,1021,922,942,825,752,702,610,579,496,398,355,347,248,223,159,119,106,83,54,61,35,53
新井町,アライチョウ,男,3661,15,33,30,33,33,35,39,43,39,29,47,31,45,21,48,30,39,28,36,32,38,33,27,32,25,29,32,26,26,27,30,37,31,39,48,53,53,41,55,65,60,71,76,66,79,56,43,72,50,49,37,46,40,39,37,40,27,36,33,38,46,43,44,67,58,52,24,51,50,46,68,52,72,52,60,51,67,58,47,47,32,22,31,25,12,14,8,6,7,8,3,3,1,1,1,0,1,0,0,0,3
新井町,アライチョウ,女,3793,17,25,31,39,38,37,41,31,42,29,34,38,32,28,24,27,30,27,35,35,17,32,19,25,18,26,25,29,21,32,29,31,45,40,54,43,53,61,56,60,63,58,54,59,53,58,38,58,38,34,47,34,47,37,27,26,32,30,42,38,54,47,61,47,65,69,26,77,81,65,81,82,83,73,69,71,70,63,47,48,38,42,37,31,25,25,15,20,7,11,7,8,4,4,5,2,0,0,1,1,2
仏向町,ブッコウチョウ,男,5498,42,56,58,40,52,45,56,45,53,52,52,49,52,42,47,42,49,33,62,48,51,52,56,57,73,54,70,62,65,63,85,71,81,90,100,114,98,91,117,116,124,96,101,99,98,89,78,94,91,84,57,38,70,62,64,57,50,71,65,60,47,67,76,66,72,71,45,42,60,50,75,52,53,42,56,49,46,56,43,46,36,30,45,34,31,16,27,22,15,10,6,8,6,4,0,3,0,0,0,0,2
仏向町,ブッコウチョウ,女,5339,58,50,47,59,41,50,51,43,44,48,61,44,51,29,50,53,42,47,32,40,39,44,40,50,46,33,54,73,67,58,66,77,68,80,73,74,76,88,109,74,102,91,101,78,79,68,53,71,72,58,44,49,50,57,47,52,42,41,52,57,53,54,73,79,77,79,49,42,53,83,66,84,67,57,69,63,69,68,64,58,68,65,65,63,36,43,39,38,30,20,26,6,4,11,7,7,3,3,5,0,0
仏向西,ブッコウニシ,男,2148,10,20,11,23,12,14,18,17,11,22,29,18,13,23,29,25,26,34,38,42,43,43,28,32,23,24,22,8,28,23,21,15,19,24,18,29,26,22,25,19,21,33,27,30,30,28,25,37,47,45,52,49,58,47,63,50,33,27,23,24,35,24,38,31,37,21,8,13,15,19,21,22,27,11,14,17,13,7,6,18,7,13,10,11,2,6,11,6,1,5,1,0,1,0,0,0,0,0,0,1,0
仏向西,ブッコウニシ,女,2103,16,14,12,11,16,16,19,13,18,14,16,16,15,19,21,21,36,27,41,35,38,39,29,20,25,13,18,17,11,18,8,22,22,27,20,13,15,20,35,28,39,26,42,38,35,33,41,44,48,56,53,46,51,46,43,29,26,21,21,15,17,28,37,20,33,15,15,22,31,20,20,15,22,16,14,17,19,20,16,11,12,6,13,11,9,13,9,5,4,6,9,0,3,1,2,2,1,0,1,1,0
藤塚町,フジツカチョウ,男,908,4,5,4,7,10,7,8,9,11,9,3,7,10,14,7,9,8,6,9,14,11,13,9,13,13,14,22,10,17,10,20,7,5,10,10,16,14,10,18,13,19,18,18,13,10,6,10,11,12,14,9,14,14,15,10,10,14,14,13,13,15,28,8,27,20,26,13,13,7,6,8,10,7,6,1,9,7,5,1,0,3,3,3,3,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
藤塚町,フジツカチョウ,女,939,8,5,8,7,12,10,9,2,10,11,10,8,8,6,11,7,10,13,12,6,11,12,4,10,21,16,11,13,7,16,13,8,6,12,13,15,18,16,18,11,17,10,11,14,13,11,11,7,14,17,14,11,14,27,10,12,10,14,14,18,12,14,15,16,17,17,12,9,11,10,11,12,10,6,3,7,3,4,7,4,7,2,5,4,2,2,3,1,5,1,6,1,3,0,1,1,2,0,0,0,0
神戸町,ゴウドチョウ,男,914,3,3,2,6,3,4,1,6,4,3,10,7,4,3,6,8,4,11,3,7,7,5,9,23,35,42,28,37,18,13,10,13,7,14,15,17,14,9,10,18,18,20,13,10,9,9,6,10,9,15,8,5,18,5,10,13,18,12,12,17,19,10,15,7,18,7,12,10,16,7,12,7,7,4,7,6,5,5,7,1,6,2,12,8,8,4,3,3,2,0,4,1,0,0,0,0,0,0,0,0,0
神戸町,ゴウドチョウ,女,831,5,7,6,4,5,5,11,10,4,7,4,6,4,4,7,5,2,6,5,8,6,11,14,12,8,8,10,11,7,7,10,14,7,14,14,11,13,13,12,10,16,12,8,7,13,9,11,13,7,8,8,14,13,15,9,8,12,10,9,15,15,10,15,14,12,10,10,8,11,9,12,8,14,8,5,12,10,6,5,6,7,12,9,9,12,9,6,3,4,3,3,4,2,1,0,0,0,0,1,2,0
権太坂一丁目,ゴンタサカ1,男,1660,11,16,8,17,13,14,13,12,17,19,13,10,17,15,18,16,13,12,14,13,19,10,25,15,9,13,13,20,14,20,18,19,21,25,26,25,33,28,34,24,22,30,26,25,32,24,14,32,36,28,20,29,13,15,16,16,19,20,19,21,30,27,35,27,28,23,19,16,18,26,23,21,16,13,13,23,15,15,17,8,17,13,8,9,9,5,13,4,2,7,2,2,3,2,0,1,0,0,0,0,1
権太坂一丁目,ゴンタサカ1,女,1762,7,14,19,20,17,17,16,17,21,18,22,15,18,18,14,11,22,16,15,15,8,18,12,7,15,11,14,18,19,17,18,26,23,26,31,29,24,25,33,29,23,19,27,25,32,28,25,20,20,27,26,11,17,22,19,14,19,27,15,25,15,33,27,32,34,26,18,17,19,22,26,17,23,16,24,23,20,19,23,16,19,16,15,15,14,11,9,4,7,5,2,0,6,4,1,3,1,0,1,1,2
権太坂二丁目,ゴンタサカ2,男,975,8,12,13,10,13,12,13,10,12,12,16,18,11,11,13,18,11,5,12,10,4,9,5,10,1,10,12,11,8,12,12,9,20,21,8,20,26,21,21,23,24,17,16,28,16,20,18,17,18,27,19,7,12,8,8,6,9,8,8,7,12,6,15,12,14,9,7,7,7,3,8,6,7,6,3,8,9,6,6,6,5,2,7,0,2,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0
権太坂二丁目,ゴンタサカ2,女,929,8,9,8,16,11,12,18,12,12,12,13,12,13,18,16,14,6,15,7,2,10,4,5,10,8,3,6,9,9,10,13,15,16,18,16,22,17,20,18,19,26,17,13,25,20,22,10,16,9,19,10,4,5,9,10,11,8,6,4,10,6,7,10,10,8,14,3,5,14,4,10,6,9,8,6,8,6,5,8,5,1,6,3,3,4,3,3,5,3,2,4,2,1,0,1,0,0,0,0,0,0
