町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳以上
南区合計,ミナミク_ゴウケイ,男,99342,702,717,718,716,705,691,746,673,715,688,717,698,724,767,770,802,785,733,826,854,908,958,954,1005,1093,1165,1181,1220,1210,1200,1207,1249,1318,1294,1291,1342,1378,1446,1469,1484,1558,1661,1799,1761,1750,1732,1775,1702,1780,1352,1631,1511,1499,1371,1271,1271,1284,1299,1145,1223,1231,1236,1327,1389,1554,1628,1788,1787,1646,945,980,1240,1184,1133,1088,980,831,834,881,847,770,720,602,541,507,419,389,313,246,186,183,118,103,68,48,41,32,4,13,8,8
南区合計,ミナミク_ゴウケイ,女,99562,658,654,683,683,628,697,675,707,658,637,659,723,715,692,740,769,792,738,818,837,849,973,928,1077,1123,1147,1131,1119,1064,1178,1182,1264,1211,1210,1207,1280,1250,1291,1324,1416,1370,1523,1611,1632,1653,1614,1629,1534,1528,1258,1426,1342,1310,1227,1183,1226,1120,1191,1083,1093,1161,1080,1190,1246,1326,1471,1623,1634,1605,979,1037,1332,1294,1440,1269,1191,1072,1004,1178,1110,1025,914,952,879,819,702,702,585,505,477,386,308,273,226,146,158,85,75,50,53,60
別所一丁目,ベッショ1,男,728,11,14,7,2,12,8,6,3,2,7,3,5,5,4,3,8,4,2,6,5,7,10,10,3,8,4,9,12,14,9,8,16,13,9,9,14,16,14,14,17,17,12,17,12,13,17,14,13,13,2,17,14,11,13,8,6,13,7,4,11,8,11,7,4,16,11,7,10,15,1,9,6,8,3,2,5,6,4,2,2,3,4,3,6,2,1,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0
別所一丁目,ベッショ1,女,738,10,11,8,4,5,4,3,6,3,7,2,5,0,4,10,4,1,7,7,10,7,2,5,5,11,6,8,8,11,8,20,16,14,11,16,17,13,7,11,15,7,22,14,7,14,16,12,14,15,6,6,4,17,10,8,9,12,9,10,11,10,11,10,4,9,8,10,8,8,10,2,7,3,6,7,5,8,8,3,9,8,2,5,7,1,1,1,5,5,1,2,3,1,0,0,2,0,0,0,1,2
別所二丁目,ベッショ2,男,975,11,7,7,10,2,7,6,6,7,6,9,5,12,10,3,7,11,6,9,7,5,8,7,11,5,10,9,18,20,15,18,10,12,15,11,12,19,16,23,17,12,20,23,11,14,19,18,11,11,14,19,16,14,12,15,11,6,17,11,14,15,7,13,15,11,7,16,18,22,7,7,12,7,15,9,11,7,8,8,10,7,8,8,6,2,4,1,2,5,1,4,1,2,0,1,0,1,0,0,0,0
別所二丁目,ベッショ2,女,991,6,10,5,5,5,6,8,9,2,9,4,9,5,6,4,7,11,10,7,6,12,11,5,12,10,11,9,10,11,19,10,14,14,8,11,10,12,14,15,16,18,12,6,13,14,14,13,20,15,8,12,15,14,21,9,14,10,10,10,9,10,11,10,9,11,11,9,20,24,11,10,16,14,15,17,18,15,11,11,12,17,11,12,6,8,7,11,7,4,5,2,0,1,2,0,3,1,1,0,3,0
別所三丁目,ベッショ3,男,1297,15,11,17,18,14,8,18,15,7,14,13,13,8,10,16,14,9,8,16,13,13,15,15,7,14,15,13,21,7,15,16,27,23,16,20,24,17,25,26,25,16,25,27,15,23,27,24,27,24,16,22,24,9,21,9,17,17,14,12,14,12,11,12,16,19,14,22,21,15,11,11,12,14,6,7,10,7,8,10,7,8,7,5,7,8,3,3,5,5,1,0,1,2,2,0,0,1,0,0,0,0
別所三丁目,ベッショ3,女,1310,19,12,21,13,13,18,12,11,9,6,13,7,7,10,11,15,13,8,4,15,6,9,12,17,14,15,10,11,6,23,20,15,15,19,19,22,20,27,23,25,24,26,25,20,25,19,15,27,23,14,13,16,18,14,13,16,16,13,11,10,16,22,18,12,15,19,11,13,15,10,13,12,10,19,14,10,5,11,10,13,15,14,11,5,12,6,10,5,5,7,9,10,2,2,1,1,1,1,0,0,2
別所四丁目,ベッショ4,男,584,3,3,3,3,2,3,1,3,1,6,2,5,5,1,4,10,2,6,8,6,7,4,5,2,3,6,9,11,9,8,10,9,10,9,10,10,10,5,8,17,9,9,12,9,10,9,7,10,11,5,9,9,6,9,8,9,9,8,5,10,4,9,7,6,15,5,9,10,10,8,3,8,5,8,10,6,8,3,3,10,4,3,5,2,5,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
別所四丁目,ベッショ4,女,583,3,4,3,3,3,2,3,4,4,4,4,3,4,1,6,8,5,3,2,6,3,4,4,6,9,9,9,8,9,8,6,6,3,9,5,5,9,11,12,8,6,9,6,4,5,8,9,12,7,7,5,11,12,7,11,12,5,8,5,7,9,9,5,8,14,13,8,9,15,2,10,4,9,9,6,5,8,8,14,3,3,2,4,7,4,3,4,3,3,3,2,1,0,1,0,0,0,0,1,0,0
別所五丁目,ベッショ5,男,1054,9,6,7,15,11,9,10,8,9,6,13,11,11,11,7,13,12,9,10,10,10,11,3,14,10,10,10,11,6,12,14,11,8,8,14,18,16,14,8,19,12,16,8,23,22,22,15,19,25,8,16,22,10,14,12,10,12,18,22,11,17,12,12,11,16,26,20,20,12,11,6,14,12,11,15,14,12,9,7,4,10,7,9,4,5,4,3,7,1,1,0,0,0,0,0,1,0,0,0,0,0
