町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳,101歳,102歳,103歳,104歳,105歳,106歳,107歳,108歳,109歳,110歳,111歳,112歳,113歳,114歳,115歳,116歳,117歳,118歳,119歳,120歳以上
富岡西四丁目,トミオカニシ4,男,1597,9,6,8,11,7,22,16,6,13,17,18,15,21,12,10,16,19,26,16,17,16,14,21,21,12,8,18,8,4,18,6,13,12,15,11,16,21,16,15,17,16,28,22,15,19,19,10,31,36,31,29,24,25,23,27,24,22,29,31,18,34,25,18,28,20,23,23,13,12,12,16,29,27,31,25,9,13,19,18,13,10,11,22,13,15,12,7,13,11,5,7,5,2,2,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
富岡西四丁目,トミオカニシ4,女,1778,9,9,5,19,10,10,14,16,19,19,16,21,11,18,25,16,13,11,18,17,14,25,19,18,22,8,7,11,11,12,7,9,8,14,11,10,19,18,20,22,16,18,17,16,20,22,29,32,25,29,30,21,32,31,28,28,35,32,27,19,25,25,20,22,25,15,18,14,23,22,22,23,31,21,19,14,7,32,23,20,19,19,23,19,23,20,16,14,26,18,13,8,14,8,7,3,8,4,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
富岡西五丁目,トミオカニシ5,男,735,2,4,1,6,3,7,3,3,6,8,4,6,7,6,3,8,7,9,1,10,6,4,9,11,3,5,2,6,4,2,4,1,3,0,5,6,2,5,5,6,7,5,12,4,6,8,10,10,9,10,11,16,17,19,21,13,8,13,12,7,13,6,7,10,12,6,7,6,8,4,11,4,6,10,11,9,8,11,8,10,15,16,14,12,14,22,14,10,10,9,7,4,1,3,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
富岡西五丁目,トミオカニシ5,女,855,1,6,2,2,4,8,6,6,10,2,9,2,6,6,6,5,6,5,5,6,8,11,7,8,7,3,5,2,2,1,1,2,2,3,3,4,7,6,7,7,8,6,3,11,9,9,10,7,12,15,10,17,14,14,11,14,15,14,12,11,5,8,11,11,8,7,7,7,3,9,9,10,14,14,14,8,13,19,20,32,21,20,19,23,22,12,15,14,11,12,7,8,5,2,5,3,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
富岡西六丁目,トミオカニシ6,男,719,1,5,1,3,4,3,4,8,5,1,7,3,4,7,12,7,7,8,8,12,1,9,10,9,7,7,8,0,1,4,9,5,2,5,3,3,2,3,6,9,3,5,10,2,9,4,14,5,6,15,12,9,8,15,16,7,15,12,11,17,12,16,15,7,10,13,13,12,10,9,10,16,13,10,13,10,12,13,13,9,9,5,7,4,9,4,6,5,5,4,8,4,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
富岡西六丁目,トミオカニシ6,女,822,1,5,2,3,3,3,4,4,5,4,2,7,4,6,6,7,7,12,5,7,9,6,10,8,2,6,6,7,4,5,6,4,5,2,8,3,6,4,8,7,4,6,2,7,6,11,11,12,6,10,9,19,10,14,21,18,10,17,16,14,10,19,7,11,14,12,16,7,13,15,14,21,13,20,16,9,11,13,15,12,11,7,8,11,14,9,11,5,5,8,8,3,4,2,2,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
富岡西七丁目,トミオカニシ7,男,1391,6,6,13,6,11,5,12,8,9,12,18,14,5,16,11,12,20,12,7,9,10,12,16,10,17,21,13,12,17,14,10,14,7,16,21,9,16,13,8,15,26,24,21,26,15,21,13,17,25,28,20,18,18,20,21,16,20,19,19,15,21,12,27,15,20,20,19,19,17,21,21,25,26,30,20,10,19,17,16,10,12,10,12,10,6,11,8,10,7,11,8,3,3,3,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
富岡西七丁目,トミオカニシ7,女,1479,5,8,11,8,13,10,9,8,16,14,7,10,12,9,13,11,5,12,13,16,10,14,17,10,6,18,8,20,12,11,14,14,7,13,16,11,14,14,16,22,15,16,17,17,15,21,25,15,20,23,24,17,17,21,22,16,21,22,16,24,15,18,23,26,20,13,16,17,21,25,27,21,24,23,20,18,13,21,16,22,20,15,16,21,22,9,21,14,19,10,19,5,9,4,4,3,2,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
鳥浜町,トリハマチョウ,男,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,0,1,2,4,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,2,1,1,2,1,0,0,1,2,2,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
鳥浜町,トリハマチョウ,女,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
海の公園,ウミノコウエン,男,68,0,0,0,0,1,0,2,2,0,1,0,0,0,1,0,1,2,0,1,1,1,1,0,2,2,1,1,2,2,1,0,1,1,1,1,1,1,0,0,4,1,0,2,1,1,1,1,1,1,2,1,3,2,1,2,0,2,0,1,1,1,2,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
海の公園,ウミノコウエン,女,69,1,1,2,0,2,0,1,1,1,3,1,1,3,1,1,1,0,0,2,0,1,0,2,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,2,2,2,1,1,0,2,3,0,2,2,1,0,1,1,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
柳町,ヤナギチョウ,男,1102,8,10,12,15,10,12,12,10,19,11,7,9,10,9,14,9,6,9,11,8,13,12,14,10,14,13,12,12,14,9,13,14,16,14,18,17,19,11,10,9,15,8,11,17,21,16,17,19,15,20,18,24,19,18,15,17,13,11,15,14,7,13,17,8,15,10,12,10,8,13,11,12,13,12,10,7,9,9,15,9,11,12,6,5,6,13,8,7,4,3,1,2,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
柳町,ヤナギチョウ,女,1075,4,4,11,7,13,6,12,6,4,12,11,12,7,15,7,10,13,10,14,11,5,7,17,14,7,10,10,8,5,11,9,8,7,14,14,13,11,11,11,8,11,13,17,20,13,19,16,26,13,19,14,19,24,12,14,11,11,16,14,9,9,8,7,8,11,8,13,12,14,12,10,20,12,18,18,9,14,10,11,7,13,12,9,14,12,8,10,5,11,8,10,4,5,5,3,4,3,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
谷津町,ヤツチョウ,男,2124,18,9,13,16,9,8,15,12,11,19,17,19,21,12,32,23,15,20,14,13,21,20,26,20,19,25,23,25,23,21,21,22,20,35,29,29,23,29,19,30,20,11,33,25,32,25,42,34,42,47,36,37,39,31,37,31,28,31,35,29,32,29,30,19,24,19,31,29,34,38,36,26,40,33,25,26,17,30,20,19,17,11,12,17,15,10,7,5,10,4,2,3,2,1,3,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
谷津町,ヤツチョウ,女,2200,12,17,14,15,14,9,15,10,11,19,10,17,17,15,17,19,20,23,26,21,18,22,26,19,24,22,29,17,17,24,27,27,21,23,19,19,21,30,21,21,22,28,28,36,22,30,39,29,33,34,28,43,29,29,43,20,28,29,31,44,43,24,25,25,28,21,35,27,35,33,38,35,31,41,34,37,20,17,22,20,30,23,13,13,12,16,15,15,11,17,12,6,7,3,3,6,8,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
