町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳以上
瀬谷区合計,セヤク_ゴウケイ,男,63780,559,667,614,632,627,654,663,672,697,649,728,637,663,629,641,596,644,594,595,644,611,692,682,743,730,802,778,704,824,798,879,940,1011,1058,1132,1175,1194,1219,1203,1157,1066,1101,858,1009,890,887,837,761,737,765,719,663,665,723,697,735,805,828,937,987,978,931,612,654,881,865,902,825,822,755,713,709,704,653,628,548,496,481,413,396,351,309,289,218,178,123,108,99,82,61,42,44,29,20,18,11,8,4,6,3,4
瀬谷区合計,セヤク_ゴウケイ,女,64448,520,573,619,563,593,663,627,689,613,601,696,645,610,579,620,591,593,553,558,585,576,649,632,669,686,739,682,702,753,813,829,870,904,961,1110,1085,1175,1150,1065,1082,958,1000,791,922,780,816,802,698,712,666,678,601,700,669,730,731,827,847,1006,1103,1125,1062,648,780,956,937,972,899,898,796,733,783,772,720,613,623,647,592,518,469,449,419,373,330,307,279,228,222,220,178,128,112,101,71,68,44,41,23,20,21,11
相沢一丁目,アイザワ1,男,650,7,5,9,12,5,10,6,6,4,3,6,6,4,3,1,7,5,12,5,9,2,5,4,8,10,6,14,12,10,10,16,14,16,15,5,11,17,8,17,13,17,11,15,14,13,8,5,9,4,7,9,11,6,11,3,3,4,5,2,12,9,6,9,7,7,8,10,7,6,6,5,8,5,5,9,4,9,2,1,8,2,1,2,0,1,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
相沢一丁目,アイザワ1,女,644,4,7,8,3,10,8,4,6,5,5,8,3,7,5,7,6,6,7,10,10,7,10,9,4,11,10,11,8,15,10,11,11,13,10,10,7,18,12,9,11,15,7,7,9,4,7,9,11,8,7,5,8,5,6,11,3,6,5,6,11,21,11,5,6,5,4,8,12,5,5,5,7,9,6,1,7,7,7,3,2,4,3,2,1,2,1,3,0,1,2,1,0,0,0,0,0,0,0,0,1,1
相沢二丁目,アイザワ2,男,774,6,6,5,7,5,12,10,10,9,7,8,12,9,8,6,8,7,9,6,10,7,6,10,12,4,4,12,12,11,12,14,10,7,14,18,18,19,15,13,19,12,16,7,8,9,10,9,4,12,10,12,11,5,9,6,10,6,7,10,3,11,14,11,9,9,13,9,6,8,13,11,4,7,9,10,8,8,10,6,3,8,4,2,2,0,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0
相沢二丁目,アイザワ2,女,752,7,9,10,6,9,9,13,8,10,8,11,7,8,5,10,6,6,6,8,2,3,8,5,6,9,6,7,6,9,12,7,13,12,9,15,11,14,16,6,12,17,14,10,9,12,5,6,9,12,9,8,4,8,8,7,8,12,9,10,10,9,13,2,9,12,14,11,8,17,11,10,9,9,9,8,9,12,4,9,4,1,3,6,3,3,1,4,1,4,1,3,1,0,0,1,0,0,0,0,0,0
相沢三丁目,アイザワ3,男,636,6,3,4,4,4,5,2,3,7,7,5,10,4,8,6,4,6,3,5,9,8,5,9,8,7,8,12,8,5,12,14,14,9,19,10,11,10,13,14,11,9,11,9,8,14,16,6,9,7,6,6,6,10,4,7,11,3,11,7,9,7,4,3,5,8,11,9,3,5,4,9,4,8,13,5,9,10,2,7,6,4,6,1,1,2,3,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0
相沢三丁目,アイザワ3,女,591,3,7,4,4,1,1,6,6,2,9,5,8,3,5,7,5,6,7,0,3,9,6,6,5,10,13,8,9,7,6,7,9,9,6,13,10,12,9,5,11,9,12,7,11,9,6,5,10,4,9,10,7,8,7,3,5,5,2,4,11,6,13,5,7,7,6,12,8,11,9,6,6,8,9,7,13,7,10,3,4,3,6,2,3,4,2,0,2,2,1,0,1,0,1,0,1,0,0,0,0,0
相沢四丁目,アイザワ4,男,655,4,7,10,5,6,3,8,2,8,5,8,7,9,4,8,3,6,8,7,5,2,5,5,4,9,7,11,10,13,10,10,7,16,6,8,12,10,15,9,17,11,9,14,12,13,11,10,8,9,9,4,2,8,6,7,2,6,11,8,8,9,9,2,5,5,11,7,5,10,7,7,9,13,12,8,7,3,7,6,6,7,8,5,3,1,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
相沢四丁目,アイザワ4,女,652,6,5,2,7,5,5,5,7,7,4,10,4,8,5,7,2,2,3,2,6,4,8,4,5,10,7,14,8,8,9,9,10,6,7,7,9,10,16,13,9,14,9,11,10,3,11,4,5,10,6,5,8,7,6,4,9,7,9,4,6,16,13,3,8,7,10,11,13,9,6,12,12,12,8,6,7,11,8,6,7,9,4,5,3,4,6,4,2,2,0,1,1,0,1,0,0,2,0,0,0,0
相沢五丁目,アイザワ5,男,701,9,10,4,10,4,6,5,8,5,6,7,10,5,10,5,5,6,6,4,10,6,7,5,10,8,11,10,9,10,7,14,15,8,12,10,13,14,16,14,11,10,8,12,13,17,13,6,4,8,5,7,9,3,7,10,14,6,15,9,7,6,15,7,11,13,9,15,7,8,10,7,6,13,7,4,2,5,4,6,3,3,5,0,0,0,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0
相沢五丁目,アイザワ5,女,668,2,7,5,5,8,2,13,9,5,6,4,7,7,10,4,6,7,5,6,5,6,5,5,5,7,4,8,10,7,11,6,10,13,9,11,8,11,14,8,10,14,15,7,11,3,7,12,5,12,4,7,8,3,8,10,6,11,9,12,15,15,15,8,8,10,12,11,18,12,11,5,5,6,7,1,4,9,4,5,0,2,2,1,4,1,4,2,2,4,2,1,1,1,2,0,0,2,1,0,0,0
相沢六丁目,アイザワ6,男,603,2,6,3,5,5,4,6,4,4,3,4,3,7,3,4,9,8,7,9,3,7,8,8,9,7,9,13,7,4,12,10,8,7,12,17,7,9,9,13,11,10,15,8,10,1,6,5,6,7,6,9,7,7,12,3,6,14,9,4,10,10,8,6,9,4,8,13,10,13,6,2,12,8,13,5,10,3,3,3,2,3,3,1,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
相沢六丁目,アイザワ6,女,524,3,3,1,3,3,1,2,1,5,1,5,5,1,9,3,5,3,3,6,6,8,8,6,8,6,7,6,5,7,2,9,7,7,4,6,8,9,3,9,5,5,9,10,4,9,8,4,5,10,4,2,7,10,9,4,7,8,5,10,9,13,8,11,7,11,11,9,8,6,14,6,5,5,8,7,3,5,8,6,5,5,2,8,3,1,5,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0
相沢七丁目,アイザワ7,男,831,6,4,6,5,7,3,6,9,8,1,8,8,6,11,8,6,13,12,10,7,13,9,7,11,7,9,10,5,11,6,9,14,13,12,16,11,10,17,12,10,15,10,7,10,8,18,15,12,8,18,14,12,14,10,11,15,9,13,16,9,14,9,13,8,9,6,15,13,9,9,7,6,17,13,19,10,7,5,9,3,5,6,5,3,4,1,0,0,3,0,0,1,0,1,0,1,0,0,0,0,0
相沢七丁目,アイザワ7,女,888,5,10,8,5,6,7,6,5,6,6,12,6,14,13,13,12,15,6,11,8,10,11,8,9,6,9,8,13,11,15,8,5,10,7,10,13,9,7,8,12,15,11,6,10,15,14,22,9,8,13,11,10,13,4,11,12,16,10,10,7,14,14,11,8,13,10,10,9,14,9,21,16,18,8,9,8,12,11,10,9,9,10,5,6,3,5,4,5,6,3,2,1,1,4,0,0,0,0,0,0,0
阿久和西一丁目,アクワニシ1,男,1466,11,17,18,14,11,17,16,17,13,24,26,11,17,16,20,15,24,9,11,20,21,11,19,15,19,27,20,17,27,18,25,19,25,26,22,16,28,21,35,22,36,27,21,23,29,22,17,26,18,22,12,18,18,16,15,14,24,11,23,17,22,15,17,15,25,17,11,10,15,13,13,18,13,14,14,10,9,6,3,7,2,6,6,7,3,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0
阿久和西一丁目,アクワニシ1,女,1429,12,13,20,13,15,18,11,16,14,18,18,22,7,16,12,12,26,15,5,12,12,13,16,19,24,18,15,14,15,17,17,21,17,22,24,22,17,25,30,31,19,29,20,28,25,26,14,17,16,18,14,18,16,17,9,10,15,21,23,22,24,26,19,17,14,22,20,14,15,20,19,14,10,16,12,11,9,10,15,5,13,8,5,4,4,2,5,6,2,0,2,1,2,0,1,1,0,0,0,0,0
