町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳以上
栄区合計,サカエク_ゴウケイ,男,60248,494,552,549,510,472,498,496,485,517,533,541,554,599,593,651,685,670,685,759,865,901,929,958,975,1061,1044,1132,1189,1138,1088,1078,991,977,782,890,831,706,719,720,683,654,625,615,653,661,688,751,792,890,1017,1070,1117,1225,739,929,1068,1148,1172,1116,1028,947,986,962,918,849,760,680,664,544,488,444,444,415,366,311,273,248,217,168,167,138,139,107,108,82,92,68,56,35,35,26,12,13,7,7,5,7,0,2,0,0
栄区合計,サカエク_ゴウケイ,女,60614,492,481,502,456,490,469,494,460,481,480,532,503,571,580,586,576,631,697,752,788,795,942,977,961,1080,1038,1165,1113,1118,1033,962,950,902,666,791,706,652,705,653,668,689,620,642,679,705,713,817,941,994,1081,1224,1380,1352,902,1030,1247,1188,1174,1150,1006,833,801,795,814,737,639,557,603,555,467,461,460,364,412,384,338,281,297,263,260,213,235,188,165,184,155,136,117,111,74,80,55,41,30,31,15,13,5,4,4,5
柏陽,ハクヨウ,男,586,8,8,6,5,1,6,4,2,4,4,4,10,6,10,4,14,5,4,6,9,6,8,12,5,7,11,11,8,15,12,24,11,11,6,6,8,4,5,9,5,9,6,7,5,4,10,8,10,4,10,14,10,13,10,8,7,6,8,11,8,11,8,8,8,6,3,5,7,11,3,2,6,3,6,2,3,3,1,4,2,1,2,2,3,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
柏陽,ハクヨウ,女,608,4,5,1,2,3,4,3,4,3,3,7,5,2,6,8,1,5,11,10,4,12,6,12,10,17,9,9,11,8,11,12,10,6,5,9,5,3,12,4,5,8,8,7,5,4,13,11,12,10,12,12,16,7,9,7,15,11,8,11,12,5,8,3,9,11,9,6,11,7,7,7,4,3,9,4,2,6,3,4,2,2,2,0,4,4,1,1,0,2,3,1,0,1,1,0,0,0,1,0,0,0
本郷台一丁目,ホンゴウダイ1,男,523,1,0,0,1,2,1,8,3,4,4,5,4,9,4,3,9,4,8,5,9,12,9,12,6,7,9,10,13,16,9,7,4,1,1,5,2,3,4,1,6,3,4,7,3,4,4,5,5,1,10,7,16,12,5,16,7,11,14,8,13,10,16,18,16,4,12,8,8,5,6,7,3,3,6,4,0,2,2,6,1,1,3,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
本郷台一丁目,ホンゴウダイ1,女,536,0,0,0,2,2,1,4,1,3,1,3,5,2,4,4,8,5,3,6,7,16,6,8,4,16,11,11,15,9,4,4,1,0,3,5,4,4,4,4,1,8,5,0,5,4,7,3,8,14,7,7,13,15,17,16,15,9,14,22,16,13,13,9,7,5,5,4,8,10,4,11,5,2,5,3,3,1,5,1,4,3,3,1,0,2,4,0,2,2,1,1,1,0,1,0,0,0,0,0,1,0
本郷台二丁目,ホンゴウダイ2,男,576,1,1,5,1,2,3,5,4,4,1,3,3,4,7,3,4,11,10,8,12,10,10,9,11,12,10,5,12,9,9,2,7,9,3,6,6,7,2,4,5,3,3,6,4,8,5,7,6,13,6,13,8,12,5,13,17,11,16,20,11,7,18,9,11,15,7,9,5,8,6,5,4,6,6,5,7,3,2,0,1,1,1,2,3,1,1,0,1,0,0,0,1,1,1,0,2,0,0,0,0,0
本郷台二丁目,ホンゴウダイ2,女,624,2,2,8,3,4,2,1,5,1,5,6,3,10,6,4,7,12,10,5,9,10,14,12,12,14,11,13,12,10,9,5,9,11,6,4,5,4,4,5,5,5,7,5,8,3,10,8,12,14,13,11,20,15,16,8,15,15,14,12,6,8,12,9,6,8,8,8,8,8,2,9,6,0,6,3,2,3,2,2,2,1,0,3,0,2,3,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0
本郷台三丁目,ホンゴウダイ3,男,927,6,4,10,6,10,4,11,6,10,6,14,10,7,8,12,11,14,7,9,10,15,10,18,17,12,13,9,20,16,17,13,18,15,15,14,5,12,13,8,9,12,15,12,18,10,8,11,14,12,14,10,18,12,6,9,10,10,15,16,25,27,23,17,19,27,14,13,12,10,8,9,1,10,3,7,5,3,4,4,0,4,1,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
本郷台三丁目,ホンゴウダイ3,女,916,6,9,9,7,10,5,6,9,7,7,11,9,14,11,5,9,11,4,9,8,12,9,13,11,9,16,11,16,22,18,14,16,14,9,13,13,6,13,16,11,11,14,11,14,12,7,12,15,7,9,10,19,15,17,14,27,22,20,25,24,20,17,14,18,11,7,11,7,6,6,9,11,1,4,2,3,7,2,2,4,2,3,3,2,2,1,1,2,2,1,0,0,1,0,1,0,0,0,0,0,0
本郷台四丁目,ホンゴウダイ4,男,591,4,4,4,1,4,9,3,3,7,3,5,4,6,6,5,6,11,5,10,10,9,6,4,2,7,9,12,12,13,8,13,7,7,6,8,8,4,9,3,4,3,4,2,1,10,3,6,8,6,9,4,9,16,7,10,8,10,11,17,13,13,24,16,15,13,9,11,9,7,8,4,7,5,5,6,1,4,4,1,2,2,2,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0
本郷台四丁目,ホンゴウダイ4,女,672,4,1,2,4,4,9,2,2,4,3,6,5,8,4,8,6,6,8,6,14,8,7,15,15,9,11,10,11,5,10,14,7,10,4,10,11,9,9,7,4,1,4,4,9,7,8,8,6,9,8,7,12,13,12,13,12,27,24,20,15,11,9,17,10,13,10,8,7,7,4,8,8,7,8,5,2,1,4,3,2,0,1,2,0,2,2,1,3,1,0,0,2,1,0,0,0,1,0,0,0,1
本郷台五丁目,ホンゴウダイ5,男,615,1,3,2,0,1,1,5,3,2,2,2,3,4,3,11,5,10,4,10,10,12,10,7,14,10,13,14,10,6,13,8,6,11,6,4,5,1,5,5,1,3,5,3,5,5,10,6,14,6,5,10,12,11,5,11,21,12,16,16,18,19,15,17,14,13,15,11,11,7,7,3,5,3,6,3,1,3,4,2,1,3,4,2,1,2,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
本郷台五丁目,ホンゴウダイ5,女,690,1,0,1,2,0,2,1,3,3,3,6,6,8,8,4,6,11,4,9,9,9,14,15,16,11,10,16,17,14,11,9,10,6,3,7,3,10,5,1,4,8,3,10,4,5,10,9,8,5,12,18,17,23,11,17,22,26,20,13,21,9,20,8,5,8,6,5,9,6,6,3,7,6,3,9,6,1,5,1,3,1,5,2,3,3,4,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0
飯島町,イイジマチョウ,男,6589,71,90,81,65,73,78,64,52,70,79,64,67,66,62,76,82,70,88,70,81,90,86,84,87,109,117,110,123,139,132,122,130,135,119,137,125,96,79,105,84,91,68,82,81,80,79,80,97,106,114,114,94,110,72,83,80,90,128,70,93,72,76,81,94,84,64,61,71,56,65,33,40,44,44,30,31,28,17,24,18,5,17,11,10,10,9,10,7,1,1,1,0,2,0,1,0,1,0,0,0,0
飯島町,イイジマチョウ,女,6287,75,70,89,54,72,56,66,59,69,59,65,62,59,66,56,68,60,83,74,73,78,95,76,91,98,87,116,116,111,116,130,111,123,98,99,89,86,85,64,84,101,64,77,87,71,68,87,107,102,112,103,120,121,71,66,103,105,84,104,107,77,66,66,89,73,69,51,53,48,39,41,47,44,36,42,39,25,27,32,21,11,25,19,14,14,15,13,7,11,3,10,3,4,1,3,1,0,0,0,0,0
