町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳以上
泉区合計,イズミク_ゴウケイ,男,77735,679,693,706,715,757,708,753,754,753,727,783,770,756,839,763,764,804,776,807,822,730,730,706,747,794,731,798,862,873,845,869,891,1014,1093,1104,1093,1217,1365,1395,1371,1430,1392,1350,1359,1380,1042,1265,1097,1085,997,973,979,909,921,854,856,892,914,919,1023,1042,1171,1280,1223,1287,786,916,1124,1018,1071,1035,970,813,873,855,839,747,656,639,540,485,415,365,334,246,224,181,137,101,82,62,54,30,39,35,20,14,17,7,1,7
泉区合計,イズミク_ゴウケイ,女,79122,616,683,662,695,655,666,633,689,689,728,779,750,769,798,762,738,765,769,741,705,714,734,718,771,777,799,794,827,846,864,882,949,924,945,1060,1098,1194,1308,1340,1349,1368,1305,1321,1229,1281,1010,1178,1059,1014,922,935,930,865,859,840,835,931,922,915,997,1074,1230,1389,1389,1289,849,937,1201,1217,1205,1117,1043,904,965,902,825,852,758,730,614,584,522,465,413,399,332,306,235,259,214,210,192,117,109,104,81,58,35,40,17,39
上飯田町,カミイイダチョウ,男,9589,68,70,97,99,92,102,99,89,96,91,106,98,98,86,106,71,96,113,87,86,73,83,69,80,91,72,69,101,94,104,90,106,126,116,117,125,147,158,169,179,212,169,172,151,162,121,162,141,116,111,105,101,101,88,87,84,103,87,89,110,119,122,160,123,181,98,120,152,177,191,190,175,133,136,144,148,111,118,77,77,52,61,41,41,33,25,27,18,12,10,6,7,4,0,5,2,0,1,1,0,0
上飯田町,カミイイダチョウ,女,10195,78,92,78,94,85,92,83,92,96,81,106,95,93,104,97,83,95,76,97,84,83,77,74,79,73,97,80,88,79,81,93,101,99,118,118,135,151,172,169,197,173,161,170,150,156,118,133,116,120,91,76,102,70,85,79,86,89,109,107,102,119,169,185,183,196,146,160,192,207,200,205,213,174,157,156,124,144,131,100,88,93,76,60,59,64,47,39,23,48,26,33,28,22,14,19,9,7,7,6,3,5
下飯田町,シモイイダチョウ,男,1273,7,7,11,15,8,13,11,12,6,10,5,8,6,9,11,7,12,15,8,14,5,7,10,10,18,14,9,12,6,18,9,16,17,22,15,13,16,19,25,22,19,32,25,25,23,17,31,8,14,16,16,21,9,15,11,11,15,9,15,13,20,17,29,15,20,9,8,23,14,19,24,15,16,20,27,18,19,19,14,13,16,12,8,11,11,4,9,5,2,2,3,2,1,3,0,0,0,1,0,0,1
下飯田町,シモイイダチョウ,女,1239,11,11,17,6,8,6,5,9,7,10,4,15,11,9,11,6,9,12,7,14,7,12,13,10,6,14,3,17,5,12,15,20,12,13,15,16,15,16,20,11,21,24,19,18,22,9,19,8,16,10,15,6,10,6,13,20,12,17,18,12,16,18,16,21,18,16,16,22,26,24,24,18,19,21,25,23,18,21,23,13,10,11,9,12,8,9,11,6,8,4,2,8,0,0,2,2,1,2,0,1,0
池の谷,イケノヤ,男,46,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,2,0,0,1,0,0,0,0,1,1,0,0,3,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,2,2,0,0,4,2,0,3,1,1,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
池の谷,イケノヤ,女,48,0,1,0,1,0,0,2,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,2,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,3,0,0,1,0,1,0,0,0,3,0,3,3,1,0,1,0,0,0,1,0,3,1,0,0,0,1,0
和泉町,イヅミチョウ,男,24766,222,254,237,221,246,214,230,237,237,207,233,245,232,255,209,242,247,208,235,230,230,219,194,231,251,243,280,276,295,271,293,316,335,375,356,362,426,448,438,484,468,477,436,418,442,331,375,338,317,316,302,250,261,263,231,234,246,296,278,317,331,373,394,439,385,281,325,424,344,336,366,334,299,307,286,277,247,215,209,168,153,127,101,102,66,67,57,44,33,24,19,15,12,14,7,6,5,9,2,0,3
和泉町,イヅミチョウ,女,24556,206,206,216,222,210,208,207,224,237,232,249,202,242,222,234,218,212,221,197,195,197,190,205,222,235,242,236,276,296,300,304,302,303,314,363,368,396,422,437,430,427,404,430,350,397,294,330,285,273,270,255,262,228,228,238,228,274,264,274,288,342,425,486,473,431,286,317,419,395,412,368,315,300,340,289,264,250,218,195,192,197,150,140,121,109,93,84,78,71,69,66,71,33,39,32,22,17,15,11,6,18
桂坂,カツラザカ,男,465,1,1,3,2,3,5,5,4,5,3,5,2,10,10,10,8,8,12,8,12,5,5,4,3,5,8,5,5,2,5,3,4,1,2,5,2,4,4,4,3,6,6,7,8,8,7,9,12,9,12,11,13,10,3,8,10,10,10,10,8,12,7,7,7,11,4,2,0,8,4,3,1,3,2,1,3,0,5,1,3,2,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
桂坂,カツラザカ,女,502,4,3,3,9,3,2,4,1,3,2,11,9,7,11,6,6,12,13,9,13,4,5,5,4,1,5,3,4,6,4,5,4,4,4,1,2,5,3,6,8,7,4,12,11,12,8,14,11,14,8,9,7,8,11,9,8,12,7,7,6,11,8,6,6,5,6,4,2,7,5,2,0,2,1,1,2,6,3,3,1,4,3,1,4,4,1,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0
中田町,ナカタチョウ,男,121,0,0,0,0,2,0,1,0,0,0,0,2,1,4,0,1,2,2,1,2,1,3,1,4,0,1,2,0,1,1,1,1,1,1,0,2,2,3,1,0,2,3,3,1,1,1,2,2,2,2,4,2,2,2,0,1,2,3,2,0,3,3,1,3,0,2,2,3,0,2,2,0,2,4,1,2,3,0,1,0,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
中田町,ナカタチョウ,女,128,0,0,2,0,1,2,0,1,2,1,0,1,1,0,2,1,1,2,1,3,1,0,2,2,1,0,1,0,3,3,1,0,0,1,2,2,0,1,2,3,1,1,2,0,2,3,1,3,3,1,4,2,1,1,4,1,0,0,2,1,2,3,2,3,1,2,1,6,1,2,2,1,1,0,1,3,2,1,2,0,0,2,0,2,1,1,1,0,2,1,0,1,0,1,0,0,0,0,1,0,0
中田東一丁目,ナカタヒガシ1,男,1648,16,25,23,20,21,12,17,22,15,14,23,11,16,19,14,14,11,13,17,15,5,13,13,12,9,12,10,10,28,21,25,25,26,36,29,31,39,53,40,44,33,35,27,21,32,28,27,22,22,28,19,14,17,12,14,9,10,9,15,21,16,15,22,27,21,10,23,22,19,25,26,19,13,17,16,11,21,11,12,7,9,12,8,9,4,6,3,1,1,2,2,1,0,1,1,1,0,0,0,0,0
中田東一丁目,ナカタヒガシ1,女,1549,19,21,18,17,16,24,14,11,9,9,10,5,10,13,10,14,14,6,16,14,14,9,11,13,11,18,20,20,24,22,26,30,30,24,28,28,31,22,45,27,28,29,26,33,29,17,31,15,14,14,18,12,9,11,14,8,12,14,13,18,13,18,33,24,42,20,18,18,22,22,19,18,14,22,15,11,18,21,10,15,11,8,7,2,5,7,2,4,4,6,6,2,1,1,1,0,0,0,0,0,1
中田東二丁目,ナカタヒガシ2,男,997,14,11,10,7,14,4,12,8,5,4,13,8,6,6,9,6,8,8,9,12,8,10,8,5,9,5,8,14,15,12,14,13,18,19,21,14,26,19,25,18,17,21,28,17,26,11,10,15,12,7,12,13,5,8,5,9,7,9,11,6,6,12,10,9,14,13,11,18,13,14,15,14,9,12,19,18,11,6,18,8,8,9,7,5,7,0,1,0,2,2,1,1,0,0,0,0,0,0,0,0,0
中田東二丁目,ナカタヒガシ2,女,1069,7,14,9,8,16,5,3,8,6,8,10,8,6,12,7,7,17,10,8,11,8,7,12,7,8,9,16,8,10,13,13,15,10,16,18,7,20,18,19,25,21,13,24,14,17,12,20,21,11,9,9,3,15,12,8,4,9,7,8,10,18,15,13,18,12,10,10,18,19,8,22,17,17,23,18,15,13,17,16,9,11,6,14,8,5,6,5,7,3,1,3,1,1,2,1,0,0,1,0,0,0
中田東三丁目,ナカタヒガシ3,男,634,7,5,8,7,6,3,4,6,3,5,2,5,3,5,7,1,7,5,4,3,4,3,3,3,11,5,11,11,14,18,14,10,16,13,15,14,12,13,12,10,17,13,17,14,13,7,6,5,7,8,10,7,6,3,5,6,5,11,5,8,2,9,10,3,5,2,0,12,11,6,5,12,6,5,4,7,6,5,13,7,4,5,2,0,5,2,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0
中田東三丁目,ナカタヒガシ3,女,624,6,8,5,9,4,1,2,4,2,5,2,5,1,3,4,6,10,6,5,2,10,8,6,6,14,9,6,12,17,11,7,14,7,7,23,13,9,15,6,15,10,12,5,8,10,6,8,8,6,5,5,5,5,4,4,4,7,1,3,3,10,11,8,8,7,3,6,11,11,8,11,9,5,4,7,9,13,7,7,10,5,2,5,3,3,1,3,0,2,2,3,2,3,1,0,0,0,0,0,0,0
中田東四丁目,ナカタヒガシ4,男,1552,20,18,18,15,17,14,10,14,14,14,8,16,12,17,14,14,16,13,12,19,20,18,9,17,9,15,16,21,14,14,23,20,19,23,28,27,26,28,31,21,24,28,15,23,28,22,32,24,26,11,13,17,20,23,17,8,18,14,17,20,21,18,31,28,25,17,15,19,22,23,18,20,11,19,19,16,15,12,15,12,17,14,11,9,6,7,5,2,2,1,3,0,1,1,1,1,0,1,0,0,0
中田東四丁目,ナカタヒガシ4,女,1602,13,15,11,15,13,11,13,9,11,15,14,12,10,15,20,18,19,13,15,8,12,9,19,13,12,18,17,18,13,20,23,15,31,19,30,27,32,27,27,19,24,26,19,23,22,18,18,23,16,25,13,16,14,14,12,22,27,20,22,21,15,23,27,26,24,19,24,17,29,24,23,23,19,17,16,22,23,15,24,21,11,18,12,6,10,11,5,3,7,3,3,4,0,3,5,1,1,0,0,0,2
