町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳以上
青葉区合計,アオバク_ゴウケイ,男,150697,1323,1339,1405,1404,1397,1398,1409,1493,1519,1403,1456,1464,1588,1623,1670,1829,1773,1681,1910,1897,1951,1872,1897,1612,1610,1509,1444,1413,1538,1511,1662,1536,1792,1820,1800,1840,1876,2010,2048,2125,2269,2307,2528,2656,2582,2666,2654,2854,2893,3020,2405,2858,2656,2487,2385,2230,2057,2049,1906,1733,1704,1602,1490,1559,1570,1725,1694,2060,2020,2001,1203,1271,1483,1423,1461,1213,1175,992,981,887,954,830,671,620,567,478,421,336,274,242,219,155,93,84,54,51,24,20,14,13,21
青葉区合計,アオバク_ゴウケイ,女,158020,1212,1286,1301,1315,1300,1335,1411,1358,1365,1419,1387,1501,1493,1535,1616,1605,1731,1712,1781,1738,1767,1831,1781,1633,1605,1583,1546,1522,1570,1585,1633,1807,1807,1795,1800,1892,2044,2166,2082,2358,2356,2507,2741,2899,2823,2973,3059,3049,3039,3040,2373,2771,2566,2416,2339,1962,1996,1963,1827,1708,1676,1690,1611,1652,1747,1744,1994,2258,2155,2078,1356,1456,1673,1535,1610,1473,1272,1104,1147,1120,1077,964,888,892,804,746,698,614,620,502,469,413,292,224,206,177,148,104,79,46,91
あかね台一丁目,アカネダイ1,男,1419,7,9,10,9,9,16,12,12,18,20,15,20,22,15,14,20,18,25,17,22,18,19,18,17,15,15,20,18,12,13,6,15,16,14,8,19,10,11,10,22,16,18,20,22,16,28,23,26,28,31,25,27,35,22,24,26,17,17,13,25,17,22,11,17,17,24,21,23,24,23,13,13,11,15,7,17,4,9,5,11,6,7,4,8,7,4,3,1,1,3,1,0,1,1,0,0,0,2,0,1,0
あかね台一丁目,アカネダイ1,女,1408,7,5,10,10,5,13,14,7,9,16,14,13,22,13,14,18,20,15,17,18,15,18,15,23,15,18,9,12,9,14,21,22,14,8,16,11,15,20,22,27,10,19,19,26,21,16,38,33,25,28,19,35,28,25,22,18,22,19,19,21,10,23,21,12,14,22,26,22,20,15,4,10,16,14,13,12,11,5,10,11,12,5,3,7,2,5,3,2,5,3,7,4,4,1,3,0,0,1,0,2,1
あかね台二丁目,アカネダイ2,男,1167,10,5,11,11,7,12,11,9,11,18,8,17,19,22,18,27,20,21,22,28,10,20,12,20,8,14,12,9,11,12,5,9,5,4,7,15,11,5,10,10,18,17,17,21,16,29,24,25,27,32,22,26,23,22,30,16,22,20,17,14,12,14,14,11,13,17,8,11,18,13,9,7,5,3,5,3,10,6,6,5,7,4,2,4,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
あかね台二丁目,アカネダイ2,女,1201,5,6,9,9,7,7,12,12,17,16,14,16,17,15,19,26,22,15,26,19,19,21,16,9,10,9,15,9,14,4,11,12,4,10,8,9,12,7,8,18,19,12,29,26,22,26,29,31,28,29,22,26,23,26,28,16,15,15,17,14,11,11,12,16,10,10,11,16,9,11,8,12,8,6,8,8,10,3,6,8,5,4,5,4,4,5,3,1,1,2,2,0,2,0,0,0,2,0,0,0,0
青葉台一丁目,アオバダイ1,男,2016,31,20,15,16,20,18,20,18,21,13,16,7,8,22,11,15,17,4,14,12,18,20,20,19,20,18,14,20,29,29,32,28,35,33,40,28,32,35,20,47,30,32,26,36,22,21,19,33,31,32,29,27,40,24,27,20,20,22,20,21,28,17,14,9,20,26,32,35,30,40,28,23,32,27,25,16,20,19,25,21,25,18,19,15,16,11,5,7,7,8,3,4,1,1,0,1,0,1,0,0,0
青葉台一丁目,アオバダイ1,女,2302,22,24,18,17,17,10,17,16,15,14,8,14,15,14,18,12,15,14,16,13,16,13,18,24,17,21,18,23,15,24,25,24,34,29,35,43,31,33,35,28,32,37,32,40,34,28,45,43,53,33,26,23,26,31,26,23,25,21,26,20,26,38,30,23,30,24,31,40,45,28,25,28,30,38,34,46,37,17,32,23,31,27,18,29,10,19,15,14,15,7,10,10,9,5,5,3,4,1,2,3,1
青葉台二丁目,アオバダイ2,男,2394,28,30,38,25,30,32,42,40,28,27,34,26,16,28,25,31,29,18,23,26,19,24,21,17,16,17,17,26,25,27,29,33,35,40,29,42,47,37,55,65,58,51,51,61,42,59,48,40,61,42,29,47,35,28,21,34,39,19,25,14,21,16,17,15,17,15,18,23,14,27,18,8,11,11,15,8,11,10,11,6,9,6,11,18,13,5,9,6,8,4,4,2,1,1,2,0,0,1,1,0,0
青葉台二丁目,アオバダイ2,女,2668,33,33,45,37,35,34,35,37,33,29,31,29,28,25,26,20,27,26,26,33,37,22,25,24,20,39,29,26,32,35,28,34,36,41,29,48,48,64,60,60,54,56,48,55,59,58,43,47,39,53,49,46,34,32,30,20,19,30,20,19,18,17,15,18,21,20,27,31,25,29,14,7,13,14,11,14,10,14,16,14,13,13,12,21,15,11,12,8,11,9,3,12,3,1,1,1,2,1,0,1,0
