町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳以上
金沢区合計,カナザワク_ゴウケイ,男,103565,828,927,932,922,893,988,941,904,933,1013,1014,1034,1072,1131,1204,1220,1261,1309,1334,1469,1497,1563,1672,1585,1563,1701,1743,1766,1714,1692,1676,1682,1567,1618,1241,1554,1424,1385,1373,1394,1290,1400,1217,1243,1327,1384,1425,1423,1674,1788,1910,2115,2088,1987,1210,1380,1629,1619,1541,1459,1299,1182,1229,1222,1249,1192,1029,1034,945,939,840,825,818,718,663,626,480,435,387,328,316,266,283,221,227,210,203,154,104,75,68,56,25,18,16,12,10,8,3,0,2
金沢区合計,カナザワク_ゴウケイ,女,103608,791,880,826,844,863,905,939,864,899,938,884,1005,1033,970,1090,1183,1235,1283,1285,1376,1435,1424,1484,1455,1485,1557,1650,1692,1641,1597,1590,1467,1473,1550,1193,1492,1412,1306,1444,1276,1301,1259,1251,1295,1314,1480,1339,1506,1587,1730,1908,2014,2089,2038,1194,1333,1576,1521,1574,1553,1328,1202,1185,1243,1227,1202,1083,1113,1020,1026,921,869,853,762,781,770,644,623,577,568,562,460,449,385,358,327,287,253,203,182,146,118,97,66,34,39,26,13,12,8,8
朝比奈町,アサヒナチョウ,男,200,6,5,6,4,5,3,0,1,2,0,3,3,1,1,0,2,1,2,6,1,3,3,2,3,2,5,4,2,2,6,5,14,5,7,4,4,5,1,4,1,3,2,1,2,0,3,3,2,4,3,0,1,1,5,1,3,2,0,0,0,2,3,1,0,1,2,2,1,2,1,5,1,1,1,0,1,0,0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
朝比奈町,アサヒナチョウ,女,170,0,3,2,1,5,3,4,2,2,0,1,2,0,0,2,2,1,1,3,3,4,3,1,4,1,3,2,5,5,4,2,8,8,6,1,3,2,5,0,2,1,1,2,1,3,1,2,1,1,1,2,4,2,0,0,2,1,2,0,0,0,1,1,1,2,1,0,2,4,2,2,3,0,2,1,3,3,2,0,1,2,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
東朝比奈一丁目,ヒガシアサヒナ1,男,1224,7,9,8,3,7,6,7,5,8,8,7,5,7,19,14,13,15,8,13,18,17,26,18,13,16,30,27,21,18,16,17,16,16,13,8,17,10,11,9,11,8,5,10,10,6,12,19,10,15,15,20,23,19,25,13,21,40,30,44,26,25,33,27,16,21,26,20,24,14,21,7,14,11,10,7,12,9,5,5,5,3,3,5,5,0,1,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0
東朝比奈一丁目,ヒガシアサヒナ1,女,1317,5,4,3,6,8,7,6,7,4,6,9,11,8,12,9,19,13,12,12,14,22,18,23,25,24,28,26,20,21,27,16,14,17,8,11,13,15,12,5,8,12,17,13,14,8,15,14,19,15,24,29,40,24,37,26,34,41,25,28,34,13,25,29,21,26,11,19,11,15,18,14,14,7,6,7,13,4,6,7,8,4,3,4,5,5,4,5,6,1,1,3,0,3,1,1,0,0,0,0,0,0
東朝比奈二丁目,ヒガシアサヒナ2,男,1060,6,4,6,7,7,12,9,11,9,8,10,10,19,12,18,15,8,14,10,13,10,12,9,15,14,22,12,18,14,18,14,19,12,15,6,18,13,8,12,14,14,6,13,10,12,9,9,14,10,13,13,14,13,18,10,21,17,16,27,28,16,27,17,25,25,18,24,25,16,14,9,12,11,4,8,4,8,4,3,3,3,2,0,0,4,2,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0
東朝比奈二丁目,ヒガシアサヒナ2,女,1119,1,7,7,7,8,7,9,11,8,9,11,16,7,12,13,6,10,9,8,11,6,8,10,14,11,18,23,23,32,15,15,17,21,19,11,14,15,10,13,10,15,16,11,13,5,19,10,10,11,10,18,10,27,26,19,18,29,31,28,28,28,19,21,24,19,20,16,11,12,9,9,4,13,7,10,9,4,4,3,7,6,2,1,6,1,2,2,3,3,2,1,3,0,1,1,0,0,0,0,0,0
東朝比奈三丁目,ヒガシアサヒナ3,男,831,9,6,12,5,8,10,8,10,13,7,13,12,12,10,13,5,8,14,8,17,11,7,7,10,13,11,19,11,10,14,9,12,11,17,14,12,9,15,16,5,18,13,13,9,8,8,13,7,9,13,11,19,11,12,6,11,10,12,15,16,9,10,11,16,14,13,8,7,13,8,5,4,5,4,4,9,5,1,4,2,1,1,1,2,1,1,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0
東朝比奈三丁目,ヒガシアサヒナ3,女,803,6,6,7,10,8,7,10,12,6,13,2,6,9,8,10,6,9,10,7,2,15,16,9,9,6,11,12,10,11,4,16,14,16,28,13,14,10,8,14,15,9,15,5,7,12,8,8,14,11,12,12,20,12,12,17,12,9,11,13,8,19,14,11,11,11,8,9,9,8,8,7,6,7,2,6,5,4,1,2,1,3,2,5,3,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,1,0
大道一丁目,ダイドウ1,男,1288,7,3,7,3,6,10,8,6,8,9,11,4,8,8,15,10,21,14,17,26,22,21,27,28,27,19,19,20,23,13,18,19,13,21,7,19,8,16,12,6,9,20,10,15,14,19,13,22,13,29,25,30,21,28,16,18,26,22,28,18,12,17,11,12,15,21,26,15,7,16,11,20,19,13,11,12,9,8,5,5,10,7,6,6,7,6,8,7,3,1,3,0,3,1,0,0,0,0,0,0,0
大道一丁目,ダイドウ1,女,1290,6,3,7,7,5,5,7,8,10,9,6,5,8,7,12,11,11,15,12,18,18,15,20,8,19,26,17,23,18,14,11,9,9,7,6,11,11,10,12,12,10,10,11,17,12,23,15,12,14,23,30,24,22,25,15,14,20,20,24,13,20,12,25,18,17,25,23,21,21,24,22,13,14,11,18,16,21,19,16,15,17,16,12,11,14,9,5,9,5,6,5,1,3,1,0,2,0,0,1,0,0
大道二丁目,ダイドウ2,男,740,3,5,5,2,7,5,6,12,5,5,6,1,8,7,6,7,8,7,4,9,13,14,14,9,11,10,11,13,15,11,13,19,9,8,8,16,8,8,9,5,4,9,12,7,9,14,9,11,11,17,10,13,14,11,11,5,21,11,8,17,11,12,8,4,4,12,10,15,10,9,9,4,5,5,3,7,3,6,3,3,2,3,2,3,4,3,4,4,0,1,1,1,1,0,0,1,0,0,1,0,0
大道二丁目,ダイドウ2,女,685,2,8,7,6,4,8,3,2,5,6,5,8,8,2,6,9,12,1,4,5,5,7,8,13,13,11,11,9,10,7,11,6,14,9,4,11,5,6,8,10,5,5,10,12,6,7,7,7,7,7,14,15,10,14,2,10,10,13,13,8,8,10,7,7,9,8,7,17,6,10,10,11,9,7,5,3,5,5,8,9,9,4,5,4,6,4,2,4,4,2,2,2,0,3,1,0,0,0,0,0,1
泥亀一丁目,デイキ1,男,2515,23,27,27,26,20,23,21,22,16,19,24,33,28,25,36,34,25,51,41,31,30,39,40,29,29,31,57,48,55,57,48,53,51,29,32,40,42,29,29,29,33,37,28,23,37,50,53,40,63,54,60,78,58,64,36,30,31,38,34,24,18,29,20,26,22,21,18,13,13,11,9,11,15,10,7,7,5,3,1,2,4,4,7,0,7,3,2,2,0,1,3,1,0,0,0,0,0,0,0,0,0
泥亀一丁目,デイキ1,女,2583,35,34,24,19,13,28,35,20,25,20,17,36,24,28,30,35,34,54,41,36,34,44,42,41,38,43,55,52,57,45,56,35,42,33,27,25,26,39,37,28,26,34,39,32,44,50,37,44,56,64,48,50,54,58,29,27,31,35,29,26,26,28,18,26,21,20,21,15,15,17,12,19,12,10,11,10,10,10,4,9,6,5,11,11,4,5,6,4,5,6,2,1,2,0,1,0,0,0,0,0,0
泥亀二丁目,デイキ2,男,737,20,15,9,8,7,7,9,9,5,5,5,3,6,4,5,6,8,5,3,6,11,9,10,8,12,17,11,20,24,22,18,18,17,21,16,17,13,22,18,14,8,12,5,6,9,9,10,3,11,6,18,16,10,15,8,6,8,6,9,14,5,6,10,5,6,11,7,3,1,3,1,2,2,5,2,3,2,0,3,0,1,2,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
