町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳以上
鶴見区合計,ツルミク_ゴウケイ,男,146531,1373,1465,1379,1348,1375,1318,1269,1289,1160,1199,1198,1243,1205,1222,1175,1203,1126,1198,1193,1326,1261,1381,1474,1643,1752,1929,2078,2169,2239,2300,2383,2270,2339,2301,2454,2396,2568,2556,2812,2804,2985,2941,2825,2657,2692,2609,2538,1963,2383,2162,2075,2015,1839,1830,1796,1603,1567,1648,1727,1801,1754,1856,1919,2073,2252,2168,2034,1252,1339,1670,1517,1521,1436,1164,989,990,997,958,863,761,733,655,595,529,454,422,348,290,249,189,120,92,81,63,38,44,39,19,14,4,11
鶴見区合計,ツルミク_ゴウケイ,女,136518,1300,1357,1354,1325,1236,1251,1214,1170,1164,1116,1133,1212,1155,1194,1138,1158,1108,1076,1099,1200,1173,1231,1349,1477,1498,1718,1753,1785,1870,1943,2035,1986,2008,2003,2053,2062,2075,2263,2312,2523,2491,2454,2357,2271,2216,2095,2095,1595,1847,1844,1719,1647,1521,1573,1549,1505,1381,1463,1458,1468,1592,1606,1701,1801,1940,2101,1937,1201,1301,1610,1512,1538,1476,1329,1161,1170,1265,1292,1142,1041,1033,995,903,823,770,678,658,569,497,437,363,343,282,211,162,138,108,60,52,32,62
安善町,アンゼンチョウ,男,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
安善町,アンゼンチョウ,女,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 安善町１丁目,アンゼンチョウ1,男,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 安善町１丁目,アンゼンチョウ1,女,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 安善町２丁目,アンゼンチョウ2,男,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 # 安善町２丁目,アンゼンチョウ2,女,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
朝日町,アサヒチョウ,男,1441,12,6,7,10,6,9,13,8,6,7,14,11,18,11,16,13,17,9,18,18,16,16,13,13,19,11,22,16,14,16,16,18,13,20,21,30,19,17,19,25,17,26,24,24,28,12,22,15,16,17,21,14,15,17,17,18,15,21,24,31,25,26,37,24,43,27,38,16,20,28,30,20,17,16,14,14,13,7,7,7,7,8,5,2,2,4,1,1,0,1,3,0,0,0,1,0,0,0,0,0,0
朝日町,アサヒチョウ,女,1416,6,5,8,15,9,6,15,9,8,9,8,8,12,12,6,12,17,11,12,12,17,15,18,6,20,12,17,15,22,18,14,15,7,28,14,20,22,7,11,18,23,13,14,20,26,18,15,19,18,22,14,15,19,27,19,19,15,32,27,25,32,29,27,32,42,30,29,15,20,12,20,25,15,13,9,12,20,19,7,8,9,11,6,8,5,5,7,6,4,5,2,1,7,4,1,2,1,0,0,0,0
