町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳以上
泉区合計,イズミク_ゴウケイ,男,77192,647,662,660,689,677,706,742,702,732,744,753,716,783,757,771,840,778,764,804,768,790,806,714,666,658,733,813,710,781,881,848,857,898,880,976,1070,1085,1116,1177,1362,1395,1358,1388,1393,1327,1359,1373,1030,1264,1075,1063,979,974,975,894,916,844,856,873,891,907,1006,1014,1141,1249,1219,1266,771,888,1083,987,1033,1005,935,782,832,816,798,702,614,576,488,437,367,310,285,206,173,150,102,81,59,39,32,21,22,22,9,9,9,4
泉区合計,イズミク_ゴウケイ,女,79108,587,637,613,676,634,694,639,671,622,691,683,719,777,752,775,806,758,737,767,781,742,714,710,711,679,771,768,806,807,819,816,842,886,920,902,922,1088,1074,1184,1305,1318,1349,1357,1294,1327,1231,1279,1017,1174,1048,1018,922,913,931,859,857,827,825,926,914,915,986,1067,1225,1366,1387,1283,850,923,1197,1204,1186,1112,1032,892,943,881,819,820,734,702,580,561,494,443,382,366,307,264,194,226,177,162,150,87,80,80,52,34,23,51
上飯田町,カミイイダチョウ,男,9404,61,59,72,76,95,98,88,101,92,89,91,93,107,94,99,82,111,68,97,109,86,86,61,81,59,78,94,62,70,101,90,93,93,91,121,117,118,126,137,159,174,181,205,174,169,146,163,121,159,128,115,110,102,100,102,89,80,88,99,88,93,105,111,120,152,128,177,92,116,141,171,178,194,170,125,134,133,141,102,112,71,67,47,52,31,33,26,16,20,12,8,7,6,6,4,0,3,2,0,0,0
上飯田町,カミイイダチョウ,女,10067,49,68,77,85,74,95,80,91,79,88,97,79,103,96,96,101,95,83,96,76,96,78,87,75,71,70,64,84,77,86,80,74,93,91,101,112,121,126,147,169,163,197,170,154,173,150,153,110,134,118,117,93,77,102,71,86,78,91,90,111,110,95,115,173,180,185,198,144,157,189,208,200,206,211,175,156,153,120,140,131,96,77,89,69,54,64,57,41,33,21,36,22,29,19,17,11,14,6,4,6,8
下飯田町,シモイイダチョウ,男,1263,16,15,7,7,12,16,8,13,10,12,6,9,5,8,7,10,11,7,13,15,8,16,8,7,9,9,15,10,8,8,6,19,8,14,15,22,18,18,18,20,25,23,18,32,25,23,21,18,34,7,15,15,13,22,8,15,12,12,13,9,16,12,20,17,27,16,21,9,6,22,14,18,22,14,15,19,25,17,16,16,13,12,15,10,8,10,9,4,7,3,2,1,2,0,1,1,0,0,0,0,0
下飯田町,シモイイダチョウ,女,1239,3,11,8,14,19,7,9,6,5,10,8,11,5,16,12,9,12,5,10,13,6,14,7,13,10,6,7,11,2,16,9,16,16,20,12,13,12,19,14,18,18,13,21,24,17,19,22,11,18,7,16,10,14,7,10,7,13,20,14,17,19,12,16,17,16,20,19,16,15,22,26,23,21,18,19,19,25,23,17,18,23,12,10,10,11,11,8,7,9,3,7,1,0,8,0,0,1,2,1,2,0
池の谷,イケノヤ,男,51,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,2,0,0,1,0,0,0,1,0,1,0,0,3,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,2,1,0,2,1,0,2,2,1,0,4,2,0,3,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
池の谷,イケノヤ,女,56,0,1,0,2,0,2,0,1,2,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,3,1,0,2,0,0,0,3,2,2,0,2,3,1,1,1,0,0,0,1,0,3,1,0,0,0
和泉町,イズミチョウ,男,21438,203,190,193,210,193,199,217,179,196,196,211,180,207,209,211,229,181,211,216,181,208,191,201,174,183,193,237,200,241,238,235,249,253,278,282,319,291,312,357,402,388,414,388,425,392,379,384,299,331,296,265,274,278,216,219,232,205,210,213,244,233,265,268,307,331,363,328,236,265,349,282,291,298,289,247,251,233,226,200,168,157,131,114,93,72,80,49,42,42,30,23,22,9,7,5,6,5,3,4,4,2
和泉町,イズミチョウ,女,21525,185,207,177,189,182,207,188,193,182,210,192,203,223,187,216,204,206,200,191,198,180,172,171,167,173,195,203,229,214,234,236,253,254,258,256,258,334,320,340,370,388,381,380,368,397,308,359,263,289,254,239,246,215,229,203,191,205,184,237,229,236,246,284,357,406,392,361,248,264,366,346,346,325,277,246,280,226,220,207,177,165,156,165,122,120,90,94,71,64,55,56,48,40,45,17,23,23,10,8,8,13
桂坂,カツラザカ,男,449,2,2,0,2,2,3,2,5,5,4,5,3,5,2,10,10,9,8,8,12,8,12,6,4,3,3,3,10,4,3,1,2,2,3,1,1,5,3,4,2,3,3,7,6,8,7,8,7,9,12,8,12,12,13,11,2,7,10,9,11,10,8,11,8,6,7,11,3,2,0,8,5,2,0,3,2,1,3,0,4,1,2,2,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
桂坂,カツラザカ,女,486,0,0,3,2,2,8,3,2,4,1,4,4,10,9,7,11,6,7,12,13,10,14,4,4,3,2,3,3,2,4,5,2,5,4,4,3,2,2,3,3,5,9,8,4,12,10,13,8,15,11,14,8,7,6,8,10,10,8,13,7,7,5,11,8,6,7,4,6,3,2,6,5,3,0,2,1,1,2,4,3,3,0,4,3,1,4,4,1,1,0,2,0,0,0,0,1,0,0,0,0,0
中田町,ナカタチョウ,男,139,2,2,1,1,0,2,3,1,2,0,1,0,0,2,2,4,0,1,2,1,1,2,1,2,0,4,1,2,2,2,1,2,2,2,0,0,1,2,1,3,1,1,3,4,3,1,1,1,2,2,2,3,4,2,2,2,0,1,2,3,2,0,3,3,1,2,0,1,2,4,0,2,3,0,2,4,1,2,3,0,1,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
中田町,ナカタチョウ,女,148,2,1,1,2,3,0,0,4,0,0,2,1,0,1,1,0,3,1,1,2,1,3,1,0,2,1,1,1,3,1,4,3,1,0,0,1,2,2,1,0,3,4,2,3,2,0,2,3,2,3,3,1,4,2,1,1,3,1,0,0,2,1,2,3,1,3,1,1,1,7,1,2,2,1,1,0,1,4,3,1,2,0,0,2,1,1,1,2,1,0,3,1,0,1,0,1,0,0,0,0,1
中田東一丁目,ナカタヒガシ1,男,1666,21,23,17,18,18,20,19,13,17,23,16,15,23,10,15,21,16,13,9,10,16,16,7,13,17,16,15,17,21,22,29,21,23,29,31,28,25,31,34,46,43,38,30,30,23,20,34,30,22,20,23,29,19,14,17,12,13,11,10,9,13,20,15,16,24,26,22,10,22,23,19,24,25,15,13,15,15,9,18,9,10,7,8,11,8,9,3,4,3,1,1,2,2,1,0,1,1,0,0,0,0
中田東一丁目,ナカタヒガシ1,女,1573,18,13,12,15,17,14,11,22,15,13,11,11,11,4,11,12,8,15,14,8,15,15,13,14,14,16,13,25,26,22,28,25,26,23,24,23,28,31,35,27,40,27,25,33,25,29,30,16,31,14,16,12,20,11,8,11,15,7,13,13,12,17,14,18,34,23,43,20,17,20,20,21,18,17,15,23,13,11,17,22,10,14,11,7,8,2,5,7,2,2,4,5,3,2,0,0,1,0,0,0,1
