町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳以上
南区合計,ミナミク_ゴウケイ,男,100033,815,798,850,809,771,770,805,770,759,762,755,728,804,819,841,851,936,914,971,1008,1060,1230,1297,1400,1469,1705,1770,1915,1895,1810,1811,1930,1783,1814,1444,1743,1517,1544,1451,1370,1324,1368,1313,1198,1265,1278,1316,1486,1499,1689,1861,1995,2047,1946,1164,1213,1600,1502,1519,1467,1391,1232,1246,1317,1307,1236,1186,1147,1068,1043,966,954,868,859,737,709,536,521,440,382,394,285,269,259,223,171,164,146,91,81,69,55,37,42,10,13,9,11,3,4,8
南区合計,ミナミク_ゴウケイ,女,98479,796,806,760,776,760,729,747,703,732,698,729,738,750,782,819,836,885,912,894,1027,1119,1222,1358,1381,1562,1518,1655,1704,1663,1713,1672,1641,1594,1471,1302,1463,1342,1330,1266,1204,1231,1094,1180,1141,1114,1201,1150,1247,1337,1422,1579,1769,1783,1782,1055,1177,1492,1469,1600,1443,1385,1228,1204,1402,1371,1301,1222,1297,1226,1194,1087,1119,1049,964,972,895,750,755,712,658,648,506,415,409,425,344,309,256,241,197,151,123,84,92,52,28,28,19,15,7,14
別所一丁目,ベッショ1,男,640,11,12,7,7,4,10,9,6,6,9,4,4,4,8,3,2,9,3,3,5,11,9,10,9,8,9,16,14,16,12,9,23,10,13,14,22,12,17,14,14,10,10,6,7,14,11,9,9,4,12,6,6,8,17,0,12,12,9,3,5,4,5,2,4,3,8,4,6,8,1,4,6,2,2,5,1,0,3,0,1,1,1,1,0,2,1,1,1,0,1,3,0,0,0,0,0,0,0,1,0,0
別所一丁目,ベッショ1,女,619,8,6,10,10,13,10,2,3,8,4,6,5,2,6,3,5,2,3,3,9,4,4,3,4,10,10,17,20,13,20,18,15,19,19,14,8,12,13,12,7,7,9,9,5,11,6,9,5,1,8,5,11,9,7,11,4,6,5,6,7,4,9,9,3,11,7,4,8,9,3,1,2,5,3,6,5,8,1,0,3,3,2,1,2,3,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0
別所二丁目,ベッショ2,男,1008,3,4,0,10,5,5,9,5,8,3,8,9,13,17,11,14,10,8,9,12,13,17,17,14,15,13,15,24,10,13,14,14,18,14,15,19,18,17,12,14,10,6,18,8,11,14,10,17,13,16,10,21,28,25,8,11,17,8,20,17,19,12,15,18,21,15,15,17,8,12,12,14,9,9,3,7,5,6,4,3,5,3,2,3,2,1,2,2,0,2,1,1,2,0,0,1,0,0,0,0,0
別所二丁目,ベッショ2,女,1009,6,13,5,5,10,6,13,4,8,5,10,9,7,5,13,8,14,10,8,8,11,11,12,13,20,15,14,8,16,15,9,17,14,11,9,19,15,14,17,9,11,11,9,11,10,11,13,14,10,14,11,13,24,29,17,13,23,14,16,20,21,22,13,18,19,18,14,15,8,10,11,14,7,8,10,9,8,5,3,3,11,6,2,1,7,7,1,1,1,2,1,1,0,1,0,0,1,0,0,0,0
別所三丁目,ベッショ3,男,1308,24,15,20,15,21,12,12,10,8,13,10,6,13,4,12,15,15,14,10,24,10,15,21,18,15,10,27,23,24,26,37,29,32,24,29,26,20,20,23,19,17,19,12,13,15,10,16,20,19,23,22,33,27,20,12,16,17,19,10,10,14,16,15,19,10,8,15,14,16,14,14,8,10,14,9,3,7,7,4,4,2,3,2,3,0,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0
別所三丁目,ベッショ3,女,1245,15,23,19,8,17,10,10,16,15,12,8,10,13,4,12,10,10,14,10,16,8,8,16,17,20,19,21,27,20,35,32,26,30,27,13,19,12,22,18,15,20,13,11,9,15,19,24,18,17,18,24,15,14,18,12,13,15,13,20,23,13,6,14,17,11,17,14,12,5,15,15,13,10,11,8,13,8,4,6,4,6,5,3,3,1,2,4,2,5,3,3,1,0,0,1,0,2,0,0,0,0
別所四丁目,ベッショ4,男,672,9,3,7,8,6,7,1,5,3,3,9,5,7,8,8,5,7,5,4,8,7,9,11,8,17,13,11,13,14,17,17,11,12,16,13,12,6,6,14,13,11,7,10,9,7,7,11,13,6,13,9,10,15,13,10,4,10,12,13,8,9,13,8,6,10,7,7,7,7,5,7,5,3,2,6,0,1,2,3,1,0,0,1,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
別所四丁目,ベッショ4,女,586,7,6,3,3,3,6,4,7,3,7,9,4,5,8,7,5,3,5,4,4,6,11,10,10,11,5,22,7,9,14,10,10,5,10,11,5,7,12,9,8,9,7,5,8,8,5,8,5,9,12,12,13,10,13,2,12,3,12,11,8,7,6,10,14,5,5,4,6,8,6,4,4,4,5,5,6,2,0,4,2,0,1,2,1,1,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0
