町名,フリガナ,性別,総数,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳以上
神奈川区合計,カナガワク_ゴウケイ,男,116366,1018,1068,1004,985,884,937,888,909,949,837,866,873,846,853,850,856,814,787,953,1063,1256,1404,1482,1671,1830,2016,1966,1979,1915,1939,2000,2082,2096,2112,2209,2290,2344,2253,2162,2265,2275,2166,2270,1646,2022,1766,1713,1569,1531,1423,1396,1410,1360,1308,1348,1376,1414,1564,1551,1775,1892,1828,1687,1040,1155,1294,1286,1300,1183,1062,937,990,938,953,869,812,774,726,705,654,590,538,443,435,392,284,241,200,165,157,106,75,60,51,40,40,22,17,14,5,12
神奈川区合計,カナガワク_ゴウケイ,女,111981,995,984,996,842,871,881,859,867,855,867,871,809,805,773,814,764,803,822,831,958,1038,1126,1259,1383,1473,1559,1650,1659,1650,1743,1795,1885,1865,1786,1920,2125,2137,2081,2153,1927,1968,1848,1770,1441,1665,1568,1384,1335,1295,1347,1312,1205,1208,1205,1211,1192,1258,1393,1414,1611,1737,1723,1651,1004,1103,1366,1374,1354,1309,1217,1078,1018,1139,1166,1168,1096,1071,963,997,935,887,844,721,703,676,562,470,478,399,366,266,212,193,158,124,97,77,51,30,31,56
青木町,アオキチョウ,男,588,3,3,5,2,4,5,1,0,1,2,2,0,3,5,2,1,1,7,6,4,4,9,10,14,6,18,18,12,13,16,21,15,18,17,17,14,16,15,14,12,21,11,12,7,8,8,11,8,9,9,5,5,3,4,6,4,4,6,2,8,5,13,3,2,5,4,6,5,3,6,2,5,3,5,3,1,6,2,4,2,4,0,2,2,2,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0
青木町,アオキチョウ,女,546,6,5,3,5,3,2,3,2,1,1,0,2,2,1,5,1,5,3,1,1,4,8,7,9,5,8,11,19,15,18,11,14,18,13,13,12,14,13,8,8,9,14,5,8,11,6,4,3,4,5,6,8,3,2,4,3,6,7,8,7,10,9,4,1,4,6,6,5,3,2,2,8,10,6,10,5,4,3,8,5,3,4,2,4,1,2,1,1,2,3,1,4,2,0,0,0,0,1,0,1,0
旭ケ丘,アサヒガオカ,男,742,6,7,3,5,5,7,12,1,3,5,7,4,7,1,6,10,2,2,3,4,5,13,14,18,12,9,12,22,16,9,9,7,14,9,11,14,8,13,8,15,11,18,20,10,11,8,14,11,10,6,9,8,14,10,16,7,13,12,8,8,15,13,6,3,5,4,11,12,7,8,7,6,8,6,4,3,8,12,4,3,5,6,3,4,6,3,4,2,0,1,0,1,0,0,0,0,0,0,0,0,0
旭ケ丘,アサヒガオカ,女,772,3,2,7,4,7,1,3,4,8,10,3,10,3,8,7,5,6,5,10,8,7,8,7,9,3,9,14,8,11,6,19,8,13,6,8,14,14,11,14,12,18,10,10,10,11,8,9,12,12,6,13,13,13,8,8,7,6,10,9,13,7,7,12,8,4,8,12,12,11,15,6,5,6,9,11,6,7,9,11,8,8,5,7,8,7,12,4,5,3,3,4,2,1,1,1,3,1,0,0,0,2
千若町,チワカチョウ,男,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
千若町,チワカチョウ,女,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
 # 千若町１丁目,チワカチョウ1,男,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
 # 千若町１丁目,チワカチョウ1,女,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
